date_q,ticker,price,assetTurnover,bookValue,cashRatio,currentRatio,ebitPerShare,eps,ev,fcfMargin,fcfPerShare,grossMargin,inventoryTurnover,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,payoutRatio,pb,pe,pfcf,pretaxMargin,ps,ptbv,quickRatio,receivablesTurnover,roa,roe,roic,rotc,salesPerShare,sgaToSale,tangibleBookValue,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio,finnhubIndustry,roa_sector_ratio,roe_sector_ratio,roic_sector_ratio,rotc_sector_ratio,ev_sector_ratio,ebitPerShare_sector_ratio,sentiment_avg_q,sentiment_sd_q,sentiment_num_q
2024-09-30,USAU,6.62296874076128,3.8403,13.1519,5.9012865047916625,7.2076,-0.2416,-0.403,59.2958,0.167,-0.6951,0.1633,12.0157,0.0737,0.1101,0.2831,-0.257,-0.257,-0.1433,-0.1347,1.3058,4.7656,18.0689,4.189,-0.1433,0.3164,3.1414,5.9013,7.875,-0.4071,-0.541,-0.541,-0.4495,0.0,0.8367,1.84,0.0,0.0,0.0,2.8821,Metals & Mining,1.6184778317371007,0.8794593014132716,1.4608981343094658,1.3550550789443934,0.0150355578308658,-0.5876839552943673,1.3076923076923077,0.4803844614152614,13.0
2024-09-30,USIO,1.4165624994784594,0.7553,18.931,0.0906912817684298,1.104,-0.0138,0.1044,29.3777,0.6598,-1.2918,0.2296,156.7332,0.0049,0.0286,0.0297,-0.3879,-0.4034,0.1337,-0.0177,,1.9553,13.6965,1.1061,-0.0124,0.4565,2.0758,1.0913,17.1483,0.0252,0.1663,0.1586,-0.1343,0.7804,0.7704,17.8317,0.0399,0.0066,0.0384,1.1979,Financial Services,-2.489739075597131,2.822624446677348,-6.021199481655463,2.635636920314461,5.176971495706287e-05,-0.0001713521943375,1.125,0.3415650255319866,16.0
2024-09-30,USIO,1.4165624994784594,0.7553,18.931,0.0906912817684298,1.104,-0.0138,0.1044,29.3777,0.6598,-1.2918,0.2296,156.7332,0.0049,0.0286,0.0297,-0.3879,-0.4034,0.1337,-0.0177,,1.9553,13.6965,1.1061,-0.0124,0.4565,2.0758,1.0913,17.1483,0.0252,0.1663,0.1586,-0.1343,0.7804,0.7704,17.8317,0.0399,0.0066,0.0384,1.1979,Financial Services,-2.489739075597131,2.822624446677348,-6.021199481655463,2.635636920314461,5.176971495706287e-05,-0.0001713521943375,1.125,0.3415650255319866,16.0
2024-09-30,USO,73.08609402179718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,UTGN,27.00203114748001,0.1753,204.4995,6.902439024390245,3.8293,10.5031,8.3108,47.1064,0.0228,-0.1951,,,0.0,0.0,0.0,-0.1761,-0.1761,0.6754,0.8536,,0.4064,1.8244,56.7765,0.8536,1.0643,,3.8293,,0.1023,0.2565,0.2499,0.3164,12.3048,,,0.0,0.0,0.0,1.7617,Insurance,26.988942774005817,3.8501611407884866,4.369049608556479,2.8903517020876435,0.0037152172476331,3.0273201619319696,,,
2024-09-30,UTI,20.80984383821487,1.0158,260.231,0.7898986646370321,1.0829,0.4624,0.3347,838.7842,0.3056,1.1446,0.494,,0.1601,0.3088,0.458,-0.0938,-0.1391,0.0959,0.1325,0.4968,3.3623,20.8324,12.4999,0.1292,1.1942,3.6156,1.0246,26.0479,0.0582,0.176,0.1105,0.1549,3.4889,0.506,242.002,0.483,0.1688,0.3257,1.5373,Diversified Consumer Services,-0.29380028395646,-0.3475256077995804,-0.2117974028463271,-0.3841855201866362,0.4224496938526917,81.64365971107634,1.1764705882352942,0.5166244188642394,68.0
2024-09-30,UTI,20.80984383821487,1.0158,260.231,0.7898986646370321,1.0829,0.4624,0.3347,838.7842,0.3056,1.1446,0.494,,0.1601,0.3088,0.458,-0.0938,-0.1391,0.0959,0.1325,0.4968,3.3623,20.8324,12.4999,0.1292,1.1942,3.6156,1.0246,26.0479,0.0582,0.176,0.1105,0.1549,3.4889,0.506,242.002,0.483,0.1688,0.3257,1.5373,Diversified Consumer Services,-0.29380028395646,-0.3475256077995804,-0.2117974028463271,-0.3841855201866362,0.4224496938526917,81.64365971107634,1.1764705882352942,0.5166244188642394,68.0
2024-09-30,UTI,20.80984383821487,1.0158,260.231,0.7898986646370321,1.0829,0.4624,0.3347,838.7842,0.3056,1.1446,0.494,,0.1601,0.3088,0.458,-0.0938,-0.1391,0.0959,0.1325,0.4968,3.3623,20.8324,12.4999,0.1292,1.1942,3.6156,1.0246,26.0479,0.0582,0.176,0.1105,0.1549,3.4889,0.506,242.002,0.483,0.1688,0.3257,1.5373,Diversified Consumer Services,-0.29380028395646,-0.3475256077995804,-0.2117974028463271,-0.3841855201866362,0.4224496938526917,81.64365971107634,1.1764705882352942,0.5166244188642394,68.0
2024-09-30,UTSI,2.7776562683284283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0
2024-09-30,UVE,20.72714501619339,0.619,400.245,3.812155832286073,4.1301,-0.6391,-0.57,394.5738,0.2089,8.1833,,,0.0383,0.2022,0.2534,-0.4629,-0.5803,-0.0417,-0.0468,0.2006,1.5661,8.5973,2.6992,-0.0468,0.4148,,0.0777,,0.0299,0.1945,0.1518,0.2148,13.6679,,,0.2534,0.0383,0.2022,1.1779,Insurance,7.888263821532491,2.9195179020793787,2.653948501716181,1.962223595475429,0.0311194951688975,-0.1842085018223878,1.0714285714285714,0.3779644730092272,28.0
2024-09-30,UVE,20.72714501619339,0.619,400.245,3.812155832286073,4.1301,-0.6391,-0.57,394.5738,0.2089,8.1833,,,0.0383,0.2022,0.2534,-0.4629,-0.5803,-0.0417,-0.0468,0.2006,1.5661,8.5973,2.6992,-0.0468,0.4148,,0.0777,,0.0299,0.1945,0.1518,0.2148,13.6679,,,0.2534,0.0383,0.2022,1.1779,Insurance,7.888263821532491,2.9195179020793787,2.653948501716181,1.962223595475429,0.0311194951688975,-0.1842085018223878,1.0714285714285714,0.3779644730092272,28.0
2024-09-30,UVE,20.72714501619339,0.619,400.245,3.812155832286073,4.1301,-0.6391,-0.57,394.5738,0.2089,8.1833,,,0.0383,0.2022,0.2534,-0.4629,-0.5803,-0.0417,-0.0468,0.2006,1.5661,8.5973,2.6992,-0.0468,0.4148,,0.0777,,0.0299,0.1945,0.1518,0.2148,13.6679,,,0.2534,0.0383,0.2022,1.1779,Insurance,7.888263821532491,2.9195179020793787,2.653948501716181,1.962223595475429,0.0311194951688975,-0.1842085018223878,1.0714285714285714,0.3779644730092272,28.0
2024-09-30,UZF,22.37316769361496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7071067811865476,2.0
2024-09-30,UZF,22.37316769361496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7071067811865476,2.0
2024-09-30,V,300.4459981918335,0.3891,39137.0,0.4515970886601048,1.2834,3.1713,2.6563,549378.3,0.6608,9.5082,0.8111,,0.2205,0.3474,0.5324,0.1477,0.2264,0.553,0.6602,0.2136,13.8109,27.3777,28.9155,0.6626,15.0453,44.1311,1.2029,14.8087,0.2138,0.4964,0.3266,0.3903,4.8037,0.1889,12248.0,0.5324,0.2205,0.3474,1.7068,Financial Services,-21.12326247470899,8.425440621350786,-12.39926702842796,-7.659635815329366,0.9681206491521044,0.0393774792683047,,,
2024-09-30,VAC,85.93122136592865,0.4971,2419.0,0.2373493975903614,1.5482,3.5154,1.9952,7664.971,0.0437,1.9744,0.4736,3.46,0.5224,0.6604,2.1033,0.6605,2.1038,0.0644,0.1134,0.8843,1.0649,12.5657,19.6639,0.0904,0.5329,1.598,0.6217,20.9264,0.0211,0.0858,0.0269,0.0606,30.9976,0.5264,1612.0,2.1852,0.5427,0.686,1.3304,"Hotels, Restaurants & Leisure",-0.7927192641533879,-2.327174097304628,1.0579097433880642,0.7582582582582582,0.0252976125596741,2.4034887488161454,1.056338028169014,0.4101332168127805,71.0
2024-09-30,VAC,85.93122136592865,0.4971,2419.0,0.2373493975903614,1.5482,3.5154,1.9952,7664.971,0.0437,1.9744,0.4736,3.46,0.5224,0.6604,2.1033,0.6605,2.1038,0.0644,0.1134,0.8843,1.0649,12.5657,19.6639,0.0904,0.5329,1.598,0.6217,20.9264,0.0211,0.0858,0.0269,0.0606,30.9976,0.5264,1612.0,2.1852,0.5427,0.686,1.3304,"Hotels, Restaurants & Leisure",-0.7927192641533879,-2.327174097304628,1.0579097433880642,0.7582582582582582,0.0252976125596741,2.4034887488161454,1.056338028169014,0.4101332168127805,71.0
2024-09-30,VAC,85.93122136592865,0.4971,2419.0,0.2373493975903614,1.5482,3.5154,1.9952,7664.971,0.0437,1.9744,0.4736,3.46,0.5224,0.6604,2.1033,0.6605,2.1038,0.0644,0.1134,0.8843,1.0649,12.5657,19.6639,0.0904,0.5329,1.598,0.6217,20.9264,0.0211,0.0858,0.0269,0.0606,30.9976,0.5264,1612.0,2.1852,0.5427,0.686,1.3304,"Hotels, Restaurants & Leisure",-0.7927192641533879,-2.327174097304628,1.0579097433880642,0.7582582582582582,0.0252976125596741,2.4034887488161454,1.056338028169014,0.4101332168127805,71.0
2024-09-30,VANI,1.2652343660593033,0.1223,18.332,3.1333333333333337,3.4129,-0.1142,-0.1093,45.0152,,-0.3521,0.74,-0.9709,0.0,0.0,0.0,-1.0717,-1.0717,-15.74,-16.26,,3.5272,,,-15.74,,,3.1333,3.8462,-0.4921,-1.0242,-1.0242,-1.0667,0.0,0.24,,0.0,0.0,0.0,1.7463,Health Care,5.088214347005318,1.5374910606714645,2.1103426320187832,2.266372862005732,0.0050377768268659,-0.4983152424837724,1.04,0.3511884584284246,25.0
2024-09-30,VANI,1.2652343660593033,0.1223,18.332,3.1333333333333337,3.4129,-0.1142,-0.1093,45.0152,,-0.3521,0.74,-0.9709,0.0,0.0,0.0,-1.0717,-1.0717,-15.74,-16.26,,3.5272,,,-15.74,,,3.1333,3.8462,-0.4921,-1.0242,-1.0242,-1.0667,0.0,0.24,,0.0,0.0,0.0,1.7463,Health Care,5.088214347005318,1.5374910606714645,2.1103426320187832,2.266372862005732,0.0050377768268659,-0.4983152424837724,1.04,0.3511884584284246,25.0
2024-09-30,VANI,1.2652343660593033,0.1223,18.332,3.1333333333333337,3.4129,-0.1142,-0.1093,45.0152,,-0.3521,0.74,-0.9709,0.0,0.0,0.0,-1.0717,-1.0717,-15.74,-16.26,,3.5272,,,-15.74,,,3.1333,3.8462,-0.4921,-1.0242,-1.0242,-1.0667,0.0,0.24,,0.0,0.0,0.0,1.7463,Health Care,5.088214347005318,1.5374910606714645,2.1103426320187832,2.266372862005732,0.0050377768268659,-0.4983152424837724,1.04,0.3511884584284246,25.0
2024-09-30,VATE,5.237656265497208,1.3021,,0.1089743589743589,0.8545,0.455,-1.1568,688.8961,0.0588,0.957,0.199,50.9091,0.5592,0.9212,1.2417,1.1763,1.3484,-0.0619,0.0244,0.0208,,,0.8474,-0.0541,0.0392,,0.787,8.5225,-0.0289,-0.0713,-0.0308,-0.0346,18.6792,0.801,,1.3854,0.7708,1.2699,0.8592,Construction,-0.7135802469135802,-0.9564805681594004,-0.7001872158331105,-0.5104573461772107,0.0777887309716531,0.353706081200457,1.0526315789473684,0.2294157338705617,19.0
2024-09-30,VATE,5.237656265497208,1.3021,,0.1089743589743589,0.8545,0.455,-1.1568,688.8961,0.0588,0.957,0.199,50.9091,0.5592,0.9212,1.2417,1.1763,1.3484,-0.0619,0.0244,0.0208,,,0.8474,-0.0541,0.0392,,0.787,8.5225,-0.0289,-0.0713,-0.0308,-0.0346,18.6792,0.801,,1.3854,0.7708,1.2699,0.8592,Construction,-0.7135802469135802,-0.9564805681594004,-0.7001872158331105,-0.5104573461772107,0.0777887309716531,0.353706081200457,1.0526315789473684,0.2294157338705617,19.0
2024-09-30,VATE,5.237656265497208,1.3021,,0.1089743589743589,0.8545,0.455,-1.1568,688.8961,0.0588,0.957,0.199,50.9091,0.5592,0.9212,1.2417,1.1763,1.3484,-0.0619,0.0244,0.0208,,,0.8474,-0.0541,0.0392,,0.787,8.5225,-0.0289,-0.0713,-0.0308,-0.0346,18.6792,0.801,,1.3854,0.7708,1.2699,0.8592,Construction,-0.7135802469135802,-0.9564805681594004,-0.7001872158331105,-0.5104573461772107,0.0777887309716531,0.353706081200457,1.0526315789473684,0.2294157338705617,19.0
2024-09-30,VAUCF,0.1200000004610046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
2024-09-30,VBNK,15.347274884581566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261904761904762,0.5436786985838643,42.0
2024-09-30,VBNK,15.347274884581566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261904761904762,0.5436786985838643,42.0
2024-09-30,VBNK,15.347274884581566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261904761904762,0.5436786985838643,42.0
2024-09-30,VCIC,10.00006660885281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0
2024-09-30,VCIC,10.00006660885281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0
2024-09-30,VCNX,2.905625017359853,0.0798,2.655,0.4706072874493927,0.7704,-2.2458,-2.8279,5.9771,,-6.1037,0.9968,,0.0,0.0022,0.0023,-1.0559,-1.0885,-110.2308,-87.5385,,4.1383,,,-110.2308,22.7811,,0.6324,0.4046,-4.0786,-1.4678,-1.4238,-1.8539,0.0257,0.0032,,0.0309,0.0091,0.03,0.7861,Biotechnology,0.3325118209049036,1.3531508505405756,1.595928537988734,2.049007879977353,0.004472733273537,1.021928499422265,1.1304347826086956,0.3443502215750909,23.0
2024-09-30,VCNX,2.905625017359853,0.0798,2.655,0.4706072874493927,0.7704,-2.2458,-2.8279,5.9771,,-6.1037,0.9968,,0.0,0.0022,0.0023,-1.0559,-1.0885,-110.2308,-87.5385,,4.1383,,,-110.2308,22.7811,,0.6324,0.4046,-4.0786,-1.4678,-1.4238,-1.8539,0.0257,0.0032,,0.0309,0.0091,0.03,0.7861,Biotechnology,0.3325118209049036,1.3531508505405756,1.595928537988734,2.049007879977353,0.004472733273537,1.021928499422265,1.1304347826086956,0.3443502215750909,23.0
2024-09-30,VCNX,2.905625017359853,0.0798,2.655,0.4706072874493927,0.7704,-2.2458,-2.8279,5.9771,,-6.1037,0.9968,,0.0,0.0022,0.0023,-1.0559,-1.0885,-110.2308,-87.5385,,4.1383,,,-110.2308,22.7811,,0.6324,0.4046,-4.0786,-1.4678,-1.4238,-1.8539,0.0257,0.0032,,0.0309,0.0091,0.03,0.7861,Biotechnology,0.3325118209049036,1.3531508505405756,1.595928537988734,2.049007879977353,0.004472733273537,1.021928499422265,1.1304347826086956,0.3443502215750909,23.0
2024-09-30,VCRRX,27.99655032157898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,VERU,0.7415625005960464,0.2435,32.3167,2.099456773146545,2.9679,-0.056,-0.0582,97.5296,0.0446,-0.1492,0.4037,2.0353,0.1465,0.2098,0.2739,-0.3564,-0.4654,-1.2815,-1.2327,1.7299,3.4833,92.1098,152.6065,-1.2135,6.6662,3.4833,2.4332,3.9886,-0.545,-0.9068,-0.7354,-0.7181,0.0454,0.5963,32.3167,0.3056,0.1635,0.2341,2.15,Consumer products,0.2557293034652494,-4.3564992207731335,3.96525467194466,4.137479886733324,0.0118972272736211,-0.0690813262997852,1.0909090909090908,0.2942449431682498,22.0
2024-09-30,VERU,0.7415625005960464,0.2435,32.3167,2.099456773146545,2.9679,-0.056,-0.0582,97.5296,0.0446,-0.1492,0.4037,2.0353,0.1465,0.2098,0.2739,-0.3564,-0.4654,-1.2815,-1.2327,1.7299,3.4833,92.1098,152.6065,-1.2135,6.6662,3.4833,2.4332,3.9886,-0.545,-0.9068,-0.7354,-0.7181,0.0454,0.5963,32.3167,0.3056,0.1635,0.2341,2.15,Consumer products,0.2557293034652494,-4.3564992207731335,3.96525467194466,4.137479886733324,0.0118972272736211,-0.0690813262997852,1.0909090909090908,0.2942449431682498,22.0
2024-09-30,VERU,0.7415625005960464,0.2435,32.3167,2.099456773146545,2.9679,-0.056,-0.0582,97.5296,0.0446,-0.1492,0.4037,2.0353,0.1465,0.2098,0.2739,-0.3564,-0.4654,-1.2815,-1.2327,1.7299,3.4833,92.1098,152.6065,-1.2135,6.6662,3.4833,2.4332,3.9886,-0.545,-0.9068,-0.7354,-0.7181,0.0454,0.5963,32.3167,0.3056,0.1635,0.2341,2.15,Consumer products,0.2557293034652494,-4.3564992207731335,3.96525467194466,4.137479886733324,0.0118972272736211,-0.0690813262997852,1.0909090909090908,0.2942449431682498,22.0
2024-09-30,VEVMQ,0.0329687500343424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,VFC,20.3010156750679,0.8234,1406.367,0.0987798927872759,1.2963,0.7006,0.1335,13513.8895,0.3687,-1.241,0.5223,2.0696,0.3297,0.5267,2.8645,0.7518,4.0883,0.0189,0.0993,0.6714,5.5208,360.1353,5.6564,0.0836,0.7925,32.7155,0.8783,5.2705,-0.0481,-0.3911,-0.0757,0.0091,7.0546,0.4777,267.892,4.4383,0.5108,0.8161,1.1301,"Textiles, Apparel & Luxury Goods",0.0123414977087406,4.171971731718003,1.6024797762153171,0.3570127504553734,1.190496240855175,0.6285458839980264,,,
2024-09-30,VFC,20.3010156750679,0.8334,1406.367,0.0987798927872759,1.2963,0.7006,0.1335,13513.8895,0.0379,1.5627,0.5223,2.0723,0.3297,0.5267,2.8645,0.7518,4.0883,0.0189,0.0993,0.666,5.5208,75.0871,34.8134,0.0836,0.7765,20.2757,0.8783,5.3794,-0.0556,-0.4069,-0.0863,-0.0307,7.0546,0.4777,529.12,4.4383,0.5108,0.8161,1.1301,"Textiles, Apparel & Luxury Goods",0.0142658476633259,4.340514696077871,1.8268692825281625,-1.2044276306571389,1.190496240855175,0.6285458839980264,,,
2024-09-30,VFLEX,26.560441493988037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,VGAS,4.07312498241663,,10.0785,6.1552213796824855,6.468,,,106.2048,,-0.3268,,,0.0,0.0,0.0,-2.1504,-2.1504,,,,12.6882,,,,,15.6842,6.2524,,-0.1072,-0.2911,-0.2883,-1.04,,,8.1533,0.0,0.0,0.0,1.6367,Energy,0.0029327444862334,-2.035112627734079,-3.933222347765464,-10.807494929981091,0.0015241148000571,,1.0,0.0,4.0
2024-09-30,VHI,29.629680961370468,0.7825,1022.5,0.6245781218979551,2.7913,3.7789,2.0175,1240.8973,0.0073,1.3368,0.218,3.037,0.1889,0.3223,0.515,0.1816,0.2902,0.1078,0.2018,0.1021,0.9234,10.5971,10.2742,0.2247,0.4546,5.9931,1.645,6.268,0.0336,0.0926,0.0592,0.1089,18.7228,0.782,200.9,0.5978,0.2193,0.3742,1.5794,Chemicals,-0.1740352214138575,-0.2352594184657706,-0.6455106030982103,-1.3729874646764726,0.0008071829042839,0.2558724552110371,1.4222222222222225,0.4994946941609585,45.0
2024-09-30,VHI,29.629680961370468,0.7825,1022.5,0.6245781218979551,2.7913,3.7789,2.0175,1240.8973,0.0073,1.3368,0.218,3.037,0.1889,0.3223,0.515,0.1816,0.2902,0.1078,0.2018,0.1021,0.9234,10.5971,10.2742,0.2247,0.4546,5.9931,1.645,6.268,0.0336,0.0926,0.0592,0.1089,18.7228,0.782,200.9,0.5978,0.2193,0.3742,1.5794,Chemicals,-0.1740352214138575,-0.2352594184657706,-0.6455106030982103,-1.3729874646764726,0.0008071829042839,0.2558724552110371,1.4222222222222225,0.4994946941609585,45.0
2024-09-30,VHI,29.629680961370468,0.7825,1022.5,0.6245781218979551,2.7913,3.7789,2.0175,1240.8973,0.0073,1.3368,0.218,3.037,0.1889,0.3223,0.515,0.1816,0.2902,0.1078,0.2018,0.1021,0.9234,10.5971,10.2742,0.2247,0.4546,5.9931,1.645,6.268,0.0336,0.0926,0.0592,0.1089,18.7228,0.782,200.9,0.5978,0.2193,0.3742,1.5794,Chemicals,-0.1740352214138575,-0.2352594184657706,-0.6455106030982103,-1.3729874646764726,0.0008071829042839,0.2558724552110371,1.4222222222222225,0.4994946941609585,45.0
2024-09-30,VIGL,2.9528124909847975,,88.552,1.4697832776795654,3.7218,,,89.9056,,-1.2256,,,,,,-0.507,-0.507,,,,1.5223,,,,,,3.6427,,-0.6534,-0.8389,-0.8389,-0.898,,,,0.0,0.0,0.0,3.0728,Biotechnology,0.0532690687439964,0.7733739259561854,0.9403177767374272,0.9925071882084592,0.0672774035229982,,1.0555555555555556,0.2323106841457232,36.0
2024-09-30,VIGL,2.9528124909847975,,88.552,1.4697832776795654,3.7218,,,89.9056,,-1.2256,,,,,,-0.507,-0.507,,,,1.5223,,,,,,3.6427,,-0.6534,-0.8389,-0.8389,-0.898,,,,0.0,0.0,0.0,3.0728,Biotechnology,0.0532690687439964,0.7733739259561854,0.9403177767374272,0.9925071882084592,0.0672774035229982,,1.0555555555555556,0.2323106841457232,36.0
2024-09-30,VIGL,2.9528124909847975,,88.552,1.4697832776795654,3.7218,,,89.9056,,-1.2256,,,,,,-0.507,-0.507,,,,1.5223,,,,,,3.6427,,-0.6534,-0.8389,-0.8389,-0.898,,,,0.0,0.0,0.0,3.0728,Biotechnology,0.0532690687439964,0.7733739259561854,0.9403177767374272,0.9925071882084592,0.0672774035229982,,1.0555555555555556,0.2323106841457232,36.0
2024-09-30,VIPZ,0.5926750074468146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,VIR,7.887265644967556,0.0457,1240.727,1.4369116002765423,8.9378,-1.6926,-1.5639,855.5805,0.4575,-3.4605,0.979,,,,,-0.1357,-0.1357,-89.7971,-97.1866,,0.8253,6.5319,2.1119,-89.7227,13.0241,0.8383,8.57,4.1803,-0.31,-0.3671,-0.3671,-0.4192,0.0174,0.021,1221.469,0.0,0.0,0.0,5.8159,Biotechnology,0.0252730506743784,0.3384259962075523,0.4114800999407671,0.4633173867449734,0.6402408141974312,0.7702004533449666,1.0769230769230769,0.2699527623995085,39.0
2024-09-30,VIR,7.887265644967556,0.0457,1240.727,1.4369116002765423,8.9378,-1.6926,-1.5639,855.5805,0.4575,-3.4605,0.979,,,,,-0.1357,-0.1357,-89.7971,-97.1866,,0.8253,6.5319,2.1119,-89.7227,13.0241,0.8383,8.57,4.1803,-0.31,-0.3671,-0.3671,-0.4192,0.0174,0.021,1221.469,0.0,0.0,0.0,5.8159,Biotechnology,0.0252730506743784,0.3384259962075523,0.4114800999407671,0.4633173867449734,0.6402408141974312,0.7702004533449666,1.0769230769230769,0.2699527623995085,39.0
2024-09-30,VIR,7.887265644967556,0.0457,1240.727,1.4369116002765423,8.9378,-1.6926,-1.5639,855.5805,0.4575,-3.4605,0.979,,,,,-0.1357,-0.1357,-89.7971,-97.1866,,0.8253,6.5319,2.1119,-89.7227,13.0241,0.8383,8.57,4.1803,-0.31,-0.3671,-0.3671,-0.4192,0.0174,0.021,1221.469,0.0,0.0,0.0,5.8159,Biotechnology,0.0252730506743784,0.3384259962075523,0.4114800999407671,0.4633173867449734,0.6402408141974312,0.7702004533449666,1.0769230769230769,0.2699527623995085,39.0
2024-09-30,VIRC,13.983234748244286,1.6779,107.812,0.1400028825712535,2.258,1.3502,1.0381,281.744,0.0984,3.1148,0.4632,2.4091,0.0185,0.0358,0.0372,-0.0313,-0.0326,0.1553,0.2019,0.0344,2.6458,10.6474,5.0636,0.2035,1.0115,,1.1501,4.5242,0.1594,0.2788,0.2625,0.3605,6.6863,0.5368,,0.0395,0.0197,0.038,1.9933,Commercial Services & Supplies,-0.5336649408726221,-0.5958538149177175,-1.2550689734554017,-1.970822871952701,0.0465275631251897,-11.406927626020838,1.368421052631579,0.5377014106523655,76.0
2024-09-30,VIRC,13.983234748244286,1.6779,107.812,0.1400028825712535,2.258,1.3502,1.0381,281.744,0.0984,3.1148,0.4632,2.4091,0.0185,0.0358,0.0372,-0.0313,-0.0326,0.1553,0.2019,0.0344,2.6458,10.6474,5.0636,0.2035,1.0115,,1.1501,4.5242,0.1594,0.2788,0.2625,0.3605,6.6863,0.5368,,0.0395,0.0197,0.038,1.9933,Commercial Services & Supplies,-0.5336649408726221,-0.5958538149177175,-1.2550689734554017,-1.970822871952701,0.0465275631251897,-11.406927626020838,1.368421052631579,0.5377014106523655,76.0
2024-09-30,VIRC,13.983234748244286,1.6779,107.812,0.1400028825712535,2.258,1.3502,1.0381,281.744,0.0984,3.1148,0.4632,2.4091,0.0185,0.0358,0.0372,-0.0313,-0.0326,0.1553,0.2019,0.0344,2.6458,10.6474,5.0636,0.2035,1.0115,,1.1501,4.5242,0.1594,0.2788,0.2625,0.3605,6.6863,0.5368,,0.0395,0.0197,0.038,1.9933,Commercial Services & Supplies,-0.5336649408726221,-0.5958538149177175,-1.2550689734554017,-1.970822871952701,0.0465275631251897,-11.406927626020838,1.368421052631579,0.5377014106523655,76.0
2024-09-30,VIVK,1.474584378302097,0.8495,16.7984,0.0145802633770526,0.0989,-0.064,-0.0551,77.245,0.0505,-0.0477,0.1085,461.3803,0.0775,0.1132,0.3346,0.6478,1.9145,-0.1061,-0.1231,,2.6839,1005.6636,,-0.1093,0.7273,2.9201,0.0932,25.6434,-0.147,-0.6604,-0.2158,-0.2023,0.5197,0.8915,11.33,1.9554,0.4528,0.6616,1.3013,Energy,0.0040215805921298,-4.616930193595279,-2.944118566242758,-2.102265600322284,0.0011085209682652,-0.0475910914746549,0.8333333333333334,0.408248290463863,6.0
2024-09-30,VIVK,1.474584378302097,0.8495,16.7984,0.0145802633770526,0.0989,-0.064,-0.0551,77.245,0.0505,-0.0477,0.1085,461.3803,0.0775,0.1132,0.3346,0.6478,1.9145,-0.1061,-0.1231,,2.6839,1005.6636,,-0.1093,0.7273,2.9201,0.0932,25.6434,-0.147,-0.6604,-0.2158,-0.2023,0.5197,0.8915,11.33,1.9554,0.4528,0.6616,1.3013,Energy,0.0040215805921298,-4.616930193595279,-2.944118566242758,-2.102265600322284,0.0011085209682652,-0.0475910914746549,0.8333333333333334,0.408248290463863,6.0
2024-09-30,VIVK,1.474584378302097,0.8495,16.7984,0.0145802633770526,0.0989,-0.064,-0.0551,77.245,0.0505,-0.0477,0.1085,461.3803,0.0775,0.1132,0.3346,0.6478,1.9145,-0.1061,-0.1231,,2.6839,1005.6636,,-0.1093,0.7273,2.9201,0.0932,25.6434,-0.147,-0.6604,-0.2158,-0.2023,0.5197,0.8915,11.33,1.9554,0.4528,0.6616,1.3013,Energy,0.0040215805921298,-4.616930193595279,-2.944118566242758,-2.102265600322284,0.0011085209682652,-0.0475910914746549,0.8333333333333334,0.408248290463863,6.0
2024-09-30,VKTX,57.02070277929306,,911.448,1.9601713062098505,36.4668,,,7004.5915,,-0.6493,,,0.0,0.0,0.0,-0.0477,-0.0477,,,,7.7404,,,,,,36.225,,-0.1231,-0.1273,-0.1273,-0.172,,,,0.0,0.0,0.0,35.4723,Biotechnology,0.0100358468968257,0.1173566584506167,0.1426897758715871,0.1901015995232238,5.241617083466028,,1.3333333333333333,0.5163977794943223,6.0
