,ticker,date_m,sentiment_avg_m,sentiment_num_m,sentiment_sd_m,date_q,sentiment_avg_q,sentiment_num_q,sentiment_sd_q
6863,INDI,2024-09-30,1.0,6,0.0,2024-09-30 23:59:59.999999999,1.0357142857142858,28,0.33134326579600165
6864,INDI,2024-10-31,1.5,10,0.7071067811865476,2024-12-31 23:59:59.999999999,1.3478260869565217,23,0.6472807211834832
6865,INDI,2024-11-30,1.3333333333333333,9,0.7071067811865475,2024-12-31 23:59:59.999999999,1.3478260869565217,23,0.6472807211834832
6866,INDI,2024-12-31,1.0,4,0.0,2024-12-31 23:59:59.999999999,1.3478260869565217,23,0.6472807211834832
6867,INDI,2025-01-31,0.5,2,0.7071067811865476,2025-03-31 23:59:59.999999999,1.0,3,1.0
6868,INDI,2025-02-28,2.0,1,,2025-03-31 23:59:59.999999999,1.0,3,1.0
6869,INDO,2024-03-31,1.0,2,0.0,2024-03-31 23:59:59.999999999,1.0,2,0.0
6870,INDO,2024-04-30,1.0,28,0.0,2024-06-30 23:59:59.999999999,1.0,40,0.0
6871,INDO,2024-05-31,1.0,7,0.0,2024-06-30 23:59:59.999999999,1.0,40,0.0
6872,INDO,2024-06-30,1.0,5,0.0,2024-06-30 23:59:59.999999999,1.0,40,0.0
6873,INDO,2024-07-31,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0,9,0.0
6874,INDO,2024-08-31,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0,9,0.0
6875,INDO,2024-09-30,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0,9,0.0
6876,INDO,2024-10-31,0.8571428571428571,7,0.37796447300922725,2024-12-31 23:59:59.999999999,1.0,8,0.5345224838248488
6877,INDO,2024-11-30,2.0,1,,2024-12-31 23:59:59.999999999,1.0,8,0.5345224838248488
6878,INDP,2024-02-29,1.0,3,0.0,2024-03-31 23:59:59.999999999,1.2222222222222223,18,0.42779263194649864
6879,INDP,2024-03-31,1.2666666666666666,15,0.45773770821706344,2024-03-31 23:59:59.999999999,1.2222222222222223,18,0.42779263194649864
6880,INDP,2024-04-30,1.25,4,0.5,2024-06-30 23:59:59.999999999,1.0740740740740742,27,0.26688025634181184
6881,INDP,2024-05-31,1.0,15,0.0,2024-06-30 23:59:59.999999999,1.0740740740740742,27,0.26688025634181184
6882,INDP,2024-06-30,1.125,8,0.3535533905932738,2024-06-30 23:59:59.999999999,1.0740740740740742,27,0.26688025634181184
6883,INDP,2024-08-31,1.1,10,0.31622776601683794,2024-09-30 23:59:59.999999999,1.0714285714285714,14,0.2672612419124244
6884,INDP,2024-09-30,1.0,4,0.0,2024-09-30 23:59:59.999999999,1.0714285714285714,14,0.2672612419124244
6885,INDP,2024-10-31,1.0,10,0.0,2024-12-31 23:59:59.999999999,1.0,14,0.0
6886,INDP,2024-11-30,1.0,4,0.0,2024-12-31 23:59:59.999999999,1.0,14,0.0
6887,INDP,2025-01-31,2.0,1,,2025-03-31 23:59:59.999999999,2.0,1,
6888,INFN,2024-05-31,1.0,46,0.36514837167011077,2024-06-30 23:59:59.999999999,1.0740740740740742,108,0.4258845375469325
6889,INFN,2024-06-30,1.1290322580645162,62,0.46107042126836556,2024-06-30 23:59:59.999999999,1.0740740740740742,108,0.4258845375469325
6890,INFN,2024-07-31,1.4545454545454546,11,0.5222329678670935,2024-09-30 23:59:59.999999999,1.1818181818181819,44,0.4457931146362429
6891,INFN,2024-08-31,1.0526315789473684,19,0.404651319111256,2024-09-30 23:59:59.999999999,1.1818181818181819,44,0.4457931146362429
6892,INFN,2024-09-30,1.1428571428571428,14,0.36313651960128146,2024-09-30 23:59:59.999999999,1.1818181818181819,44,0.4457931146362429
6893,INFN,2024-10-31,1.1333333333333333,15,0.5163977794943222,2024-12-31 23:59:59.999999999,1.0909090909090908,22,0.6101593007521661
6894,INFN,2024-11-30,1.0,5,0.7071067811865476,2024-12-31 23:59:59.999999999,1.0909090909090908,22,0.6101593007521661
6895,INFN,2024-12-31,1.0,2,1.4142135623730951,2024-12-31 23:59:59.999999999,1.0909090909090908,22,0.6101593007521661
6896,INFN,2025-01-31,1.1428571428571428,7,0.8997354108424375,2025-03-31 23:59:59.999999999,1.25,8,0.8864052604279183
6897,INFN,2025-02-28,2.0,1,,2025-03-31 23:59:59.999999999,1.25,8,0.8864052604279183
6898,INGN,2024-02-29,0.92,25,0.49328828623162474,2024-03-31 23:59:59.999999999,0.9333333333333333,30,0.5208304597621879
6899,INGN,2024-03-31,1.0,5,0.7071067811865476,2024-03-31 23:59:59.999999999,0.9333333333333333,30,0.5208304597621879
6900,INGN,2024-04-30,0.8,5,0.4472135954999579,2024-06-30 23:59:59.999999999,1.0625,32,0.5040161287741852
6901,INGN,2024-05-31,1.1363636363636365,22,0.5602256811793028,2024-06-30 23:59:59.999999999,1.0625,32,0.5040161287741852
6902,INGN,2024-06-30,1.0,5,0.0,2024-06-30 23:59:59.999999999,1.0625,32,0.5040161287741852
6903,INGN,2024-07-31,1.5,12,0.674199862463242,2024-09-30 23:59:59.999999999,1.303030303030303,33,0.6366341416410451
6904,INGN,2024-08-31,1.2941176470588236,17,0.4696682183138622,2024-09-30 23:59:59.999999999,1.303030303030303,33,0.6366341416410451
6905,INGN,2024-09-30,0.75,4,0.9574271077563382,2024-09-30 23:59:59.999999999,1.303030303030303,33,0.6366341416410451
6906,INGN,2024-10-31,1.6,5,0.5477225575051661,2024-12-31 23:59:59.999999999,1.5161290322580645,31,0.5698518954918891
6907,INGN,2024-11-30,1.4375,16,0.6291528696058958,2024-12-31 23:59:59.999999999,1.5161290322580645,31,0.5698518954918891
6908,INGN,2024-12-31,1.6,10,0.5163977794943222,2024-12-31 23:59:59.999999999,1.5161290322580645,31,0.5698518954918891
6909,INGN,2025-01-31,1.0,2,0.0,2025-03-31 23:59:59.999999999,1.0,2,0.0
6910,INLF,2024-05-31,1.0,1,,2024-06-30 23:59:59.999999999,1.0,1,
6911,INLF,2024-12-31,1.0,1,,2024-12-31 23:59:59.999999999,1.0,1,
6912,INLF,2025-01-31,1.0,2,0.0,2025-03-31 23:59:59.999999999,1.0,2,0.0
6913,INR,2024-10-31,2.0,1,,2024-12-31 23:59:59.999999999,1.5,2,0.7071067811865476
6914,INR,2024-11-30,1.0,1,,2024-12-31 23:59:59.999999999,1.5,2,0.7071067811865476
6915,INR,2025-01-31,1.0,3,0.0,2025-03-31 23:59:59.999999999,1.0,4,0.0
6916,INR,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.0,4,0.0
6917,INSP,2024-05-31,2.0,1,,2024-06-30 23:59:59.999999999,1.1666666666666667,6,0.752772652709081
6918,INSP,2024-06-30,1.0,5,0.7071067811865476,2024-06-30 23:59:59.999999999,1.1666666666666667,6,0.752772652709081
6919,INSP,2024-07-31,1.1470588235294117,34,0.6096373955153139,2024-09-30 23:59:59.999999999,1.1015625,128,0.5149702804665328
6920,INSP,2024-08-31,1.0689655172413792,58,0.49068762942148,2024-09-30 23:59:59.999999999,1.1015625,128,0.5149702804665328
6921,INSP,2024-09-30,1.1111111111111112,36,0.46462136829144646,2024-09-30 23:59:59.999999999,1.1015625,128,0.5149702804665328
6922,INSP,2024-10-31,1.1176470588235294,17,0.3321055820775357,2024-12-31 23:59:59.999999999,1.2881355932203389,59,0.5586574873695317
6923,INSP,2024-11-30,1.3793103448275863,29,0.6218516763579258,2024-12-31 23:59:59.999999999,1.2881355932203389,59,0.5586574873695317
6924,INSP,2024-12-31,1.3076923076923077,13,0.6304251719561152,2024-12-31 23:59:59.999999999,1.2881355932203389,59,0.5586574873695317
6925,INSP,2025-01-31,1.7142857142857142,7,0.4879500364742666,2025-03-31 23:59:59.999999999,1.7142857142857142,7,0.4879500364742666
6926,INTT,2024-02-29,0.9230769230769231,13,0.49354811679282456,2024-03-31 23:59:59.999999999,0.9761904761904762,42,0.34838269104431685
6927,INTT,2024-03-31,1.0,29,0.2672612419124244,2024-03-31 23:59:59.999999999,0.9761904761904762,42,0.34838269104431685
6928,INTT,2024-04-30,0.875,8,0.6408699444616557,2024-06-30 23:59:59.999999999,1.0277777777777777,36,0.4463253849002421
6929,INTT,2024-05-31,1.0454545454545454,22,0.3750901767477265,2024-06-30 23:59:59.999999999,1.0277777777777777,36,0.4463253849002421
6930,INTT,2024-06-30,1.1666666666666667,6,0.408248290463863,2024-06-30 23:59:59.999999999,1.0277777777777777,36,0.4463253849002421
6931,INTT,2024-07-31,1.0,1,,2024-09-30 23:59:59.999999999,1.0476190476190477,21,0.21821789023599236
6932,INTT,2024-08-31,1.0555555555555556,18,0.2357022603955158,2024-09-30 23:59:59.999999999,1.0476190476190477,21,0.21821789023599236
6933,INTT,2024-09-30,1.0,2,0.0,2024-09-30 23:59:59.999999999,1.0476190476190477,21,0.21821789023599236
6934,INTT,2024-10-31,1.2222222222222223,9,0.4409585518440984,2024-12-31 23:59:59.999999999,1.3142857142857143,35,0.47100821595360565
6935,INTT,2024-11-30,1.263157894736842,19,0.4524139283588642,2024-12-31 23:59:59.999999999,1.3142857142857143,35,0.47100821595360565
6936,INTT,2024-12-31,1.5714285714285714,7,0.5345224838248488,2024-12-31 23:59:59.999999999,1.3142857142857143,35,0.47100821595360565
6937,INTT,2025-01-31,1.3333333333333333,6,0.5163977794943223,2025-03-31 23:59:59.999999999,1.3333333333333333,6,0.5163977794943223
6938,INUV,2024-02-29,1.2857142857142858,14,0.46880723093849536,2024-03-31 23:59:59.999999999,1.2222222222222223,27,0.42365927286816163
6939,INUV,2024-03-31,1.1538461538461537,13,0.3755338080994054,2024-03-31 23:59:59.999999999,1.2222222222222223,27,0.42365927286816163
6940,INUV,2024-04-30,1.3333333333333333,6,0.5163977794943222,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
6941,INUV,2024-05-31,1.1176470588235294,17,0.33210558207753577,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
6942,INUV,2024-06-30,1.0,3,0.0,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
6943,INUV,2024-07-31,1.5,6,0.5477225575051661,2024-09-30 23:59:59.999999999,1.1875,16,0.4031128874149275
6944,INUV,2024-08-31,1.0,10,0.0,2024-09-30 23:59:59.999999999,1.1875,16,0.4031128874149275
6945,INUV,2024-10-31,1.0,4,0.0,2024-12-31 23:59:59.999999999,1.2307692307692308,13,0.4385290096535146
6946,INUV,2024-11-30,1.3333333333333333,6,0.5163977794943223,2024-12-31 23:59:59.999999999,1.2307692307692308,13,0.4385290096535146
6947,INUV,2024-12-31,1.3333333333333333,3,0.5773502691896257,2024-12-31 23:59:59.999999999,1.2307692307692308,13,0.4385290096535146
6948,INUV,2025-01-31,2.0,3,0.0,2025-03-31 23:59:59.999999999,2.0,3,0.0
6949,INVZ,2024-02-29,1.0,14,0.0,2024-03-31 23:59:59.999999999,1.0,56,0.26967994498529685
6950,INVZ,2024-03-31,1.0,42,0.31234752377721214,2024-03-31 23:59:59.999999999,1.0,56,0.26967994498529685
6951,INVZ,2024-04-30,1.0,56,0.26967994498529685,2024-06-30 23:59:59.999999999,1.0153846153846153,130,0.3290723486016289
6952,INVZ,2024-05-31,1.0,60,0.26037782196164777,2024-06-30 23:59:59.999999999,1.0153846153846153,130,0.3290723486016289
6953,INVZ,2024-06-30,1.1428571428571428,14,0.6629935441317958,2024-06-30 23:59:59.999999999,1.0153846153846153,130,0.3290723486016289
6954,INVZ,2024-07-31,1.0,4,0.0,2024-09-30 23:59:59.999999999,1.04,50,0.44994330708638913
6955,INVZ,2024-08-31,1.1,40,0.44144285572630454,2024-09-30 23:59:59.999999999,1.04,50,0.44994330708638913
6956,INVZ,2024-09-30,0.6666666666666666,6,0.5163977794943223,2024-09-30 23:59:59.999999999,1.04,50,0.44994330708638913
6957,INVZ,2024-10-31,1.0,10,0.6666666666666666,2024-12-31 23:59:59.999999999,1.3181818181818181,44,0.6387752551864214
6958,INVZ,2024-11-30,1.25,16,0.447213595499958,2024-12-31 23:59:59.999999999,1.3181818181818181,44,0.6387752551864214
6959,INVZ,2024-12-31,1.5555555555555556,18,0.7047921864945658,2024-12-31 23:59:59.999999999,1.3181818181818181,44,0.6387752551864214
6960,INVZ,2025-01-31,1.8,10,0.4216370213557839,2025-03-31 23:59:59.999999999,1.5,16,0.7302967433402214
6961,INVZ,2025-02-28,1.0,6,0.8944271909999159,2025-03-31 23:59:59.999999999,1.5,16,0.7302967433402214
6962,IONI,2024-04-30,1.0,1,,2024-06-30 23:59:59.999999999,1.0,1,
6963,IONI,2024-11-30,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.5,2,0.7071067811865476
6964,IONQ,2024-08-31,1.0689655172413792,29,0.3713906763541038,2024-09-30 23:59:59.999999999,1.09375,64,0.42608405162317337
6965,IONQ,2024-09-30,1.1142857142857143,35,0.47100821595360554,2024-09-30 23:59:59.999999999,1.09375,64,0.42608405162317337
6966,IONQ,2024-10-31,1.08,25,0.49328828623162474,2024-12-31 23:59:59.999999999,1.2469135802469136,81,0.6987643414902277
6967,IONQ,2024-11-30,1.45,20,0.6048053188292994,2024-12-31 23:59:59.999999999,1.2469135802469136,81,0.6987643414902277
6968,IONQ,2024-12-31,1.25,36,0.8409178658720821,2024-12-31 23:59:59.999999999,1.2469135802469136,81,0.6987643414902277
6969,IONQ,2025-01-31,1.2439024390243902,41,0.8300749304995919,2025-03-31 23:59:59.999999999,1.2325581395348837,43,0.8117356273332906
6970,IONQ,2025-02-28,1.0,2,0.0,2025-03-31 23:59:59.999999999,1.2325581395348837,43,0.8117356273332906
6971,IOR,2024-03-31,1.0,4,0.0,2024-03-31 23:59:59.999999999,1.0,4,0.0
6972,IOR,2024-05-31,1.0,5,0.0,2024-06-30 23:59:59.999999999,1.0,5,0.0
6973,IOR,2024-08-31,0.6666666666666666,3,0.5773502691896258,2024-09-30 23:59:59.999999999,0.6666666666666666,3,0.5773502691896258
6974,IOR,2024-11-30,0.0,1,,2024-12-31 23:59:59.999999999,0.0,1,
6975,IOSP,2024-02-29,1.0,3,0.0,2024-03-31 23:59:59.999999999,1.3571428571428572,14,0.4972451580988469
6976,IOSP,2024-03-31,1.4545454545454546,11,0.5222329678670935,2024-03-31 23:59:59.999999999,1.3571428571428572,14,0.4972451580988469
6977,IOSP,2024-04-30,1.5,10,0.5270462766947299,2024-06-30 23:59:59.999999999,1.3255813953488371,43,0.5657245767937634
6978,IOSP,2024-05-31,1.25,28,0.5853140973807076,2024-06-30 23:59:59.999999999,1.3255813953488371,43,0.5657245767937634
6979,IOSP,2024-06-30,1.4,5,0.5477225575051661,2024-06-30 23:59:59.999999999,1.3255813953488371,43,0.5657245767937634
6980,IOSP,2024-07-31,1.3333333333333333,9,0.7071067811865476,2024-09-30 23:59:59.999999999,1.21875,32,0.49084357931507944
6981,IOSP,2024-08-31,1.1904761904761905,21,0.40237390808147816,2024-09-30 23:59:59.999999999,1.21875,32,0.49084357931507944
6982,IOSP,2024-09-30,1.0,2,0.0,2024-09-30 23:59:59.999999999,1.21875,32,0.49084357931507944
6983,IOSP,2024-10-31,1.0,3,0.0,2024-12-31 23:59:59.999999999,1.2380952380952381,21,0.7003400534570263
6984,IOSP,2024-11-30,1.3333333333333333,15,0.7237468644557459,2024-12-31 23:59:59.999999999,1.2380952380952381,21,0.7003400534570263
6985,IOSP,2024-12-31,1.0,3,1.0,2024-12-31 23:59:59.999999999,1.2380952380952381,21,0.7003400534570263
6986,IOSP,2025-01-31,1.0,1,,2025-03-31 23:59:59.999999999,1.0,1,
6987,IOVA,2024-05-31,1.0,22,0.4364357804719847,2024-06-30 23:59:59.999999999,1.0,39,0.45883146774112354
6988,IOVA,2024-06-30,1.0,17,0.5,2024-06-30 23:59:59.999999999,1.0,39,0.45883146774112354
6989,IOVA,2024-07-31,1.05,20,0.6863327411532597,2024-09-30 23:59:59.999999999,1.2073170731707317,82,0.5608152108248871
6990,IOVA,2024-08-31,1.2608695652173914,46,0.4914731871829905,2024-09-30 23:59:59.999999999,1.2073170731707317,82,0.5608152108248871
6991,IOVA,2024-09-30,1.25,16,0.5773502691896257,2024-09-30 23:59:59.999999999,1.2073170731707317,82,0.5608152108248871
6992,IOVA,2024-10-31,1.25,32,0.43994134506405974,2024-12-31 23:59:59.999999999,1.3636363636363635,55,0.5565647399578145
6993,IOVA,2024-11-30,1.625,16,0.6191391873668904,2024-12-31 23:59:59.999999999,1.3636363636363635,55,0.5565647399578145
6994,IOVA,2024-12-31,1.2857142857142858,7,0.7559289460184545,2024-12-31 23:59:59.999999999,1.3636363636363635,55,0.5565647399578145
6995,IOVA,2025-01-31,1.625,8,0.5175491695067657,2025-03-31 23:59:59.999999999,1.625,8,0.5175491695067657
6996,IPWR,2024-02-29,1.0909090909090908,22,0.5263613559678152,2024-03-31 23:59:59.999999999,1.1951219512195121,41,0.5108577196794598
6997,IPWR,2024-03-31,1.3157894736842106,19,0.47756693294091923,2024-03-31 23:59:59.999999999,1.1951219512195121,41,0.5108577196794598
6998,IPWR,2024-04-30,1.5,8,0.5345224838248488,2024-06-30 23:59:59.999999999,1.2692307692307692,26,0.533493565673837
6999,IPWR,2024-05-31,1.1333333333333333,15,0.5163977794943223,2024-06-30 23:59:59.999999999,1.2692307692307692,26,0.533493565673837
7000,IPWR,2024-06-30,1.3333333333333333,3,0.5773502691896257,2024-06-30 23:59:59.999999999,1.2692307692307692,26,0.533493565673837
7001,IPWR,2024-07-31,1.0,3,1.0,2024-09-30 23:59:59.999999999,1.0454545454545454,22,0.4857270179130825
7002,IPWR,2024-08-31,1.0,17,0.3535533905932738,2024-09-30 23:59:59.999999999,1.0454545454545454,22,0.4857270179130825
7003,IPWR,2024-09-30,1.5,2,0.7071067811865476,2024-09-30 23:59:59.999999999,1.0454545454545454,22,0.4857270179130825
7004,IPWR,2024-10-31,1.6666666666666667,3,0.5773502691896257,2024-12-31 23:59:59.999999999,1.3529411764705883,17,0.701888209634219
7005,IPWR,2024-11-30,0.8571428571428571,7,0.6900655593423543,2024-12-31 23:59:59.999999999,1.3529411764705883,17,0.701888209634219
7006,IPWR,2024-12-31,1.7142857142857142,7,0.4879500364742666,2024-12-31 23:59:59.999999999,1.3529411764705883,17,0.701888209634219
7007,IPWR,2025-01-31,1.0,1,,2025-03-31 23:59:59.999999999,1.0,1,
7008,IPXX,2024-08-31,1.3333333333333333,3,0.5773502691896257,2024-09-30 23:59:59.999999999,1.3333333333333333,3,0.5773502691896257
7009,IPXX,2024-12-31,1.0,1,,2024-12-31 23:59:59.999999999,1.0,1,
7010,IPXX,2025-01-31,1.6666666666666667,3,0.5773502691896257,2025-03-31 23:59:59.999999999,1.5,4,0.5773502691896257
7011,IPXX,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.5,4,0.5773502691896257
7012,IPXXW,2024-08-31,2.0,1,,2024-09-30 23:59:59.999999999,2.0,1,
7013,IPXXW,2024-12-31,1.0,1,,2024-12-31 23:59:59.999999999,1.0,1,
7014,IPXXW,2025-01-31,2.0,1,,2025-03-31 23:59:59.999999999,2.0,1,
7015,IQST,2024-03-31,2.0,2,0.0,2024-03-31 23:59:59.999999999,2.0,2,0.0
7016,IQST,2024-04-30,1.5,4,0.5773502691896257,2024-06-30 23:59:59.999999999,1.5,10,0.5270462766947299
7017,IQST,2024-05-31,1.3333333333333333,3,0.5773502691896257,2024-06-30 23:59:59.999999999,1.5,10,0.5270462766947299
7018,IQST,2024-06-30,1.6666666666666667,3,0.5773502691896257,2024-06-30 23:59:59.999999999,1.5,10,0.5270462766947299
7019,IQST,2024-07-31,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.25,8,0.4629100498862757
7020,IQST,2024-08-31,1.25,4,0.5,2024-09-30 23:59:59.999999999,1.25,8,0.4629100498862757
7021,IQST,2024-09-30,2.0,1,,2024-09-30 23:59:59.999999999,1.25,8,0.4629100498862757
7022,IQST,2024-10-31,1.6666666666666667,6,0.5163977794943222,2024-12-31 23:59:59.999999999,1.7272727272727273,11,0.46709936649691375
7023,IQST,2024-11-30,1.6666666666666667,3,0.5773502691896258,2024-12-31 23:59:59.999999999,1.7272727272727273,11,0.46709936649691375
7024,IQST,2024-12-31,2.0,2,0.0,2024-12-31 23:59:59.999999999,1.7272727272727273,11,0.46709936649691375
7025,IQST,2025-01-31,2.0,4,0.0,2025-03-31 23:59:59.999999999,2.0,4,0.0
7026,IR,2024-07-31,1.5,16,0.5163977794943223,2024-09-30 23:59:59.999999999,1.36,75,0.5362532681183095
7027,IR,2024-08-31,1.25,36,0.5542047068934521,2024-09-30 23:59:59.999999999,1.36,75,0.5362532681183095
7028,IR,2024-09-30,1.434782608695652,23,0.5068698018697019,2024-09-30 23:59:59.999999999,1.36,75,0.5362532681183095
7029,IR,2024-10-31,1.16,50,0.6502746672423454,2024-12-31 23:59:59.999999999,1.2365591397849462,93,0.6820341930476863
7030,IR,2024-11-30,1.2272727272727273,22,0.6853444168423419,2024-12-31 23:59:59.999999999,1.2365591397849462,93,0.6820341930476863
7031,IR,2024-12-31,1.4285714285714286,21,0.7464200272921789,2024-12-31 23:59:59.999999999,1.2365591397849462,93,0.6820341930476863
7032,IR,2025-01-31,1.5,10,0.7071067811865476,2025-03-31 23:59:59.999999999,1.4166666666666667,12,0.7929614610987591
7033,IR,2025-02-28,1.0,2,1.4142135623730951,2025-03-31 23:59:59.999999999,1.4166666666666667,12,0.7929614610987591
7034,IRMD,2024-02-29,0.5,2,0.7071067811865476,2024-03-31 23:59:59.999999999,1.0,4,0.816496580927726
7035,IRMD,2024-03-31,1.5,2,0.7071067811865476,2024-03-31 23:59:59.999999999,1.0,4,0.816496580927726
7036,IRMD,2024-04-30,1.0,8,0.5345224838248488,2024-06-30 23:59:59.999999999,1.0909090909090908,33,0.3843530573929037
7037,IRMD,2024-05-31,1.1875,16,0.4031128874149274,2024-06-30 23:59:59.999999999,1.0909090909090908,33,0.3843530573929037
7038,IRMD,2024-06-30,1.0,9,0.0,2024-06-30 23:59:59.999999999,1.0909090909090908,33,0.3843530573929037
7039,IRMD,2024-07-31,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0869565217391304,23,0.41702882811414954
7040,IRMD,2024-08-31,1.0666666666666667,15,0.45773770821706344,2024-09-30 23:59:59.999999999,1.0869565217391304,23,0.41702882811414954
7041,IRMD,2024-09-30,1.2,5,0.4472135954999579,2024-09-30 23:59:59.999999999,1.0869565217391304,23,0.41702882811414954
7042,IRMD,2024-10-31,1.2857142857142858,21,0.4629100498862757,2024-12-31 23:59:59.999999999,1.3548387096774193,31,0.5506594287321457
7043,IRMD,2024-11-30,1.3333333333333333,6,0.816496580927726,2024-12-31 23:59:59.999999999,1.3548387096774193,31,0.5506594287321457
7044,IRMD,2024-12-31,1.75,4,0.5,2024-12-31 23:59:59.999999999,1.3548387096774193,31,0.5506594287321457
7045,IRMD,2025-01-31,1.0,3,0.0,2025-03-31 23:59:59.999999999,1.0,3,0.0
7046,ISDR,2024-02-29,1.0,2,0.0,2024-03-31 23:59:59.999999999,1.0769230769230769,13,0.2773500981126145
7047,ISDR,2024-03-31,1.0909090909090908,11,0.30151134457776363,2024-03-31 23:59:59.999999999,1.0769230769230769,13,0.2773500981126145
7048,ISDR,2024-04-30,1.3333333333333333,6,0.5163977794943223,2024-06-30 23:59:59.999999999,1.1666666666666667,18,0.38348249442368515
7049,ISDR,2024-05-31,1.0909090909090908,11,0.30151134457776363,2024-06-30 23:59:59.999999999,1.1666666666666667,18,0.38348249442368515
7050,ISDR,2024-06-30,1.0,1,,2024-06-30 23:59:59.999999999,1.1666666666666667,18,0.38348249442368515
7051,ISDR,2024-07-31,1.0,1,,2024-09-30 23:59:59.999999999,1.1538461538461537,13,0.3755338080994054
7052,ISDR,2024-08-31,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.1538461538461537,13,0.3755338080994054
7053,ISDR,2024-09-30,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.1538461538461537,13,0.3755338080994054
7054,ISDR,2024-11-30,1.5714285714285714,7,0.5345224838248488,2024-12-31 23:59:59.999999999,1.625,8,0.5175491695067657
7055,ISDR,2024-12-31,2.0,1,,2024-12-31 23:59:59.999999999,1.625,8,0.5175491695067657
7056,ISRL,2024-04-30,1.0,2,0.0,2024-06-30 23:59:59.999999999,1.0,2,0.0
7057,ISRL,2024-08-31,1.0,4,0.0,2024-09-30 23:59:59.999999999,1.0,4,0.0
7058,ISRL,2024-10-31,1.25,4,0.5,2024-12-31 23:59:59.999999999,1.25,4,0.5
7059,ISRL,2025-01-31,1.0,1,,2025-03-31 23:59:59.999999999,1.0,1,
7060,ISRLU,2024-04-30,1.0,1,,2024-06-30 23:59:59.999999999,1.0,1,
7061,ISRLU,2024-08-31,1.0,1,,2024-09-30 23:59:59.999999999,1.0,1,
7062,ISRLU,2024-10-31,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.5,2,0.7071067811865476
7063,ISRLU,2025-01-31,1.0,1,,2025-03-31 23:59:59.999999999,1.0,1,
7064,ISSC,2024-02-29,1.0,1,,2024-03-31 23:59:59.999999999,1.0,6,0.0
7065,ISSC,2024-03-31,1.0,5,0.0,2024-03-31 23:59:59.999999999,1.0,6,0.0
7066,ISSC,2024-04-30,1.0,2,0.0,2024-06-30 23:59:59.999999999,1.1333333333333333,30,0.3457459036417604
7067,ISSC,2024-05-31,1.1666666666666667,24,0.38069349381344053,2024-06-30 23:59:59.999999999,1.1333333333333333,30,0.3457459036417604
7068,ISSC,2024-06-30,1.0,4,0.0,2024-06-30 23:59:59.999999999,1.1333333333333333,30,0.3457459036417604
7069,ISSC,2024-07-31,1.0,2,0.0,2024-09-30 23:59:59.999999999,1.1176470588235294,17,0.33210558207753577
7070,ISSC,2024-08-31,1.0833333333333333,12,0.28867513459481287,2024-09-30 23:59:59.999999999,1.1176470588235294,17,0.33210558207753577
7071,ISSC,2024-09-30,1.3333333333333333,3,0.5773502691896257,2024-09-30 23:59:59.999999999,1.1176470588235294,17,0.33210558207753577
7072,ISSC,2024-10-31,1.4285714285714286,7,0.5345224838248488,2024-12-31 23:59:59.999999999,1.3333333333333333,15,0.4879500364742666
7073,ISSC,2024-11-30,1.0,1,,2024-12-31 23:59:59.999999999,1.3333333333333333,15,0.4879500364742666
7074,ISSC,2024-12-31,1.2857142857142858,7,0.48795003647426655,2024-12-31 23:59:59.999999999,1.3333333333333333,15,0.4879500364742666
7075,ISSC,2025-01-31,1.5,2,0.7071067811865476,2025-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
7076,ITGR,2024-03-31,1.0,1,,2024-03-31 23:59:59.999999999,1.0,1,
7077,ITGR,2024-04-30,1.2580645161290323,31,0.4448027229745693,2024-06-30 23:59:59.999999999,1.24,50,0.4314191105869001
7078,ITGR,2024-05-31,1.1538461538461537,13,0.3755338080994054,2024-06-30 23:59:59.999999999,1.24,50,0.4314191105869001
7079,ITGR,2024-06-30,1.3333333333333333,6,0.5163977794943223,2024-06-30 23:59:59.999999999,1.24,50,0.4314191105869001
7080,ITGR,2024-07-31,1.1363636363636365,22,0.35125008665710444,2024-09-30 23:59:59.999999999,1.2916666666666667,48,0.5441500627401801
7081,ITGR,2024-08-31,1.2727272727272727,11,0.7862453931068965,2024-09-30 23:59:59.999999999,1.2916666666666667,48,0.5441500627401801
7082,ITGR,2024-09-30,1.5333333333333334,15,0.5163977794943223,2024-09-30 23:59:59.999999999,1.2916666666666667,48,0.5441500627401801
7083,ITGR,2024-10-31,1.2272727272727273,44,0.42391510578572134,2024-12-31 23:59:59.999999999,1.3442622950819672,61,0.4790701375804081
