"date_q","ticker","price","assetTurnover","bookValue","cashRatio","currentRatio","ebitPerShare","eps","fcfPerShare","grossMargin","longtermDebtTotalAsset","longtermDebtTotalCapital","longtermDebtTotalEquity","netDebtToTotalCapital","netDebtToTotalEquity","netMargin","operatingMargin","pb","pretaxMargin","ps","quickRatio","roa","roe","roic","rotc","salesPerShare","sgaToSale","totalDebtToEquity","totalDebtToTotalAsset","totalDebtToTotalCapital","totalRatio","finnhubIndustry","roa_sector_ratio","roe_sector_ratio","roic_sector_ratio","rotc_sector_ratio","ev_sector_ratio","ebitPerShare_sector_ratio","roa__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roa__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","roe__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roe__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","roic__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roic__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","rotc__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","rotc__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","ev__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","ev__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","ebitPerShare__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","ebitPerShare__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean"""
2023-03-31,"BEPC",27.0534409114293,0.0926,4920,0.229961498074904,0.9853,-1.8353,-2.9436,2.1409,0.7148,0.2879,0.6597,2.5305,0.7045,2.702,-0.9991,-0.6229,1.2235,-0.8039,1.5375,0.9541,0.0334,0.3011,0.076,0.1602,2.9464,0.2852,2.8356,0.3226,0.7393,1.1284,"Utilities",3.18604221798265,-165.96062992126,4.37385552524384,3.3142749670867,0.654646599015555,-1.20310518396139,0.0145460606060606,0.0001999669364411,0.184341212121212,0.0137476414795388,0.0345957575757575,0.0003021266970461,0.0409654545454545,0.0001585566408546,-1643.62243212121,0.0003349526756253,0.308809696969697,0.323200260146353
2023-03-31,"BEST",2.41992064317067,0.9318,1060,0.280324074074074,0.7363,-0.7297,-0.6226,-2.4545,-0.005,0.1913,0.5142,0.9066,0.4031,1.4142,-0.1424,-0.1669,0.3737,-0.1501,0.0599,0.572,-0.1665,0.5879,0.1911,-0.3748,4.3735,1.0049,2.1377,0.3113,0.837,1.0644,"Logistics & Transportation",2.43706088992974,-2.79267510628696,-2.25793111596857,4.55185814913772,0.631643459976983,-13.003267003267,-0.0003520300751879,0.900183097319674,-0.0012913533834586,0.964048565519355,0.0100490977443609,0.0935989687261433,-0.0046214285714285,0.259604604628112,-1182.44692330827,2.00522124604284e-07,0.509622180451128,0.185478959986377
2023-03-31,"BFS",33.9216022188701,0.1352,396.4,0.150702426564496,0.8225,0.7349,0.5618,-1.0833,0.7414,0.6696,0.7594,3.1557,0.7522,3.1259,0.2145,0.2805,2.3642,0.2805,3.801,0.8225,0.0276,0.1252,0.0313,0.0407,2.6196,0.2586,3.1557,0.6696,0.7594,1.2694,"Real Estate",-0.674259527580281,-2.00035127279732,-1.122834245007,-3.57607103910266,0.255169664773709,1.53134136099868,-0.0004092207792207,0.0005832841830684,-0.0016375324675324,0.0011836997068942,-0.0004231168831168,0.002444933416596,-0.0004242857142857,0.0212391519388701,4.51258337662337,0.496574336602354,-0.0011507792207792,0.731959137969602
2023-03-31,"BG",105.529459635417,2.5671,9955,0.293235972328978,1.8294,5.4379,4.1507,-19.6129,0.0764,0.1591,0.2751,0.4331,0.1702,0.268,0.0412,0.054,1.4387,0.0549,0.2148,0.9138,0.0598,0.1698,0.1061,0.1532,100.6673,0.9236,0.5746,0.211,0.3649,1.5803,"Food Products",-0.281832890383204,-0.288668213652265,-0.33391843223776,-0.596001363627249,0.352307919482966,0.591951640846704,0.005310909090909,0.0055464734998359,0.0174116883116883,0.0103615682327242,0.0094861038961038,0.0042011411469918,0.0093374025974025,0.0023850011969279,230.186894805195,0.0234451041438664,0.239931818181818,0.0349708580434607
2023-03-31,"BIIB",267.468730381557,0.4079,13796,0.961194029850746,3.2381,3.4966,2.6715,9.7993,0.7309,0.2554,0.3129,0.4554,0.1686,0.2453,0.1575,0.2061,2.9118,0.178,3.9756,2.8133,0.1264,0.2416,0.1606,0.2036,16.9628,0.2691,0.4554,0.2554,0.3129,2.2772,"Biotechnology",-0.0205691557299264,-0.24771148129452,-0.195460432246702,-0.23618949949612,35.3487632775122,-0.894599086848907,-0.0043941558441558,0.0226225581011379,-0.0072145454545454,0.0605842883550808,-0.0058605194805194,0.0323661463141339,-0.0098981818181818,0.0005947711866403,-1281.81001298701,3.68037293763689e-05,-0.176396753246753,0.143084120119118
2023-03-31,"BILI",15.4423810565282,0.49,17587.867,0.61184017534507,1.435,-2.5287,-1.5288,-4.2223,0.2178,0.1454,0.196,0.3388,0.0853,0.1474,-0.1238,-0.2048,4.0109,-0.1179,3.219,1.2379,-0.1306,-0.3473,-0.1757,-0.183,12.3479,0.7822,0.7283,0.3126,0.4214,1.752,"Media",1.20159253249469,1.99747862968293,1.84845931392102,1.71631061346735,0.621010051883773,7.95433424673879,-0.0061316541353383,2.23277854690366e-08,-0.0181365413533834,2.71584230479501e-08,-0.0068841353383458,2.05268495123955e-07,-0.0041060150375939,4.08317737516456e-06,5576.06535105263,0.113840744777547,-0.226672781954887,2.05271508163721e-05
2023-03-31,"BIP",31.0621521359398,0.2026,7573,0.140655463745242,0.6997,1.9328,0.0742,0.427,0.3874,0.3666,0.6541,3.9657,0.8021,4.8624,0.0081,0.2101,2.0452,0.055,1.0167,0.6533,0.0044,0.0427,0.0078,0.0845,9.2016,0.6126,5.0625,0.468,0.8351,1.1019,"Utilities",0.419718136500708,-23.5354330708661,0.448895698643447,1.7481662591687,1.77313362521555,1.26701994200435,-3.45454545454546e-05,0.794983024025182,0.0020355844155844,0.110519464757128,-7.58441558441558e-05,0.758044873166652,-0.0011928571428571,0.0102526603053023,1781.30779090909,2.76695783236688e-10,0.0549005194805194,8.88971333175539e-06
2023-03-31,"BKSY",12.7199999945504,0.2849,118.9,2.72727272727273,4.3732,-0.1361,-0.1395,-0.4459,0.6478,0.3163,0.3909,0.6417,0.0989,0.1623,-0.9413,-0.9185,1.7263,-0.9348,2.9381,4.1675,-0.2918,-0.5528,-0.3509,-0.3745,0.1482,0.3522,0.6417,0.3163,0.3909,1.9722,"Professional Services",1.30641841058258,5.4040048126504,18.6354829296761,-14.9405962297238,0.0522904685111129,0.0833380824256504,-0.00737,0.803405109722461,-0.0198399999999999,0.739338608432621,-0.0037199999999999,0.921992004988415,0.05042,0.0841460809129848,-17.22434,0.321290991673898,0.0146699999999999,0.0065714589340507
2023-03-31,"BL",54.7779366629464,0.2841,117,0.612379642365887,3.4201,-0.2542,-0.1993,0.7628,0.746,0.717,0.9212,11.8436,0.7742,9.9538,-0.0863,-0.1101,34.6463,-0.0439,7.4818,3.3241,-0.0165,-0.3254,-0.0212,-0.0311,2.309,0.254,11.8564,0.7178,0.9222,1.0644,"Technology",0.0017706949513643,1.11084214707781,0.0868246885927549,0.127951180322522,0.0995738462360207,0.0928746132362398,0.001567922077922,0.0025121126527606,-0.0183651948051948,1.94297849678515e-06,0.0028345454545454,7.30264499643125e-05,0.003698961038961,1.64816999381428e-05,221.919137662338,0.0001452199647754,-0.0052588311688311,0.29820653491176
2023-03-31,"BLDR",137.968729533846,1.873,4657,0.0786026200873362,1.827,3.3757,2.4118,27.8674,0.3532,0.3049,0.4066,0.6858,0.3889,0.656,0.086,0.1203,2.631,0.1095,0.5855,1.0977,0.2187,0.4892,0.2972,0.4103,28.0585,0.6468,0.6869,0.3053,0.4072,1.8002,"Building",-0.33381566415122,-1.25547280407746,-1.53170611033232,-2.64215339043081,3.00278214323277,2.71798117212083,0.0112018181818181,2.8242026141605e-09,0.0125966233766233,0.0007157274841911,0.0154877922077922,7.74428444180004e-10,0.0169071428571428,1.12735026385873e-08,704.770548051948,1.17496325245866e-06,0.267002857142857,2.47899903581709e-05
2023-03-31,"BLKB",73.62365056598,0.3835,719.7,0.0278967473087162,0.6706,-0.19,-0.2821,2.4434,0.5294,0.3254,0.5376,1.1934,0.5345,1.1865,-0.0561,-0.0378,5.1877,-0.071,3.513,0.6089,-0.0179,-0.0682,-0.0308,-0.02,5.025,0.4702,1.22,0.3327,0.5495,1.3749,"Technology",0.0019209357351164,0.232819405134317,0.126141528710229,0.0822837172492104,0.087538664166152,0.0694184756683146,-0.0030175324675324,3.23723980253117e-09,-0.0131463636363636,8.059825055585e-09,-0.0057106493506493,6.72124587192898e-09,-0.0050751948051948,5.49268660434584e-11,-49.1178241558441,0.0567717932726559,-0.0246467532467532,6.87399562618805e-05
2023-03-31,"BMNM",0.899047619766659,0.135,13.1296,0.107526141595042,0.1405,0.1338,0.1,0.3925,0.777,0.3248,0.3277,2.0877,0.7873,5.0152,0.2127,0.2845,0.6346,0.2845,0.7491,0.1405,-0.17,-0.7918,-0.1731,-0.0216,0.4704,0.223,5.3697,0.8354,0.843,1.1842,"Real Estate",4.15304781480608,12.6507838482501,6.20966798117288,1.89786571116996,0.008697519259642,0.278804564024525,0.0003114285714285,0.922357057446481,0.0086237662337662,0.582377187669642,0.0002642857142857,0.934865876905663,-0.002275974025974,0.141115724182391,-10.2616671428571,4.81800380961741e-07,0.001588961038961,0.902456776578893
2023-03-31,"BNL",14.3812409809658,0.0824,3079.2,0.13961922030825,1.5503,0.3028,0.2003,-2.4204,0.8613,0.3624,0.3858,0.6281,0.3827,0.6231,0.3303,0.4992,1.0341,0.3521,7.3609,1.4451,0.0256,0.0456,0.0274,0.041,0.6065,0.1387,0.6281,0.3624,0.3858,2.3645,"Real Estate",-0.625400141523739,-0.728562444405414,-0.982928380613154,-3.60243028509114,0.598311390630781,0.630956816043544,0.0013572727272727,5.63194150104826e-05,0.0018145454545454,0.0003749337419826,0.0013781818181818,9.29258181236954e-05,0.0009445454545454,0.003287656561018,83.26165,0.121298730869541,0.0074881818181818,0.0041471367443829
2023-03-31,"BNTX",110.598412649972,0.5478,20265,7.82978723404255,12.9504,2.671,2.0498,35.2407,0.9248,0.0078,0.0084,0.0085,-0.5829,-0.5889,0.3933,0.5125,1.4279,0.5542,2.3693,12.677,0.2798,0.3304,0.3264,0.447,5.2122,0.0752,0.0104,0.0095,0.0103,12.1714,"Biotechnology",-0.0455320393452011,-0.338757754220652,-0.397249595799026,-0.518549637891776,13.7985832381549,-0.683370749005729,-0.0096860606060606,0.805614509194502,-0.0413812121212121,0.527240141503161,-0.0306927272727272,0.617827488998434,-0.0432866666666666,0.642954259005616,-2007.38954969697,0.328568067583852,-0.0205957575757576,0.979955361878564
2023-03-31,"BOOM",21.7547618926518,0.797,382.3,0.120987654320988,2.0099,0.3692,0.0462,1.8944,0.2832,0.1236,0.2194,0.2922,0.2104,0.2801,0.0049,0.0391,1.1331,0.025,0.6191,0.9019,0.0188,0.0446,0.0327,0.0815,9.4513,0.7168,0.3314,0.1402,0.2489,1.7328,"Energy",-0.0033887051834846,0.144433084834183,0.271916879047776,0.514136907965844,0.0091288971326805,0.296563222898237,-0.004742987012987,0.103220379305083,-0.008400909090909,0.101306568665644,-0.0065915584415584,0.105295226622208,-0.0105297402597402,0.0338927425911141,-1.76650285714286,0.799454531622583,-0.0333705194805194,0.0834688636767282
2023-03-31,"BOX",28.5723808530777,0.8805,335.9,0.598630902486728,1.1271,0.1159,0.1206,1.9508,0.7622,0.306,1.0126,1.0911,-0.0817,-0.9762,0.0799,0.0768,11.2398,0.0916,4.6138,1.081,0.0237,-0.1916,-0.0611,-0.0407,1.5088,0.2378,1.3442,0.3303,1.0929,0.9728,"Technology",-0.0025433618392324,0.654079149908138,0.250235305331006,0.167447364602143,0.086671108645783,-0.0423452701576719,0.0175961038961038,4.11942492089067e-14,0.0188445454545454,0.784478088821078,0.0512945454545454,1.66157754729685e-05,0.0521232467532467,1.40128753547425e-05,84.6070862337663,0.0003441736232432,0.0191137662337662,1.14219589902284e-09
2023-03-31,"BPYPP",12.9611120223999,0.0674,9162,0.0889946896172862,0.1785,-1.352,-0.2647,-12.5127,0.6254,0.3251,0.5258,4.5468,0.8476,7.3299,-0.0371,-0.1893,0.0128,-0.2022,0.0155,0.1637,-0.0034,-0.0412,-0.0057,-0.0032,7.1429,0.3746,7.6482,0.5468,0.8844,1.077,"Chemicals",0.0249636108355982,0.14851870239025,0.021677920414209,0.0142233216093997,0.0527036056648968,-0.0714351437087716,-0.0003006493506493,0.103532161587179,-0.0030281818181818,0.0862653701915935,-0.0005203896103896,0.0844385632169494,-0.0002041558441558,0.165575951046547,89.3823145454544,0.788033312215531,-0.0156475324675324,0.328495065725073
2023-03-31,"BRFH",1.76301586060297,1.4081,1.85,0.67381974248927,1.5365,-0.07,-0.07,-0.2123,0.4115,0.2298,0.2794,0.3931,-0.8486,-0.8486,-0.4354,-0.4354,9.6759,-0.4354,2.0505,1.0086,-1,-1.5746,-1.5746,-1.5746,0.1608,0.5933,0,0,0,1.794,"Food Products",4.7129245883479,2.67689616735486,4.95558872197528,6.12574247498346,0.0003386220154764,-0.0076199663214235,0.0462183116883116,0.0002686299555639,0.069930909090909,0.0068956386556061,0.0379297402597402,0.0242793328074601,0.0335355844155844,0.0407365123467602,-1.7255438961039,0.0384205641822335,0.0047990909090909,0.0279170469615848
2023-03-31,"BSFC",38.3571429328313,0.6899,5.325,0.0254907306434023,0.8029,-47.2959,-57.7337,-51.1364,0.1498,0.0124,0.0171,0.2373,0.8863,1.2313,-1.0279,-0.8421,2.9664,-1.0279,0.5713,0.3239,-1.0408,-0.9515,-0.5099,-0.4525,56.1657,0.8502,1.276,0.6687,0.9182,1.0633,"Food Products",4.9052119115525,1.61759602644364,1.60475974173453,1.76038261776325,0.0002183032085395,-5.14847378773453,-0.3103,0.0734669219363936,-0.2606,0.243393363614628,-0.12795,0.253800086465541,-0.09895,0.28030911780907,-5.91305,0.0156020335929511,44.28655,0.704463578317222
2023-03-31,"BSM",14.7972863666595,0.6306,1238.3,1.5,14.3594,0.6012,0.5976,2.2319,0.9118,0.0676,0.0762,0.0825,-0.0155,-0.0155,0.7698,0.7743,2.6604,0.7698,4.1087,14.1953,0.4859,0.5359,0.5183,0.523,0.7763,0.0876,0,0,0,38.0749,"Energy",-0.0875836089710204,1.7354639049919,4.30992411041169,3.29930801062744,0.0553402056174153,0.482919310959967,0.0098307792207792,0.0109515159160233,0.0082754545454545,0.0663005906282373,0.0107993506493506,0.0103558434044824,0.0101764935064935,0.0157854738937093,-50.8647903896104,0.125399112683318,0.0131511688311688,0.191829736840502
2023-03-31,"BW",5.22000000968812,1.0176,286.5,0.153021442495127,1.4267,0.0158,-0.1409,-0.1793,0.208,0.3587,0.9407,0.6887,0.8589,0.564,-0.0486,0.0054,0.6074,-0.0467,0.5703,1.1594,-0.0294,-0.763,-0.6084,-0.592,2.8997,0.7924,0.7319,0.3924,1.029,0.9891,"Electrical Equipment",0.121789861201181,2.20591955476853,1.96024100267423,1.97221163796424,0.223329683775684,0.0822001451726963,-0.0064033333333333,0.0894247363860796,-0.0805083333333333,0.0027596420161191,-0.0671966666666666,0.0014068169726547,-0.064455,0.0017378148190753,-2.48117333333333,0.871087827174627,-0.0025866666666666,0.856944304851219
2023-03-31,"CAAP",13.8088889046321,0.3929,763.4,0.637577491654745,1.0321,0.4408,0.1991,1.8451,0.3561,0.3269,0.5734,1.6707,0.4765,1.3884,0.0835,0.1849,2.1766,0.1624,1.1066,1.0138,0.0452,0.2448,0.0786,0.1181,2.3841,0.6439,1.9138,0.3745,0.6568,1.2433,"Transportation Infrastructure",0.388249441676688,1.12880418075623,0.522166614996235,0.565360311482734,0.0559327245454448,0.113629919108284,0.0005716541353383,0.727837631119096,0.0026965413533834,0.787219996496294,0.0008641353383458,0.775793956876458,-0.0054620300751879,0.170837387268464,17.9895677443609,0.226377694264151,0.0036106766917293,0.807371506066337
2023-03-31,"CAAS",3.8627098477076,0.7621,322.8,0.272303046939336,1.451,0.255,0.2252,0.9361,0.1519,0,0,0,0.0944,0.1363,0.0478,0.0541,0.4891,0.0605,0.2949,1.1614,0.0399,0.0896,0.0636,0.0391,4.7086,0.8481,0.4436,0.1969,0.3073,1.7984,"Auto Components",-0.405487804878049,-1.05983497778547,-1.04786015672092,-4.99719451371571,0.0003006677360891,0.0912080990925843,0.0027774025974025,1.53791910126582e-05,0.006262987012987,1.95808236005537e-05,0.0043585714285714,1.59020608888078e-05,0.00066,0.276333237993944,-0.539638441558442,0.745480168965926,0.0051438961038961,0.299418781152806
2023-03-31,"CAG",28.5563327849857,0.5457,8866,0.0199382196012356,0.9702,1.0346,0.7128,1.5943,0.2741,0.3548,0.4396,0.8985,0.5068,1.036,0.1107,0.1607,1.9773,0.1269,1.4354,0.2898,0.036,0.0925,0.045,0.071,6.4383,0.7259,1.044,0.4122,0.5108,1.6525,"Food Products",-0.169665285180524,-0.157254474457211,-0.141624217254469,-0.276214731184952,0.553976485324131,0.11262310223064,-0.001467922077922,0.0117800973356427,-0.004831948051948,0.001461544404705,-0.0023398701298701,0.0074601454678068,-0.0022828571428571,0.0057897540458468,320.739077922078,0.0008293909795196,0.0084233766233766,0.414688281176033
2023-03-31,"CAPL",16.9947105286613,3.9122,71.1,0.0476190476190476,0.7079,0.2401,-0.0264,3.0763,0.0808,0.6265,0.9177,11.0858,0.9245,11.1139,-0.001,0.009,10.7979,-0.0026,0.1668,0.4038,0.0462,0.6045,0.0458,0.0684,26.8127,0.9192,11.1646,0.6373,0.9335,1.0475,"Energy",-0.0083275627381377,1.95761882919874,0.380849940684652,0.431496496992193,0.0268323198523287,0.192862485963886,0.0011576623376623,0.332263171383975,0.0287720779220779,0.0065564860837106,0.0029693506493506,0.113784448347131,0.0022335064935064,0.226952562172585,27.8223376623377,7.40253009903284e-05,0.0105145454545454,0.538322061742308
2023-03-31,"CAR",205.930774991474,0.4634,414,0.199345216442343,0.7214,8.7376,7.7228,-187.975,0.4889,0.7098,1.0215,33.2367,0.9945,31.8068,0.122,0.1381,4.1999,0.1553,0.6391,0.6217,0.0974,0.3746,0.0111,0.0486,63.2921,0.5111,33.2923,0.711,1.0233,0.984,"Road & Rail",155.385214007782,12.3670182784443,0.631031613976705,1.09117792015771,1.40070256070772,4.73001353350329,0.0048263636363636,0.0016092188058056,0.0309572727272727,0.0006034987138097,0.0004397402597402,0.145400846779073,-0.00048,0.0232766409978497,578.450397402597,0.0002895927102726,0.813061038961039,0.0015098403109403
2023-03-31,"CBL",19.7711796836248,0.2092,362.8,0.205267938237965,0.5395,0.4076,0.0732,4.7757,0.6261,0.7737,0.8429,5.3649,0.8331,5.3026,0.0169,0.0938,2.2658,0.0029,1.4698,0.5395,-0.0189,-0.123,-0.021,0.0266,4.3439,0.3732,5.3649,0.7737,0.8429,1.1685,"Real Estate",0.461721198234323,1.96520133030408,0.753339269813001,-2.33718647764449,0.321952888686036,0.84933288711806,0.0085214285714285,0.663236313989011,0.0957178571428571,0.480544353927128,0.031625,0.266757397443342,0.032275,0.1232671733651,206.485207142857,0.150383442367444,1.67373214285714,0.324721700739833
2023-03-31,"CBRE",82.9231746613033,1.504,7859.834,0.141248106386928,1.0377,0.1185,0.3707,3.2159,0.1895,0.0517,0.0946,0.1382,0.208,0.3039,0.0158,0.005,2.879,0.0207,0.7322,1,0.0551,0.1425,0.1036,0.1071,23.5006,0.8105,0.4605,0.1721,0.3153,1.5968,"Real Estate",-1.34607608585774,-2.27675763876692,-3.71647373107747,-9.4102508178844,2.93322115199656,0.246923324640555,0.0005031168831168,0.36351427482272,-0.0001754545454545,0.902275317009276,0.0020654545454545,0.0462137412098939,0.000367922077922,0.618372969494316,628.850748051948,0.0012637802664442,0.0165433766233766,0.29767131921566
2023-03-31,"CDLX",12.9918253611005,0.3341,232.3,0.729559748427673,1.2914,0.333,0.3705,-1.7151,0.4811,0.3745,0.5247,1.1037,0.2398,0.5045,0.2116,0.1901,0.4921,0.2116,0.3876,1.2479,-0.549,-1.2204,-0.7687,-0.7632,1.7514,0.5189,1.1037,0.3745,0.5247,1.5136,"Media",5.0511049030596,7.01906973701426,8.08714100518548,7.1578593453458,0.0019658563412161,-1.04749211221735,-0.0023744066047471,0.706058441458941,0.0097847265221878,0.56420401835293,-4.79876160990745e-05,0.99581605532874,-0.0021521155830753,0.806000345429907,19.7153587203302,0.738387498097925,-0.186202063983488,0.140555789862867
2023-03-31,"CDNA",9.23912699260409,0.5927,420,1.04038997214485,5.1727,-0.4534,-0.4428,-0.403,0.664,0,0,0.0564,-0.1779,-0.1779,-0.3074,-0.3148,1.1683,-0.3059,1.5352,4.8078,-0.1497,-0.1865,-0.1865,-0.1906,1.4403,0.3361,0,0,0,4.8817,"Biotechnology",0.0243607801643195,0.191217679062202,0.226982382403549,0.22110863754401,0.337610161086686,0.116001608985098,0.0332150649350649,9.58423479929117e-05,0.0388498701298701,0.0001512699599436,0.027594935064935,0.0005578772853233,0.0096471428571428,0.0026013808588614,42.748725974026,0.302118091198205,-0.0126172727272727,0.0020942926535721
2023-03-31,"CDXC",1.56190475963411,1.5461,28.02,1.24809989142237,2.5282,-0.0263,-0.0254,-0.0737,0.5993,0.163,0.2648,0.4851,-0.8179,-0.8191,-0.0842,-0.0873,4.0871,-0.0842,1.4805,1.7568,-0.2141,-0.435,-0.4345,-0.5222,0.3016,0.4007,0.0014,7e-04,0.0014,2.0882,"Life Sciences Tools & Services",2.79828637815858,3.30307274353306,4.20682903739404,7.24227201282091,0.008444782878922,-0.0701528722073703,0.0142833766233766,0.0067642670674154,0.0112887012987012,0.347570421847322,0.0079953246753246,0.434007708925914,0.00741,0.397611869150817,-0.727052207792208,0.892576797851465,0.0055220779220779,9.53065913670681e-06
2023-03-31,"CDZI",3.83000002588545,0.0131,60.8,4.87037037037037,5.463,-0.1513,-0.1707,-0.3686,-0.5789,0.2871,0.375,0.602,0.1076,0.1727,-82.2308,-72.9231,4.4215,-82.2308,180.4206,5.1481,-0.2591,-0.7117,-0.3396,-0.2555,0.0021,1.5789,0.6053,0.2886,0.377,1.9115,"Utilities",-24.7156748107576,392.275590551181,-19.5442281101685,-5.28587549369945,0.0094680493330318,-0.0991825937630678,0.0103566233766233,0.0038155454525251,0.0215967532467532,0.495979662009744,0.0058087012987012,0.0613496575374611,0.0053914285714285,0.0216881021356609,-13.2078312987013,0.002362432018396,0.0018133766233766,0.612222039429458
2023-03-31,"CE",119.625559610034,0.4623,5661,0.303038171903402,1.6744,2.2988,0.8334,7.694,0.2212,0.5135,0.6553,2.3664,0.666,2.4051,0.0319,0.088,2.1317,0.0424,1.2082,0.9605,0.0686,0.2808,0.0889,0.0658,26.1292,0.7788,2.6112,0.5666,0.7231,1.2771,"Chemicals",-0.5036775598006,-1.01223426289278,-0.338099495583015,-0.292467050593282,0.0201202581541574,0.121460878962814,0.002068961038961,0.312053669029655,0.0071998701298701,0.243204661655012,0.0030255844155844,0.337898316272502,0.0024610389610389,0.49195669821312,222.551545454545,0.0634834254493859,0.0867602597402597,0.407249936304502
2023-03-31,"CF",76.469973851764,0.7736,5453,2.93619489559165,4.464,4.195,2.8441,15.1448,0.4289,0.2214,0.3523,0.5439,0.0517,0.0798,0.2783,0.4105,2.6052,0.4071,1.3752,3.8852,0.2264,0.6189,0.3851,0.5806,10.2184,0.5711,0.5439,0.2214,0.3523,1.6863,"Chemicals",-1.6622827921116,-2.23102487643995,-1.46459072833542,-2.58064391450547,0.0114701294523723,0.221649724747261,0.0095325974025974,0.0001134763979673,0.028230909090909,0.0001285968908215,0.0172758441558441,8.74870611048048e-05,0.0297944155844155,1.53325493877031e-05,254.301750649351,0.0306851862226634,0.279922207792208,0.0009223685341288
2023-03-31,"CHRS",4.61888888525584,0.3705,255.7,0.130470016207455,2.56,-0.8537,-0.9546,-3.1975,0.4815,1.172,1.7143,1.5761,1.6558,0.4384,-2.3364,-2.0895,5.1262,-2.3364,3.0019,1.8598,-0.5485,0.8841,0.3409,0.3898,0.4086,0.5216,1.5823,1.172,1.7143,0.6719,"Biotechnology",0.0892577683375369,-0.906464075382803,-0.41489701963201,-0.452193845302493,0.816465823505115,0.218417674438858,-0.0426372058823529,0.0237290322794388,0.204347794117647,0.150359126501163,0.189473088235294,0.003861702604529,0.177975588235294,0.0044503823872771,-37.1221145588235,0.0003664107242916,-0.119258088235294,0.0037960700669952
2023-03-31,"CHRW",89.77086615184,3.4868,1381.4,0.0811425082261949,1.0973,1.3428,0.9583,15.372,0.1487,0.1645,0.2767,0.6662,0.5128,1.2348,0.0249,0.0349,8.3794,0.0288,0.5146,1.0558,0.1217,0.4858,0.208,0.2867,38.4629,0.8513,1.4079,0.3476,0.5847,1.3278,"Logistics & Transportation",-1.78132318501171,-2.30767403747951,-2.45761209901341,-3.48190429924702,5.29629263630798,23.9287199287199,-0.0002067532467532,0.765613053356781,0.0056575324675324,0.057638556003632,0.0020174025974025,0.0779759118957794,0.0014493506493506,0.319771023099626,68.3914831168831,0.198409262180515,0.0407074025974026,0.0639800718341278
2023-03-31,"CL",72.1782324654715,1.1479,168,0.195226300382797,1.2308,0.7695,0.4466,2.6134,0.5686,0.5484,0.9965,47.3631,0.9033,42.4286,0.078,0.1344,397.8952,0.1176,3.3996,0.7557,0.1,4.6039,0.2413,0.3801,5.7263,0.4314,47.5357,0.5507,1.0007,0.9996,"Consumer products",-0.729911182094773,-37.6919759286299,-1.15178997613365,-1.92468756851568,8.14737557308693,0.93076870972112,-0.003270909090909,2.41442121187577e-05,0.254347662337662,8.17757282490513e-06,-0.0022311688311688,0.332028169560412,-0.005151948051948,0.164935965446606,546.613901298701,0.0033669728566577,-0.0153202597402597,0.076082331577904
2023-03-31,"CLDX",31.3450793008956,0.0087,302.7,3.55921052631579,19.0526,-0.6878,-0.6219,-2.3222,0.037,0.0704,0.0793,0.091,-0.1787,-0.1787,-30.268,-33.4742,5.6104,-30.268,539.1289,18.4013,-0.3274,-0.3543,-0.3543,-0.3717,0.0205,0.963,0,0,0,14.8853,"Biotechnology",0.0532780188764076,0.36326232542487,0.431205673381112,0.43119664519994,1.33433791493844,0.17597244521383,0.0205587012987013,0.0003166743022393,0.03342,5.69390203163657e-05,0.03342,5.69390203163657e-05,0.0395397402597402,2.39313958990538e-05,109.020085324675,8.3625760150032e-07,0.188185194805195,0.045766662570455
2023-03-31,"CLFD",39.2534919314914,1.1612,305.4,3.41895261845386,7.5037,0.7903,0.6789,0.8699,0.3281,0.0816,0.1095,0.1267,-0.3999,-0.4139,0.1443,0.1679,2.3203,0.1858,2.1869,4.99,0.1948,0.2461,0.2354,0.2979,4.7058,0.6719,0.035,0.0299,0.0339,6.8731,"Communications",23.3181709360785,-3.14746131218826,-5.86242964586343,-8.97235106318896,0.0257049278839593,-0.14265075168264,0.0120918181818181,2.57004861218675e-08,0.0159996103896103,3.37541538459216e-08,0.0155518181818181,4.06184805040104e-08,0.0201667532467532,7.54627572155503e-08,56.1308709090909,6.86401924305097e-06,0.0653223376623376,5.64546536080287e-07
