date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2023-12-31,MODG,USD,0000837465,2024-02-29,2024-02-28 21:47:25,2023,FY,393500000.0,5200000,398700000.0,310900000.0,794400000.0,123900000.0,1628100000.0,3824000000.0,1988700000,1505500000.0,3494200000.0,80900000.0,0.0,93400000.0,7492500000.0,0.0,9120600000.0,130699999.0,141100000,0,17100000.0,658700001.0,947600000.0,4219500000,0,36700000,38600000,4294800000.0,0.0,2787700000,5242400000.0,0.0,1900000.0,947500000.0,-47500000.0,2976300000.0,3878200000.0,3878200000.0,9120600000.0,0.0,9120600000.0,80900000.0,4362100000,3968600000.0,https://www.sec.gov/Archives/edgar/data/837465/000083746524000016/0000837465-24-000016-index.htm,https://www.sec.gov/Archives/edgar/data/837465/000083746524000016/ely-20231231.htm
2022-12-31,MODG,USD,0000837465,2023-03-01,2023-02-28 21:43:30,2022,FY,180200000.0,4400000,180200000.0,242100000.0,959200000.0,190300000.0,1518900000.0,3228700000.0,1983700000,1503700000.0,3487400000.0,103700000.0,-103700000.0,355400000.0,7071500000.0,0.0,8590400000.0,159100000.0,313600000,0,94900000.0,703500000.0,1176200000.0,3497700000,3200000,117500000,24700000,3639900000.0,0.0,2401900000,4816100000.0,0.0,1900000.0,852500000.0,-61500000.0,2981400000.0,3774300000.0,3774300000.0,8590400000.0,0.0,8590400000.0,103700000.0,2909500000,2729300000.0,https://www.sec.gov/Archives/edgar/data/837465/000083746523000006/0000837465-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/837465/000083746523000006/ely-20221231.htm
2021-12-31,MODG,USD,0000837465,2021-12-31,2021-12-31 00:00:00,2021,FY,352221000.0,0,352221000.0,118174000.0,533457000.0,160737000.0,1165753000.0,2835903000.0,1960070000,1528638000.0,3488708000.0,39250000.0,-39250000.0,257416000.0,6582027000.0,0.0,7747780000.0,138700000.0,107300000,0,93873000.0,620025000.0,866025000.0,3008400000,0,163591000,190453000,3198853000.0,0.0,2053500000,4064878000.0,0.0,1862000.0,682165000.0,-27343000.0,3026102000.0,3682902000.0,3682902000.0,7747780000.0,0.0,7747780000.0,39250000.0,2952698000,2600477000.0,,
2020-12-31,MODG,USD,0000837465,2020-12-31,2020-12-31 00:00:00,2020,FY,366119000.0,0,366119000.0,138482000.0,352544000.0,55482000.0,912627000.0,341271000.0,56658000,540997000.0,540997000.0,111442000.0,59735000.0,14528000.0,1067973000.0,0.0,1980600000.0,66282000.0,71466000,5908000,2546000.0,247616000.0,391272000.0,829007000,-58628000,58628000,26049000,913684000.0,0.0,231335000,1304956000.0,0.0,956000.0,360228000.0,-6546000.0,321006000.0,675644000.0,675644000.0,1980600000.0,0.0,1980600000.0,111442000.0,894868000,528749000.0,,
2024-12-31,DIBS,USD,0001600641,2025-03-03,2025-03-03 07:06:41,2024,FY,25964000.0,77919000,103883000.0,3323000.0,0.0,7491000.0,111864000.0,23292000.0,4232000,0.0,4232000.0,0.0,0.0,6370000.0,33894000.0,0.0,145758000.0,2228000.0,4186000,2590000,0.0,19455000.0,28459000.0,17970000,0,0,24000,17994000.0,0.0,0,46453000.0,0.0,422000.0,-332352000.0,-371000.0,431606000.0,99305000.0,99305000.0,145758000.0,0.0,145758000.0,77919000.0,22156000,-3808000.0,https://www.sec.gov/Archives/edgar/data/1600641/000160064125000011/0001600641-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1600641/000160064125000011/dibs-20241231.htm
2023-12-31,DIBS,USD,0001600641,2024-02-29,2024-02-29 16:09:48,2023,FY,37395000.0,101926000,139321000.0,3313000.0,0.0,5246000.0,147880000.0,23039000.0,4115999,1.0,4116000.0,0.0,0.0,5780000.0,32935000.0,0.0,180815000.0,10101000.0,3107000,1534000,0.0,12967000.0,27709000.0,18812000,0,0,6000,18818000.0,0.0,21919000,46527000.0,0.0,407000.0,-313719000.0,-186000.0,447786000.0,134288000.0,134288000.0,180815000.0,0.0,180815000.0,101926000.0,21919000,-15476000.0,https://www.sec.gov/Archives/edgar/data/1600641/000160064124000022/0001600641-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1600641/000160064124000022/dibs-20231231.htm
2022-12-31,DIBS,USD,0001600641,2023-03-03,2023-03-03 16:14:42,2022,FY,153209000.0,0,153209000.0,972000.0,5006000.0,8282000.0,162463000.0,25675000.0,4075000,3000.0,4078000.0,3334000.0,-3334000.0,3580000.0,33333000.0,0.0,195796000.0,2905000.0,5540000,1378000,140000.0,16227000.0,26050000.0,21678000,43000,0,3000,21724000.0,0.0,24448000,47774000.0,0.0,393000.0,-291020000.0,-356000.0,439005000.0,148022000.0,148022000.0,195796000.0,0.0,195796000.0,3334000.0,24448000,-128761000.0,https://www.sec.gov/Archives/edgar/data/1600641/000160064123000014/0001600641-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1600641/000160064123000014/dibs-20221231.htm
2021-12-31,DIBS,USD,0001600641,2022-03-03,2022-03-03 16:07:17,2021,FY,168226000.0,0,168226000.0,701000.0,3951000.0,6960000.0,175887000.0,4459000.0,7202000,1164000.0,8366000.0,3333000.0,-3333000.0,3542000.0,16367000.0,0.0,192254000.0,4729000.0,0,1721000,801000.0,25761000.0,32211000.0,0,143000,0,2462000,2605000.0,0.0,0,34816000.0,192254000.0,380000.0,-268482000.0,-229000.0,425769000.0,157438000.0,157438000.0,192254000.0,0.0,192254000.0,3333000.0,0,-168226000.0,https://www.sec.gov/Archives/edgar/data/1600641/000160064122000023/0001600641-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1600641/000160064122000023/dibs-20211231.htm
2020-12-31,DIBS,USD,0001600641,2020-12-31,2020-12-31 00:00:00,2020,FY,54862000.0,0,54862000.0,887000.0,3286000.0,8320000.0,64069000.0,5136000.0,7212000,1352000.0,8564000.0,3333000.0,-3333000.0,3573000.0,17273000.0,0.0,81342000.0,4548000.0,0,1787000,508000.0,17076000.0,23411000.0,0,108000,0,301769000,301877000.0,0.0,0,325288000.0,298525000.0,114000.0,-243858000.0,-202000.0,-298525000.0,-243946000.0,-243946000.0,81342000.0,0.0,81342000.0,3333000.0,0,-54862000.0,,
2024-12-31,VRDN,USD,0001590750,2025-03-03,2025-03-03 07:33:01,2024,FY,99594000.0,617990000,717584000.0,0.0,0.0,20877000.0,738461000.0,3441000.0,0,0.0,0.0,0.0,0.0,501000.0,3942000.0,0.0,742403000.0,2143000.0,513000,0,288000.0,44930000.0,47874000.0,20582000,284000,0,2024000,22890000.0,0.0,513000,70764000.0,61188000.0,810000.0,-995857000.0,-10000.0,1605508000.0,671639000.0,671639000.0,742403000.0,0.0,742403000.0,617990000.0,21095000,-78499000.0,https://www.sec.gov/Archives/edgar/data/1590750/000159075025000004/0001590750-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1590750/000159075025000004/vrdn-20241231.htm
2023-12-31,VRDN,USD,0001590750,2024-02-27,2024-02-27 16:34:18,2023,FY,102827000.0,374543000,477370000.0,102000.0,0.0,9006000.0,486478000.0,3342000.0,0,0.0,0.0,0.0,0.0,604000.0,3946000.0,0.0,490424000.0,2239000.0,843000,0,288000.0,23265000.0,26635000.0,20205000,573000,0,989000,21767000.0,0.0,843000,48402000.0,206516000.0,540000.0,-725908000.0,338000.0,960536000.0,442022000.0,442022000.0,490424000.0,0.0,490424000.0,374543000.0,21048000,-81779000.0,https://www.sec.gov/Archives/edgar/data/1590750/000159075024000007/0001590750-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1590750/000159075024000007/vrdn-20231231.htm
2022-12-31,VRDN,USD,0001590750,2023-03-09,2023-03-09 07:24:03,2022,FY,155579000.0,268971000,424550000.0,102000.0,-6623000.0,6521000.0,424550000.0,2936000.0,0,0.0,0.0,0.0,0.0,7605000.0,10541000.0,0.0,435091000.0,14234000.0,613000,0,288000.0,18214000.0,33349000.0,4645000,861000,0,1172000,6678000.0,0.0,613000,40027000.0,142147000.0,414000.0,-488174000.0,-390000.0,741067000.0,395064000.0,395064000.0,435091000.0,0.0,435091000.0,268971000.0,5258000,-150321000.0,https://www.sec.gov/Archives/edgar/data/1590750/000159075023000002/0001590750-23-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1590750/000159075023000002/vrdn-20221231.htm
2021-12-31,VRDN,USD,0001590750,2022-03-11,2022-03-11 08:11:02,2021,FY,42299000.0,154666000,196965000.0,451000.0,0.0,2647000.0,200163000.0,2055000.0,0,0.0,0.0,0.0,0.0,1491000.0,3546000.0,0.0,203709000.0,2329000.0,520000,0,289000.0,10498000.0,13636000.0,0,1149000,0,1208000,2357000.0,0.0,520000,15993000.0,133833000.0,239000.0,-358300000.0,-157000.0,412101000.0,187716000.0,187716000.0,203709000.0,0.0,203709000.0,154666000.0,520000,-41779000.0,https://www.sec.gov/Archives/edgar/data/1590750/000159075022000004/0001590750-22-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1590750/000159075022000004/vrdn-20211231.htm
2020-12-31,VRDN,USD,0001590750,2021-03-26,2021-03-26 16:16:36,2020,FY,45897000.0,81742000,127639000.0,0.0,0.0,1972000.0,129611000.0,787000.0,0,0.0,0.0,0.0,0.0,857000.0,1644000.0,0.0,131255000.0,670000.0,455000,0,301000.0,9248000.0,10674000.0,0,0,0,544000,544000.0,0.0,455000,11218000.0,180801000.0,42000.0,-278887000.0,-8000.0,218089000.0,120037000.0,120037000.0,131255000.0,0.0,131255000.0,81742000.0,455000,-45442000.0,https://www.sec.gov/Archives/edgar/data/1590750/000159075021000029/0001590750-21-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1590750/000159075021000029/mgen-20201231.htm
2024-09-30,RGCO,USD,0001069533,2024-12-05,2024-12-04 22:00:01,2024,FY,894185.0,871026,1765211.0,4483739.0,10291121.0,8532230.0,25072301.0,262041454.0,0,0.0,0.0,21057222.0,0.0,12528246.0,295626922.0,0.0,320699223.0,5429703.0,11966181,0,3403972.0,7898574.0,28698430.0,136672908,0,1890562,45300548,183864018.0,0.0,0,212562448.0,0.0,51249495.0,7572439.0,1326571.0,47988270.0,108136775.0,108136775.0,320699223.0,0.0,320699223.0,21057222.0,148639089,147744904.0,https://www.sec.gov/Archives/edgar/data/1069533/000143774924036744/0001437749-24-036744-index.htm,https://www.sec.gov/Archives/edgar/data/1069533/000143774924036744/rgco20240930_10k.htm
2023-09-30,RGCO,USD,0001069533,2023-12-01,2023-12-01 15:14:46,2023,FY,1512431.0,-3084398,1512431.0,4194934.0,12860063.0,8227834.0,26795262.0,247583551.0,0,0.0,0.0,20271491.0,1163594.0,7915442.0,276934078.0,0.0,303729340.0,5838643.0,15328572,0,0.0,11751572.0,32918787.0,125844728,0,0,44233200,170077928.0,0.0,0,202996715.0,0.0,50076270.0,3972280.0,2253289.0,44430786.0,100732625.0,100732625.0,303729340.0,0.0,303729340.0,17187093.0,141173300,139660869.0,https://www.sec.gov/Archives/edgar/data/1069533/000143774923033392/0001437749-23-033392-index.htm,https://www.sec.gov/Archives/edgar/data/1069533/000143774923033392/rgco20230930_10k.htm
2022-09-30,RGCO,USD,0001069533,2022-12-02,2022-12-02 14:47:39,2022,FY,4898914.0,1218211,4898914.0,5353270.0,18145205.0,7150930.0,35548319.0,229861074.0,0,0.0,0.0,13773075.0,1057079.0,10069696.0,254760924.0,0.0,290309243.0,8600919.0,1300000,3087755,2858380.0,9326636.0,22315310.0,135695289,0,3165454,36042534,174903277.0,0.0,0,197218587.0,0.0,49102675.0,544158.0,1964364.0,41479459.0,93090656.0,93090656.0,290309243.0,0.0,290309243.0,13773075.0,135695289,130796375.0,https://www.sec.gov/Archives/edgar/data/1069533/000143774922028313/0001437749-22-028313-index.htm,https://www.sec.gov/Archives/edgar/data/1069533/000143774922028313/rgco20220930_10k.htm
2021-09-30,RGCO,USD,0001069533,2021-12-02,2021-12-02 15:37:09,2021,FY,1518317.0,0,1518317.0,4949900.0,8899136.0,9776502.0,25143855.0,211649684.0,0,0.0,-329959.0,64867319.0,329959.0,8448335.0,284965338.0,0.0,310109193.0,7729707.0,7000000,0,3111022.0,8172803.0,26013532.0,133471427,0,14948213,35974312,184393952.0,0.0,0,210407484.0,0.0,41875460.0,39656296.0,-1535434.0,19705387.0,99701709.0,99701709.0,310109193.0,0.0,310109193.0,64867319.0,133471427,131953110.0,https://www.sec.gov/Archives/edgar/data/1069533/000143774921027683/0001437749-21-027683-index.htm,https://www.sec.gov/Archives/edgar/data/1069533/000143774921027683/rgco20210930_10k.htm
2020-09-30,RGCO,USD,0001069533,2020-12-03,2020-12-03 16:13:49,2020,FY,291066.0,0,291066.0,3404044.0,6735952.0,4005499.0,14436561.0,198445093.0,0,0.0,-13973762.0,57542805.0,13973762.0,11255048.0,267242946.0,0.0,281679507.0,4442182.0,533795,0,3198537.0,11594765.0,16570742.0,123819631,0,13973762,38427395,176220788.0,0.0,0,192791530.0,0.0,40800290.0,35688510.0,-3447944.0,15847121.0,88887977.0,88887977.0,281679507.0,0.0,281679507.0,57542805.0,123819631,123528565.0,https://www.sec.gov/Archives/edgar/data/1069533/000106953320000046/0001069533-20-000046-index.htm,https://www.sec.gov/Archives/edgar/data/1069533/000106953320000046/rgco-20200930.htm
2024-12-31,REVBW,USD,0001810560,2025-03-06,2025-03-06 16:03:50,2024,FY,6499018.0,6492518982,6499018000.0,0.0,0.0,66699000.0,6565717000.0,56332.0,0,0.0,0.0,0.0,0.0,56275668.0,56332000.0,0.0,6622049000.0,783621.0,0,0,0.0,1130046.0,1913667.0,0,0,0,0,0.0,0.0,0,1913667000.0,0.0,522.0,-40505638000.0,0.0,45214019478.0,4708382000.0,4708382000.0,6622049000.0,0.0,6622049000.0,6492518982.0,0,-6499018.0,https://www.sec.gov/Archives/edgar/data/1810560/000095017025034584/0000950170-25-034584-index.htm,https://www.sec.gov/Archives/edgar/data/1810560/000095017025034584/revb-20241231.htm
2023-12-31,REVBW,USD,0001810560,2024-03-22,2024-03-22 16:01:40,2023,FY,11991701.0,0,11991701.0,0.0,0.0,155824.0,12147525.0,65084.0,0,0.0,0.0,0.0,0.0,0.0,65084.0,0.0,12212609.0,1359898.0,0,0,0.0,4204996.0,5564894.0,0,0,0,0,0.0,0.0,0,5564894.0,0.0,265.0,-25467102.0,-3.552713678800501e-12,32114552.0,6647715.0,6647715.0,12212609.0,0.0,12212609.0,0.0,0,-11991701.0,https://www.sec.gov/Archives/edgar/data/1810560/000095017024035322/0000950170-24-035322-index.htm,https://www.sec.gov/Archives/edgar/data/1810560/000095017024035322/revb-20231231.htm
2022-12-31,REVBW,USD,0001810560,2023-03-30,2023-03-30 16:51:30,2022,FY,5252979.0,0,5252979.0,0.0,0.0,160303.0,5413282.0,90133.0,0,0.0,0.0,0.0,0.0,0.0,90133.0,-9.094947017729282e-13,5503415.0,554205.0,0,0,2911260.0,3896757.0,4450962.0,0,0,0,0,554205.0,-554205.0,0,4450962.0,0.0,683.0,-25346848.0,0.0,26398618.0,1052453.0,1052453.0,5503415.0,0.0,5503415.0,0.0,0,-5252979.0,https://www.sec.gov/Archives/edgar/data/1810560/000095017023011000/0000950170-23-011000-index.htm,https://www.sec.gov/Archives/edgar/data/1810560/000095017023011000/revb-20221231.htm
2021-12-31,REVBW,USD,0001810560,2022-04-15,2022-04-15 16:50:40,2021,FY,1274729.0,0,1274729.0,0.0,0.0,637342.0,1912071.0,130141.0,0,0.0,0.0,0.0,0.0,5.684341886080802e-14,130141.0,0.0,2042212.0,596261.0,16752,0,0.0,1528669.0,2141682.0,0,0,0,0,2911260.0,-2911260.0,16752,2141682.0,7481927.0,2309.0,-14517299.0,-1.7763568394002505e-12,14417547.000000002,-99470.0,-99470.0,2042212.0,0.0,2042212.0,0.0,16752,-1257977.0,https://www.sec.gov/Archives/edgar/data/1810560/000121390022020179/0001213900-22-020179-index.htm,https://www.sec.gov/Archives/edgar/data/1810560/000121390022020179/f10k2021_revelationbio.htm
2020-12-31,REVBW,USD,0001810560,2021-03-31,2021-03-31 14:15:30,2020,FY,4492400.0,525287,4492400.0,0.0,0.0,128000.0,4620400.0,0.0,0,0.0,0.0,73510915.0,0.0,0.0,73510915.0,-73510915.0,4620400.0,865901.0,0,0,0.0,342875.0,1208776.0,0,0,0,0,2911260.0,-2911260.0,0,1208776.0,403733.0,2293.0,-2530462.0,0.0,5536060.0,3411624.0,3411624.0,4620400.0,0.0,4620400.0,525287.0,0,-4492400.0,https://www.sec.gov/Archives/edgar/data/1810560/000121390021019097/0001213900-21-019097-index.htm,https://www.sec.gov/Archives/edgar/data/1810560/000121390021019097/f10k2020_petraacquisition.htm
2023-12-31,AQUNU,USD,0001861063,2024-05-03,2024-05-03 17:26:18,2023,FY,339.0,0,339.0,0.0,0.0,2188.0,2527.0,0.0,0,0.0,0.0,31960267.0,144680.0,0.0,32104947.0,0.0,32107474.0,0.0,1039625,353013,0.0,524031.0,1916669.0,0,0,0,2525896,2525896.0,0.0,0,4442565.0,0.0,31960431.0,-4295522.0,0.0,0.0,27664909.0,27664909.0,32107474.0,0.0,32107474.0,31960267.0,1039625,1039286.0,https://www.sec.gov/Archives/edgar/data/1861063/000121390024039767/0001213900-24-039767-index.htm,https://www.sec.gov/Archives/edgar/data/1861063/000121390024039767/ea0203898-10k_aquaron.htm
2022-12-31,AQUNU,USD,0001861063,2023-03-30,2023-03-30 17:17:54,2022,FY,57284.0,0,57284.0,0.0,0.0,222346.0,55700859.0,0.0,0,0.0,0.0,55421229.0,0.0,0.0,55421229.0,-55421229.0,55700859.0,140075.0,0,64839,0.0,2625742.0,2830656.0,0,0,0,0,140.075,-140.07499999999982,0,2830656.0,0.0,47571626.0,159672.0,0.0,5138905.0,52870203.0,52870203.0,55700859.0,0.0,55700859.0,55421229.0,0,-57284.0,https://www.sec.gov/Archives/edgar/data/1861063/000121390023024748/0001213900-23-024748-index.htm,https://www.sec.gov/Archives/edgar/data/1861063/000121390023024748/f10k2022_aquaronacq.htm
2021-12-31,AQUNU,USD,0001861063,2021-12-31,2021-12-31 00:00:00,2021,FY,16860.0,0,16860.0,0.0,0.0,251984.0,268844.0,0.0,0,0.0,0.0,0.0,0.0,251984.0,251984.0,-251984.0,268844.0,47940.0,200000,0,0.0,300.0,248240.0,0,0,0,0,0.0,0.0,0,248240.0,0.0,144.0,-4396.0,0.0,24856.0,20604.0,20604.0,268844.0,0.0,268844.0,0.0,200000,183140.0,,
2024-12-31,CZWI,USD,0001367859,2025-03-13,2025-03-13 16:43:15,2024,FY,50172000.0,142851000,193023000.0,1354085000.0,0.0,0.0,1547108000.0,17075000.0,31498000,979000.0,32477000.0,0.0,0.0,0.0,49552000.0,151859000.0,1748519000.0,0.0,0,0,0.0,0.0,0.0,66606000,0,0,0,66606000.0,1569435000.0,0,1569435000.0,0.0,100000.0,80840000.0,-16420000.0,114564000.0,179084000.0,179084000.0,1748519000.0,0.0,1748519000.0,142851000.0,66606000,16434000.0,https://www.sec.gov/Archives/edgar/data/1367859/000136785925000033/0001367859-25-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1367859/000136785925000033/czwi-20241231.htm
2023-12-31,CZWI,USD,0001367859,2024-03-05,2024-03-05 16:02:31,2023,FY,37138000.0,231482000,37138000.0,0.0,0.0,0.0,37138000.0,19850000.0,31498000,5559000.0,37057000.0,21498000.0,0.0,1728644000.0,1807049000.0,7204000.0,1851391000.0,0.0,0,0,0.0,0.0,0.0,82465000,0,0,1595592000,1678057000.0,0.0,0,1678057000.0,0.0,104000.0,71117000.0,-17328000.0,119441000.0,173334000.0,173334000.0,1851391000.0,0.0,1851391000.0,252980000.0,146995000,109857000.0,https://www.sec.gov/Archives/edgar/data/1367859/000136785924000046/0001367859-24-000046-index.htm,https://www.sec.gov/Archives/edgar/data/1367859/000136785924000046/czwi-20231231.htm
2022-12-31,CZWI,USD,0001367859,2023-03-07,2023-03-07 16:35:50,2022,FY,35612000.0,165991000,35612000.0,5285000.0,-42168000.0,0.0,40897000.0,20493000.0,31498000,6711000.0,38209000.0,279998000.0,0.0,-338700000.0,338700000.0,1436789000.0,1816386000.0,0.0,0,0,0.0,0.0,1225365000.0,97939000,0,0,1551359000,1649298000.0,-1225365000.0,0,1649298000.0,0.0,104000.0,65400000.0,-17656000.0,119240000.0,167088000.0,167088000.0,1816386000.0,0.0,1816386000.0,279998000.0,214939000,179327000.0,https://www.sec.gov/Archives/edgar/data/1367859/000136785923000077/0001367859-23-000077-index.htm,https://www.sec.gov/Archives/edgar/data/1367859/000136785923000077/czwi-20221231.htm
2021-12-31,CZWI,USD,0001367859,2022-03-02,2022-03-02 16:05:26,2021,FY,49202000.0,203068000,252270000.0,3916000.0,-54526000.0,0.0,256186000.0,21169000.0,31498000,8059000.0,39557000.0,290842000.0,0.0,-351568000.0,351568000.0,1131874000.0,1739628000.0,0.0,0,0,0.0,0.0,973405000.0,169953000,0,0,1398809000,169953000.0,-973405000.0,0,169953000.0,0.0,105000.0,50675000.0,161000.0,119925000.0,170866000.0,170866000.0,1739628000.0,0.0,1739628000.0,493910000.0,169953000,120751000.0,https://www.sec.gov/Archives/edgar/data/1367859/000136785922000069/0001367859-22-000069-index.htm,https://www.sec.gov/Archives/edgar/data/1367859/000136785922000069/czwi-20211231.htm
2020-12-31,CZWI,USD,0001367859,2021-03-08,2021-03-08 16:05:20,2020,FY,123192000.0,144233000,267425000.0,5652000.0,-129041000.0,0.0,273077000.0,21165000.0,31498000,8746000.0,40244000.0,202932000.0,0.0,-264341000.0,264341000.0,1111677000.0,1649095000.0,0.0,0,0,0.0,0.0,794253000.0,181826000,0,0,1306705000,181826000.0,-794253000.0,0,181826000.0,0.0,111000.0,32809000.0,1490000.0,126154000.0,160564000.0,160564000.0,1649095000.0,0.0,1649095000.0,347165000.0,181826000,58634000.0,https://www.sec.gov/Archives/edgar/data/1367859/000136785921000063/0001367859-21-000063-index.htm,https://www.sec.gov/Archives/edgar/data/1367859/000136785921000063/czwi-20201231.htm
2023-12-31,PLMJU,USD,0001845550,2023-12-31,2023-12-30 19:00:00,2023,FY,0.0,0,0.0,225000.0,0.0,25885.0,250885.0,0.0,0,0.0,0.0,0.0,0.0,157330245.0,157330245.0,0.0,157581130.0,0.0,0,0,0.0,805.0,805.0,0,0,0,723550,723550.0,0.0,0,724355.0,0.0,157556038.0,-699263.0,0.0,0.0,156856775.0,156856775.0,157581130.0,0.0,157581130.0,157330245.0,0,0.0,,
2022-12-31,PLMJU,USD,0001845550,2022-12-31,2022-12-30 19:00:00,2022,FY,726869.0,0,726869.0,0.0,0.0,193947.0,920816.0,0.0,0,0.0,0.0,286583051.0,0.0,0.0,286583051.0,0.0,287503867.0,54243.0,0,0,0.0,1214321.0,1268564.0,0,0,0,10369867,10369867.0,0.0,0,11638431.0,0.0,286583844.0,-10718408.0,0.0,0.0,275865436.0,275865436.0,287503867.0,0.0,287503867.0,286583051.0,0,-726869.0,,
2021-12-31,PLMJU,USD,0001845550,2021-12-31,2021-12-30 19:00:00,2021,FY,2124185.0,0,2124185.0,0.0,0.0,340290.0,2464475.0,0.0,0,0.0,0.0,282508321.0,0.0,193947.0,282702268.0,0.0,285166743.0,100739.0,0,0,0.0,92515.0,193254.0,0,0,0,18163650,18163650.0,0.0,0,18356904.0,0.0,282509114.0,-15699275.0,0.0,0.0,266809839.0,266809839.0,285166743.0,0.0,285166743.0,282508321.0,0,-2124185.0,,
2023-12-31,TLLTF,USD,0001761510,2024-03-22,2024-03-22 17:28:19,2023,FY,2034000.0,0,2034000.0,17919000.0,32908000.0,3413001.0,56274000.0,65723000.0,17721000,84801000.0,102522000.0,1000.0,3657000.0,3011000.0,174914000.0,0.0,231188000.0,46326000.0,18327000,2550881,6051877.0,2816242.0,76072000.0,91666000,0,0,1057000,92723000.0,0.0,57833000,168795000.0,0.0,856422000.0,-1026087000.0,6773168.0,225284832.0,62393000.0,62393000.0,231188000.0,0.0,231188000.0,1000.0,109993000,107959000.0,https://www.sec.gov/Archives/edgar/data/1761510/000155837024003790/0001558370-24-003790-index.htm,https://www.sec.gov/Archives/edgar/data/1761510/000155837024003790/tilt-20231231x10k.htm
2022-12-31,TLLTF,USD,0001761510,2023-03-16,2023-03-16 17:13:17,2022,FY,2202000.0,0,2202000.0,26698000.0,52909000.0,4118000.0,85927000.0,73028000.0,20751000,102714000.0,123465000.0,6402000.0,0.0,5156000.0,208051000.0,0.0,293978000.0,49261000.0,60588000,979000,5760000.0,26653738.0,130238000.0,45318000,0,1373000,-4468000,42223000.0,0.0,46178000,172461000.0,0.0,858143000.0,-963703000.0,988000.0,225923000.0,121351000.0,121517000.0,293978000.0,166000.0,293978000.0,6402000.0,105906000,103704000.0,https://www.sec.gov/Archives/edgar/data/1761510/000155837023004045/0001558370-23-004045-index.htm,https://www.sec.gov/Archives/edgar/data/1761510/000155837023004045/tilt-20221231x10k.htm
2021-12-31,TLLTF,USD,0001761510,2021-12-31,2021-12-31 00:00:00,2021,FY,6952000.0,0,6952000.0,32393000.0,94626000.0,8416000.0,140575000.0,72053000.0,55835000,124106000.0,179941000.0,6698000.0,14245000.0,1671000.0,274608000.0,0.0,415183000.0,37777000.0,45244000,0,5177000.0,16461000.0,99482000.0,56101000,45855000,25635000,25483000,81669000.0,0.0,11932000,181151000.0,0.0,854952000.0,-847881000.0,999000.0,224835000.0,233857000.0,234032000.0,415183000.0,175000.0,415183000.0,6698000.0,98465000,91513000.0,,
2020-12-31,TLLTF,USD,0001761510,2020-12-31,2020-12-31 00:00:00,2020,FY,7427000.0,0,7427000.0,17228000.0,63835000.0,13399000.0,101889000.0,77979000.0,88420000,138637000.0,227057000.0,1189000.0,7007000.0,14483000.0,327715000.0,0.0,429604000.0,31818000.0,6283000,76000,6311000.0,0.0,44488000.0,78729000,67081999,23340000,0,102069000.0,0.0,13262000,146557000.0,0.0,851851000.0,-800074000.0,1014000.0,216108001.0,283047000.0,283047000.0,429604000.0,0.0,429604000.0,1189000.0,85012000,77585000.0,,
2019-12-31,TLLTF,USD,0001761510,2019-12-31,2019-12-31 00:00:00,2019,FY,2579802.0,0,2579802.0,19743000.0,56748571.0,15636000.0,90522366.0,103467883.0,138349075,187175686.0,325524761.0,1000000.0,0.0,25387608.0,455380252.0,0.0,545902618.0,34823000.0,3293000,2364956,5093100.0,2124044.0,50364293.0,87123000,64806000,24549316,0,107789530.0,0.0,24706000,158153823.0,0.0,849696615.0,-694317075.0,517595.0,101647001.0,387748795.0,387748795.0,545902618.0,0.0,545902618.0,1000000.0,86532591,83952789.0,,
