symbol,date,marketCap
PCG-PC,2024-02-08,34656160000.0
PCG-PC,2024-02-07,35018940000.0
PCG-PC,2024-02-06,34656160000.0
PCG-PC,2024-02-05,34933580000.0
PCG-PC,2024-02-02,35531100000.0
PCG-PC,2024-02-01,36534080000.0
PCG-PC,2024-01-31,36000580000.0
PCG-PC,2024-01-30,36213980000.0
PCG-PC,2024-01-29,36342020000.0
PCG-PC,2024-01-26,36256660000.0
PCG-PC,2024-01-25,35765840000.0
PCG-PC,2024-01-24,35275020000.0
PCG-PC,2024-01-23,35253680000.0
PCG-PC,2024-01-22,35552440000.0
PCG-PC,2024-01-19,36064600000.0
PCG-PC,2024-01-18,36021920000.0
PCG-PC,2024-01-17,36192640000.0
PCG-PC,2024-01-16,36512740000.0
PCG-PC,2024-01-12,37366340000.0
PCG-PC,2024-01-11,37494380000.0
PCG-PC,2024-01-10,38753440000.0
PCG-PC,2024-01-09,38540040000.0
PCG-PC,2024-01-08,38518700000.0
PCG-PC,2024-01-05,38177260000.0
PCG-PC,2024-01-04,37793140000.0
PCG-PC,2024-01-03,38347980000.0
PCG-PC,2024-01-02,38518700000.0
PCG-PC,2023-12-29,38468767576.0
PCG-PC,2023-12-28,38554111487.0
PCG-PC,2023-12-27,38255407800.0
PCG-PC,2023-12-26,38127391935.0
PCG-PC,2023-12-22,37593992495.0
PCG-PC,2023-12-21,37252616854.0
PCG-PC,2023-12-20,37039257078.0
PCG-PC,2023-12-19,37593992495.0
PCG-PC,2023-12-18,36953913168.0
PCG-PC,2023-12-15,37892696182.0
PCG-PC,2023-12-14,38191399868.0
PCG-PC,2023-12-13,38724799307.0
PCG-PC,2023-12-12,37828688249.0
PCG-PC,2023-12-11,37615328473.0
PCG-PC,2023-12-08,37572656518.0
PCG-PC,2023-12-07,37060593056.0
PCG-PC,2023-12-06,36783225347.0
PCG-PC,2023-12-05,36399177751.0
PCG-PC,2023-12-04,36847233280.0
PCG-PC,2023-12-01,37231280877.0
PCG-PC,2023-11-30,36633873504.0
PCG-PC,2023-11-29,36633873504.0
PCG-PC,2023-11-28,37337960765.0
PCG-PC,2023-11-27,38191399868.0
PCG-PC,2023-11-24,38447431599.0
PCG-PC,2023-11-22,38340751711.0
PCG-PC,2023-11-21,37850024226.0
PCG-PC,2023-11-20,37722008361.0
PCG-PC,2023-11-17,38234071823.0
PCG-PC,2023-11-16,37871360204.0
PCG-PC,2023-11-15,37359296742.0
PCG-PC,2023-11-14,37124600989.0
PCG-PC,2023-11-13,35353714850.0
PCG-PC,2023-11-10,35801770379.0
PCG-PC,2023-11-09,35183027029.0
PCG-PC,2023-11-08,35225698984.0
PCG-PC,2023-11-07,35545738648.0
PCG-PC,2023-11-06,35780434401.0
PCG-PC,2023-11-03,36036466132.0
PCG-PC,2023-11-02,35759098424.0
PCG-PC,2023-11-01,35567074625.0
PCG-PC,2023-10-31,34777643455.0
PCG-PC,2023-10-30,34564283679.0
PCG-PC,2023-10-27,33732180553.0
PCG-PC,2023-10-26,33881532397.0
PCG-PC,2023-10-25,34500275746.0
PCG-PC,2023-10-24,34542947702.0
PCG-PC,2023-10-23,33582828710.0
PCG-PC,2023-10-20,34180236083.0
PCG-PC,2023-10-19,34137564128.0
PCG-PC,2023-10-18,34585619657.0
PCG-PC,2023-10-17,34884323343.0
PCG-PC,2023-10-16,35012339208.0
PCG-PC,2023-10-13,34734971500.0
PCG-PC,2023-10-12,34052220217.0
PCG-PC,2023-10-11,34222908038.0
PCG-PC,2023-10-10,33732180553.0
PCG-PC,2023-10-09,33241453069.0
PCG-PC,2023-10-06,33092101226.0
PCG-PC,2023-10-05,32729389607.0
PCG-PC,2023-10-04,32388013966.0
PCG-PC,2023-10-03,32708053630.0
PCG-PC,2023-10-02,32473357876.0
PCG-PC,2023-09-29,34050429999.0
PCG-PC,2023-09-28,34367080000.0
PCG-PC,2023-09-27,34704840000.0
PCG-PC,2023-09-26,35042600000.0
PCG-PC,2023-09-25,36055880000.0
PCG-PC,2023-09-22,36182540000.0
PCG-PC,2023-09-21,36393640000.0
PCG-PC,2023-09-20,36731400000.0
PCG-PC,2023-09-19,36752510000.0
PCG-PC,2023-09-18,36520300000.0
PCG-PC,2023-09-15,36541410000.0
PCG-PC,2023-09-14,36330310000.0
PCG-PC,2023-09-13,36034770000.0
PCG-PC,2023-09-12,35760340000.0
PCG-PC,2023-09-11,35675900000.0
PCG-PC,2023-09-08,35802560000.0
PCG-PC,2023-09-07,35633680000.0
PCG-PC,2023-09-06,34725950000.0
PCG-PC,2023-09-05,34324860000.0
PCG-PC,2023-09-01,34747060000.0
PCG-PC,2023-08-31,34409300000.0
PCG-PC,2023-08-30,34894830000.0
PCG-PC,2023-08-29,35211480000.0
PCG-PC,2023-08-28,35211480000.0
PCG-PC,2023-08-25,35253700000.0
PCG-PC,2023-08-24,35274810000.0
PCG-PC,2023-08-23,35253700000.0
PCG-PC,2023-08-22,35422580000.0
PCG-PC,2023-08-21,35211480000.0
PCG-PC,2023-08-18,35295920000.0
PCG-PC,2023-08-17,35169260000.0
PCG-PC,2023-08-16,35823670000.0
PCG-PC,2023-08-15,35760340000.0
PCG-PC,2023-08-14,36309200000.0
PCG-PC,2023-08-11,36773620000.0
PCG-PC,2023-08-10,36731400000.0
PCG-PC,2023-08-09,36815840000.0
PCG-PC,2023-08-08,37005830000.0
PCG-PC,2023-08-07,36773620000.0
PCG-PC,2023-08-04,36055880000.0
PCG-PC,2023-08-03,36541410000.0
PCG-PC,2023-08-02,37090270000.0
PCG-PC,2023-08-01,36625850000.0
PCG-PC,2023-07-31,37174710000.0
PCG-PC,2023-07-28,37280260000.0
PCG-PC,2023-07-27,37132490000.0
PCG-PC,2023-07-26,37786900000.0
PCG-PC,2023-07-25,37913560000.0
PCG-PC,2023-07-24,37744680000.0
PCG-PC,2023-07-21,37913560000.0
PCG-PC,2023-07-20,37428030000.0
PCG-PC,2023-07-19,37449140000.0
PCG-PC,2023-07-18,36963610000.0
PCG-PC,2023-07-17,37639130000.0
PCG-PC,2023-07-14,37618020000.0
PCG-PC,2023-07-13,38082440000.0
PCG-PC,2023-07-12,38377980000.0
PCG-PC,2023-07-11,37322480000.0
PCG-PC,2023-07-10,36625850000.0
PCG-PC,2023-07-07,36731400000.0
PCG-PC,2023-07-06,37005830000.0
PCG-PC,2023-07-05,37618020000.0
PCG-PC,2023-07-03,36478080000.0
PCG-PC,2023-06-30,36478080000.0
PCG-PC,2023-06-29,34464330000.0
PCG-PC,2023-06-28,34141290000.0
PCG-PC,2023-06-27,34201860000.0
PCG-PC,2023-06-26,34040340000.0
PCG-PC,2023-06-23,34100910000.0
PCG-PC,2023-06-22,34908510000.0
PCG-PC,2023-06-21,34888320000.0
PCG-PC,2023-06-20,34060530000.0
PCG-PC,2023-06-16,35130600000.0
PCG-PC,2023-06-15,34827750000.0
PCG-PC,2023-06-14,34807560000.0
PCG-PC,2023-06-13,34242240000.0
PCG-PC,2023-06-12,34201860000.0
PCG-PC,2023-06-09,34080719999.0
PCG-PC,2023-06-08,34323000000.0
PCG-PC,2023-06-07,34625850000.0
PCG-PC,2023-06-06,34201860000.0
PCG-PC,2023-06-05,33979769999.0
PCG-PC,2023-06-02,33616349999.0
PCG-PC,2023-06-01,33434639999.0
PCG-PC,2023-05-31,34201860000.0
PCG-PC,2023-05-30,33616349999.0
PCG-PC,2023-05-26,33353880000.0
PCG-PC,2023-05-25,33172170000.0
PCG-PC,2023-05-24,33252929999.0
PCG-PC,2023-05-23,33131790000.0
PCG-PC,2023-05-22,33333690000.0
PCG-PC,2023-05-19,33535590000.0
PCG-PC,2023-05-18,33434639999.0
PCG-PC,2023-05-17,33919200000.0
PCG-PC,2023-05-16,34040340000.0
PCG-PC,2023-05-15,34464330000.0
PCG-PC,2023-05-12,35231550000.0
PCG-PC,2023-05-11,35029650000.0
PCG-PC,2023-05-10,35070030000.0
PCG-PC,2023-05-09,34888320000.0
PCG-PC,2023-05-08,35150790000.0
PCG-PC,2023-05-05,34868130000.0
PCG-PC,2023-05-04,34807560000.0
PCG-PC,2023-05-03,34908510000.0
PCG-PC,2023-05-02,34847940000.0
PCG-PC,2023-05-01,34726800000.0
PCG-PC,2023-04-28,34545090000.0
PCG-PC,2023-04-27,34423950000.0
PCG-PC,2023-04-26,34201860000.0
PCG-PC,2023-04-25,34868130000.0
PCG-PC,2023-04-24,34605660000.0
PCG-PC,2023-04-21,34100910000.0
PCG-PC,2023-04-20,34141290000.0
PCG-PC,2023-04-19,34100910000.0
PCG-PC,2023-04-18,34121099999.0
PCG-PC,2023-04-17,34040340000.0
PCG-PC,2023-04-14,34100910000.0
PCG-PC,2023-04-13,33919200000.0
PCG-PC,2023-04-12,34242240000.0
PCG-PC,2023-04-11,33959580000.0
PCG-PC,2023-04-10,33878820000.0
PCG-PC,2023-04-06,33737490000.0
PCG-PC,2023-04-05,33313500000.0
PCG-PC,2023-04-04,32566469999.0
PCG-PC,2023-04-03,32687610000.0
PCG-PC,2023-03-31,32647230000.0
PCG-PC,2023-03-30,31636990000.0
PCG-PC,2023-03-29,31537440000.0
PCG-PC,2023-03-28,31338340000.0
PCG-PC,2023-03-27,31358250000.0
PCG-PC,2023-03-24,31139240000.0
PCG-PC,2023-03-23,30442390000.0
PCG-PC,2023-03-22,30940140000.0
PCG-PC,2023-03-21,31796270000.0
PCG-PC,2023-03-20,31856000000.0
PCG-PC,2023-03-17,32055100000.0
PCG-PC,2023-03-16,32174560000.0
PCG-PC,2023-03-15,31577260000.0
PCG-PC,2023-03-14,31836090000.0
PCG-PC,2023-03-13,31378160000.0
PCG-PC,2023-03-10,31517530000.0
PCG-PC,2023-03-09,32154649999.0
PCG-PC,2023-03-08,32493120000.0
PCG-PC,2023-03-07,32513029999.0
PCG-PC,2023-03-06,33329339999.0
PCG-PC,2023-03-03,32552850000.0
PCG-PC,2023-03-02,31557350000.0
PCG-PC,2023-03-01,31079510000.0
PCG-PC,2023-02-28,31099420000.0
PCG-PC,2023-02-27,31358250000.0
PCG-PC,2023-02-24,31417980000.0
PCG-PC,2023-02-23,30422480000.0
PCG-PC,2023-02-22,30900320000.0
PCG-PC,2023-02-21,30760950000.0
PCG-PC,2023-02-17,30999870000.0
PCG-PC,2023-02-16,30960050000.0
PCG-PC,2023-02-15,31517530000.0
PCG-PC,2023-02-14,31019780000.0
PCG-PC,2023-02-13,31179060000.0
PCG-PC,2023-02-10,30940140000.0
PCG-PC,2023-02-09,30780860000.0
PCG-PC,2023-02-08,30760950000.0
PCG-PC,2023-02-07,31139240000.0
PCG-PC,2023-02-06,31179060000.0
PCG-PC,2023-02-03,30960050000.0
PCG-PC,2023-02-02,31119330000.0
PCG-PC,2023-02-01,31139240000.0
PCG-PC,2023-01-31,31656900000.0
PCG-PC,2023-01-30,31557350000.0
PCG-PC,2023-01-27,31975459999.0
PCG-PC,2023-01-26,31557350000.0
PCG-PC,2023-01-25,31856000000.0
PCG-PC,2023-01-24,31517530000.0
PCG-PC,2023-01-23,31318430000.0
PCG-PC,2023-01-20,31159150000.0
PCG-PC,2023-01-19,30741040000.0
PCG-PC,2023-01-18,31079510000.0
PCG-PC,2023-01-17,31597170000.0
PCG-PC,2023-01-13,31636990000.0
PCG-PC,2023-01-12,31796270000.0
PCG-PC,2023-01-11,31378160000.0
PCG-PC,2023-01-10,31736540000.0
PCG-PC,2023-01-09,31776360000.0
PCG-PC,2023-01-06,31636990000.0
PCG-PC,2023-01-05,31179060000.0
PCG-PC,2023-01-04,31617080000.0
PCG-PC,2023-01-03,31218880000.0
PCG-PC,2022-12-30,32321383254.0
PCG-PC,2022-12-29,32480406050.0
PCG-PC,2022-12-28,32122604759.0
PCG-PC,2022-12-27,32699062394.0
PCG-PC,2022-12-23,31923826264.0
PCG-PC,2022-12-22,31705169920.0
PCG-PC,2022-12-21,31705169920.0
PCG-PC,2022-12-20,31566024974.0
PCG-PC,2022-12-19,31486513576.0
PCG-PC,2022-12-16,31963581963.0
PCG-PC,2022-12-15,32182238308.0
PCG-PC,2022-12-14,32599673147.0
PCG-PC,2022-12-13,31824437017.0
PCG-PC,2022-12-12,31824437017.0
PCG-PC,2022-12-09,30890178091.0
PCG-PC,2022-12-08,30651643898.0
PCG-PC,2022-12-07,30949811640.0
PCG-PC,2022-12-06,30671521747.0
PCG-PC,2022-12-05,30452865403.0
PCG-PC,2022-12-02,31128712285.0
PCG-PC,2022-12-01,31049200887.0
PCG-PC,2022-11-30,31208223683.0
PCG-PC,2022-11-29,30154697661.0
PCG-PC,2022-11-28,30353476155.0
PCG-PC,2022-11-25,30552254650.0
PCG-PC,2022-11-23,30293842607.0
PCG-PC,2022-11-22,30055308413.0
PCG-PC,2022-11-21,29796896370.0
PCG-PC,2022-11-18,29856529918.0
PCG-PC,2022-11-17,28981904541.0
PCG-PC,2022-11-16,29280072284.0
PCG-PC,2022-11-15,28703614649.0
PCG-PC,2022-11-14,28743370348.0
PCG-PC,2022-11-11,29339705832.0
PCG-PC,2022-11-10,29439095079.0
PCG-PC,2022-11-09,28981904541.0
PCG-PC,2022-11-08,29677629273.0
PCG-PC,2022-11-07,29955919166.0
PCG-PC,2022-11-04,30432987553.0
PCG-PC,2022-11-03,30214331209.0
PCG-PC,2022-11-02,29677629273.0
PCG-PC,2022-11-01,30432987553.0
PCG-PC,2022-10-31,29677629273.0
PCG-PC,2022-10-28,30313720457.0
PCG-PC,2022-10-27,30572132500.0
PCG-PC,2022-10-26,30154697661.0
PCG-PC,2022-10-25,30075186263.0
PCG-PC,2022-10-24,29280072284.0
PCG-PC,2022-10-21,28822881746.0
PCG-PC,2022-10-20,27908500669.0
PCG-PC,2022-10-19,27749477874.0
PCG-PC,2022-10-18,28127157014.0
PCG-PC,2022-10-17,28147034863.0
PCG-PC,2022-10-14,27491065830.0
PCG-PC,2022-10-13,28445202605.0
PCG-PC,2022-10-12,27968134218.0
PCG-PC,2022-10-11,28266301960.0
PCG-PC,2022-10-10,28087401315.0
PCG-PC,2022-10-07,29677629273.0
PCG-PC,2022-10-06,29081293789.0
PCG-PC,2022-10-05,29319827983.0
PCG-PC,2022-10-04,28206668412.0
PCG-PC,2022-10-03,26059860668.0
PCG-PC,2022-09-30,24847311850.0
PCG-PC,2022-09-29,26394160000.0
PCG-PC,2022-09-28,27119040000.0
PCG-PC,2022-09-27,26458120000.0
PCG-PC,2022-09-26,27183000000.0
PCG-PC,2022-09-23,26884520000.0
PCG-PC,2022-09-22,27630720000.0
PCG-PC,2022-09-21,27737320000.0
PCG-PC,2022-09-20,28355600000.0
PCG-PC,2022-09-19,28696720000.0
PCG-PC,2022-09-16,27886560000.0
PCG-PC,2022-09-15,27950520000.0
PCG-PC,2022-09-14,28185040000.0
PCG-PC,2022-09-13,27545440000.0
PCG-PC,2022-09-12,28099760000.0
PCG-PC,2022-09-09,27481480000.0
PCG-PC,2022-09-08,27353560000.0
PCG-PC,2022-09-07,27140360000.0
PCG-PC,2022-09-06,26074360000.0
PCG-PC,2022-09-02,26756600000.0
PCG-PC,2022-09-01,26713960000.0
PCG-PC,2022-08-31,26287560000.0
PCG-PC,2022-08-30,26010400000.0
PCG-PC,2022-08-29,26692640000.0
PCG-PC,2022-08-26,26607360000.0
PCG-PC,2022-08-25,26650000000.0
PCG-PC,2022-08-24,25584000000.0
PCG-PC,2022-08-23,24987040000.0
PCG-PC,2022-08-22,24987040000.0
PCG-PC,2022-08-19,25861160000.0
PCG-PC,2022-08-18,26010400000.0
PCG-PC,2022-08-17,25967760000.0
PCG-PC,2022-08-16,26415480000.0
PCG-PC,2022-08-15,26415480000.0
PCG-PC,2022-08-12,25861160000.0
PCG-PC,2022-08-11,25392120000.0
PCG-PC,2022-08-10,24603280000.0
PCG-PC,2022-08-09,24198200000.0
PCG-PC,2022-08-08,24027640000.0
PCG-PC,2022-08-05,23750480000.0
PCG-PC,2022-08-04,23558600000.0
PCG-PC,2022-08-03,23707840000.0
PCG-PC,2022-08-02,23494640000.0
PCG-PC,2022-08-01,23260120000.0
PCG-PC,2022-07-29,23153520000.0
PCG-PC,2022-07-28,22982960000.0
PCG-PC,2022-07-27,22982960000.0
PCG-PC,2022-07-26,22556560000.0
PCG-PC,2022-07-25,22919000000.0
PCG-PC,2022-07-22,22663160000.0
PCG-PC,2022-07-21,22556560000.0
PCG-PC,2022-07-20,22812400000.0
PCG-PC,2022-07-19,22791080000.0
PCG-PC,2022-07-18,22066200000.0
PCG-PC,2022-07-15,22002240000.0
PCG-PC,2022-07-14,21341320000.0
PCG-PC,2022-07-13,21490560000.0
PCG-PC,2022-07-12,21554520000.0
PCG-PC,2022-07-11,21575840000.0
PCG-PC,2022-07-08,21895640000.0
PCG-PC,2022-07-07,21725080000.0
PCG-PC,2022-07-06,20957560000.0
PCG-PC,2022-07-05,20978880000.0
PCG-PC,2022-07-01,21831680000.0
PCG-PC,2022-06-30,21277360000.0
PCG-PC,2022-06-29,20857411764.0
PCG-PC,2022-06-28,21255294117.0
PCG-PC,2022-06-27,21464705881.0
PCG-PC,2022-06-24,21464705881.0
PCG-PC,2022-06-23,20501411764.0
PCG-PC,2022-06-22,20731764705.0
PCG-PC,2022-06-21,20941176470.0
PCG-PC,2022-06-17,20480470587.0
PCG-PC,2022-06-16,21108705881.0
PCG-PC,2022-06-15,21527529411.0
PCG-PC,2022-06-14,20857411764.0
PCG-PC,2022-06-13,21778823528.0
PCG-PC,2022-06-10,22993411764.0
PCG-PC,2022-06-09,24354588234.0
PCG-PC,2022-06-08,25213176469.0
PCG-PC,2022-06-07,25611058822.0
PCG-PC,2022-06-06,25569176469.0
PCG-PC,2022-06-03,25967058822.0
PCG-PC,2022-06-02,26323058822.0
PCG-PC,2022-06-01,25652941175.0
PCG-PC,2022-05-31,25548235293.0
PCG-PC,2022-05-27,25862352940.0
PCG-PC,2022-05-26,25150352940.0
PCG-PC,2022-05-25,25464470587.0
PCG-PC,2022-05-24,24961882352.0
PCG-PC,2022-05-23,25275999999.0
PCG-PC,2022-05-20,24584941175.0
PCG-PC,2022-05-19,25422588234.0
PCG-PC,2022-05-18,24899058822.0
PCG-PC,2022-05-17,25338823528.0
PCG-PC,2022-05-16,24689647058.0
PCG-PC,2022-05-13,24543058822.0
PCG-PC,2022-05-12,24228941175.0
PCG-PC,2022-05-11,25192235293.0
PCG-PC,2022-05-10,24647764705.0
PCG-PC,2022-05-09,25317882352.0
PCG-PC,2022-05-06,26302117646.0
PCG-PC,2022-05-05,26406823528.0
PCG-PC,2022-05-04,27286352940.0
PCG-PC,2022-05-03,26637176469.0
PCG-PC,2022-05-02,26490588234.0
PCG-PC,2022-04-29,26490588234.0
PCG-PC,2022-04-28,27076941175.0
PCG-PC,2022-04-27,26155529411.0
PCG-PC,2022-04-26,25611058822.0
PCG-PC,2022-04-25,24752470587.0
PCG-PC,2022-04-22,25401647058.0
PCG-PC,2022-04-21,25904235293.0
PCG-PC,2022-04-20,25967058822.0
PCG-PC,2022-04-19,25778588234.0
PCG-PC,2022-04-18,25506352940.0
PCG-PC,2022-04-14,25757647058.0
PCG-PC,2022-04-13,26909411763.0
PCG-PC,2022-04-12,26239294116.0
PCG-PC,2022-04-11,25443529411.0
PCG-PC,2022-04-08,26888470587.0
PCG-PC,2022-04-07,25841411763.0
PCG-PC,2022-04-06,25317882352.0
PCG-PC,2022-04-05,25234117646.0
PCG-PC,2022-04-04,25275999999.0
PCG-PC,2022-04-01,25694823528.0
PCG-PC,2022-03-31,25003764705.0
PCG-PC,2022-03-30,25800060000.0
PCG-PC,2022-03-29,25629340000.0
PCG-PC,2022-03-28,25693360000.0
PCG-PC,2022-03-25,25565320000.0
PCG-PC,2022-03-24,25223880000.0
PCG-PC,2022-03-23,24711720000.0
PCG-PC,2022-03-22,24797080000.0
PCG-PC,2022-03-21,24114200000.0
PCG-PC,2022-03-18,24711720000.0
PCG-PC,2022-03-17,25095840000.0
PCG-PC,2022-03-16,25608000000.0
PCG-PC,2022-03-15,24541000000.0
PCG-PC,2022-03-14,23879460000.0
PCG-PC,2022-03-11,23004520000.0
PCG-PC,2022-03-10,23217920000.0
PCG-PC,2022-03-09,23495340000.0
PCG-PC,2022-03-08,23132560000.0
PCG-PC,2022-03-07,22428340000.0
PCG-PC,2022-03-04,23900800000.0
PCG-PC,2022-03-03,24391620000.0
PCG-PC,2022-03-02,24455640000.0
PCG-PC,2022-03-01,24114200000.0
PCG-PC,2022-02-28,24263580000.0
PCG-PC,2022-02-25,24242240000.0
PCG-PC,2022-02-24,23644720000.0
PCG-PC,2022-02-23,23175240000.0
PCG-PC,2022-02-22,24156880000.0
PCG-PC,2022-02-18,24348940000.0
PCG-PC,2022-02-17,24733060000.0
PCG-PC,2022-02-16,25053160000.0
PCG-PC,2022-02-15,24327600000.0
PCG-PC,2022-02-14,24071520000.0
PCG-PC,2022-02-11,24028840000.0
PCG-PC,2022-02-10,24306260000.0
PCG-PC,2022-02-09,26248200000.0
PCG-PC,2022-02-08,25928100000.0
PCG-PC,2022-02-07,25928100000.0
PCG-PC,2022-02-04,25778720000.0
PCG-PC,2022-02-03,25629340000.0
PCG-PC,2022-02-02,26141500000.0
PCG-PC,2022-02-01,25885420000.0
PCG-PC,2022-01-31,27293860000.0
PCG-PC,2022-01-28,27080460000.0
PCG-PC,2022-01-27,26461600000.0
PCG-PC,2022-01-26,26248200000.0
PCG-PC,2022-01-25,26354900000.0
PCG-PC,2022-01-24,25970780000.0
PCG-PC,2022-01-21,26098820000.0
PCG-PC,2022-01-20,26760360000.0
PCG-PC,2022-01-19,26973760000.0
PCG-PC,2022-01-18,27123140000.0
PCG-PC,2022-01-14,27763340000.0
PCG-PC,2022-01-13,27208500000.0
PCG-PC,2022-01-12,26696340000.0
PCG-PC,2022-01-11,25970780000.0
PCG-PC,2022-01-10,26098820000.0
PCG-PC,2022-01-07,26056140000.0
PCG-PC,2022-01-06,25223880000.0
PCG-PC,2022-01-05,25309240000.0
PCG-PC,2022-01-04,26546960000.0
PCG-PC,2022-01-03,26056140000.0
PCG-PC,2021-12-31,25906760000.0
PCG-PC,2021-12-30,23958950000.0
PCG-PC,2021-12-29,23800150000.0
PCG-PC,2021-12-28,23939100000.0
PCG-PC,2021-12-27,23641350000.0
PCG-PC,2021-12-23,23820000000.0
PCG-PC,2021-12-22,23839850000.0
PCG-PC,2021-12-21,23958950000.0
PCG-PC,2021-12-20,23800150000.0
PCG-PC,2021-12-17,23859700000.0
PCG-PC,2021-12-16,24296400000.0
PCG-PC,2021-12-15,24336100000.0
PCG-PC,2021-12-14,24137600000.0
PCG-PC,2021-12-13,24355950000.0
PCG-PC,2021-12-10,24514750000.0
PCG-PC,2021-12-09,24792650000.0
PCG-PC,2021-12-08,25070550000.0
PCG-PC,2021-12-07,24693400000.0
PCG-PC,2021-12-06,24891900000.0
PCG-PC,2021-12-03,23442850000.0
PCG-PC,2021-12-02,23820000000.0
PCG-PC,2021-12-01,23323750000.0
PCG-PC,2021-11-30,23581800000.0
PCG-PC,2021-11-29,24574300000.0
PCG-PC,2021-11-26,24296400000.0
PCG-PC,2021-11-24,24733100000.0
PCG-PC,2021-11-23,24475050000.0
PCG-PC,2021-11-22,24296400000.0
PCG-PC,2021-11-19,24574300000.0
PCG-PC,2021-11-18,24018500000.0
PCG-PC,2021-11-17,24752950000.0
PCG-PC,2021-11-16,24455200000.0
PCG-PC,2021-11-15,24574300000.0
PCG-PC,2021-11-12,24336100000.0
PCG-PC,2021-11-11,24514750000.0
PCG-PC,2021-11-10,24614000000.0
PCG-PC,2021-11-09,24177300000.0
PCG-PC,2021-11-08,23045850000.0
PCG-PC,2021-11-05,23125250000.0
PCG-PC,2021-11-04,23145100000.0
PCG-PC,2021-11-03,23164950000.0
PCG-PC,2021-11-02,22509900000.0
PCG-PC,2021-11-01,22648850000.0
PCG-PC,2021-10-29,23026000000.0
PCG-PC,2021-10-28,23184800000.0
PCG-PC,2021-10-27,22986300000.0
PCG-PC,2021-10-26,22966450000.0
PCG-PC,2021-10-25,23145100000.0
PCG-PC,2021-10-22,23621500000.0
PCG-PC,2021-10-21,23125250000.0
PCG-PC,2021-10-20,22847350000.0
PCG-PC,2021-10-19,22192300000.0
PCG-PC,2021-10-18,21835000000.0
PCG-PC,2021-10-15,22232000000.0
PCG-PC,2021-10-14,21378450000.0
PCG-PC,2021-10-13,20842500000.0
PCG-PC,2021-10-12,20346250000.0
PCG-PC,2021-10-11,20147750000.0
PCG-PC,2021-10-08,21259350000.0
PCG-PC,2021-10-07,20882200000.0
PCG-PC,2021-10-06,20227150000.0
PCG-PC,2021-10-05,19631650000.0
PCG-PC,2021-10-04,19492700000.0
PCG-PC,2021-10-01,19075850000.0
PCG-PC,2021-09-30,19056000000.0
PCG-PC,2021-09-29,18864381812.0
PCG-PC,2021-09-28,19320618175.0
PCG-PC,2021-09-27,19776854539.0
PCG-PC,2021-09-24,19717345448.0
PCG-PC,2021-09-23,19776854539.0
PCG-PC,2021-09-22,19578490902.0
PCG-PC,2021-09-21,19419799993.0
PCG-PC,2021-09-20,19003236357.0
PCG-PC,2021-09-17,19518981811.0
PCG-PC,2021-09-16,19221436357.0
PCG-PC,2021-09-15,19558654539.0
PCG-PC,2021-09-14,19439636357.0
PCG-PC,2021-09-13,19499145448.0
PCG-PC,2021-09-10,18467654539.0
PCG-PC,2021-09-09,18566836357.0
PCG-PC,2021-09-08,18487490903.0
PCG-PC,2021-09-07,18685854539.0
PCG-PC,2021-09-03,18150272721.0
PCG-PC,2021-09-02,18408145448.0
PCG-PC,2021-09-01,18269290903.0
PCG-PC,2021-08-31,18189945448.0
PCG-PC,2021-08-30,17872563630.0
PCG-PC,2021-08-27,18090763630.0
PCG-PC,2021-08-26,18090763630.0
PCG-PC,2021-08-25,18368472721.0
PCG-PC,2021-08-24,18348636357.0
PCG-PC,2021-08-23,18070927266.0
PCG-PC,2021-08-20,18408145448.0
PCG-PC,2021-08-19,17713872721.0
PCG-PC,2021-08-18,18090763630.0
PCG-PC,2021-08-17,18110599994.0
PCG-PC,2021-08-16,18189945448.0
PCG-PC,2021-08-13,18090763630.0
PCG-PC,2021-08-12,18328799994.0
PCG-PC,2021-08-11,18725527266.0
PCG-PC,2021-08-10,18249454539.0
PCG-PC,2021-08-09,17118781812.0
PCG-PC,2021-08-06,16920418176.0
PCG-PC,2021-08-05,16444345449.0
PCG-PC,2021-08-04,17198127267.0
PCG-PC,2021-08-03,17832890903.0
PCG-PC,2021-08-02,17753545448.0
PCG-PC,2021-07-30,17436163630.0
PCG-PC,2021-07-29,18011418176.0
PCG-PC,2021-07-28,18150272721.0
PCG-PC,2021-07-27,17832890903.0
PCG-PC,2021-07-26,17356818176.0
PCG-PC,2021-07-23,18289127266.0
PCG-PC,2021-07-22,18507327266.0
PCG-PC,2021-07-21,18824709084.0
PCG-PC,2021-07-20,18685854539.0
PCG-PC,2021-07-19,18269290903.0
PCG-PC,2021-07-16,19419799993.0
PCG-PC,2021-07-15,19776854539.0
PCG-PC,2021-07-14,19677672720.0
PCG-PC,2021-07-13,19816527266.0
PCG-PC,2021-07-12,20252927266.0
PCG-PC,2021-07-09,20570309084.0
PCG-PC,2021-07-08,20153745448.0
PCG-PC,2021-07-07,20550472720.0
PCG-PC,2021-07-06,20828181811.0
PCG-PC,2021-07-02,20669490902.0
PCG-PC,2021-07-01,20510799993.0
PCG-PC,2021-06-30,20173581811.0
PCG-PC,2021-06-29,20048500000.0
PCG-PC,2021-06-28,20544750000.0
PCG-PC,2021-06-25,20187450000.0
PCG-PC,2021-06-24,19850000000.0
PCG-PC,2021-06-23,19949250000.0
PCG-PC,2021-06-22,20068350000.0
PCG-PC,2021-06-21,20366100000.0
PCG-PC,2021-06-18,20247000000.0
PCG-PC,2021-06-17,20306550000.0
