,buy,hold,period,sell,strongBuy,strongSell,symbol
0,4,1,2024-12-01,0,2,0,PTPI
0,4,1,2024-11-01,0,2,0,PTPI
0,22,6,2025-02-01,0,10,0,BILI
0,22,9,2025-01-01,0,12,0,BILI
0,22,9,2024-12-01,0,12,0,BILI
0,22,11,2024-11-01,0,10,0,BILI
0,4,2,2025-02-01,0,3,0,ACNB
0,4,2,2025-01-01,0,3,0,ACNB
0,4,2,2024-12-01,0,3,0,ACNB
0,4,2,2024-11-01,0,2,0,ACNB
0,13,9,2025-02-01,0,8,0,GS
0,15,9,2025-01-01,0,8,0,GS
0,14,9,2024-12-01,0,8,0,GS
0,15,8,2024-11-01,0,8,0,GS
0,3,1,2021-12-01,0,1,0,JVA
0,3,1,2021-11-01,0,1,0,JVA
0,3,1,2021-10-01,0,1,0,JVA
0,3,1,2021-09-01,0,1,0,JVA
0,8,2,2025-02-01,0,5,0,FWONA
0,8,2,2025-01-01,0,5,0,FWONA
0,9,1,2024-12-01,0,5,0,FWONA
0,9,1,2024-11-01,0,5,0,FWONA
0,8,2,2025-02-01,0,5,0,FWONA
0,8,2,2025-01-01,0,5,0,FWONA
0,9,1,2024-12-01,0,5,0,FWONA
0,9,1,2024-11-01,0,5,0,FWONA
0,5,8,2025-02-01,1,3,0,SUI
0,5,8,2025-01-01,1,4,0,SUI
0,5,8,2024-12-01,1,4,0,SUI
0,6,7,2024-11-01,0,5,0,SUI
0,3,1,2021-12-01,0,1,0,XIN
0,3,1,2021-11-01,0,1,0,XIN
0,3,1,2021-10-01,0,1,0,XIN
0,3,1,2021-09-01,0,1,0,XIN
0,0,3,2024-12-01,1,0,2,LVWR
0,0,3,2024-11-01,1,0,2,LVWR
0,0,3,2024-10-01,1,0,2,LVWR
0,0,3,2024-09-01,1,0,2,LVWR
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,5,3,2025-02-01,0,2,0,REZI
0,5,3,2025-01-01,0,2,0,REZI
0,5,3,2024-12-01,0,2,0,REZI
0,5,3,2024-11-01,0,2,0,REZI
0,8,1,2025-02-01,0,2,0,ASTS
0,8,1,2025-01-01,0,2,0,ASTS
0,8,1,2024-12-01,0,2,0,ASTS
0,8,1,2024-11-01,0,2,0,ASTS
0,4,2,2025-02-01,0,1,0,LEU
0,4,2,2025-01-01,0,1,0,LEU
0,4,2,2024-12-01,0,1,0,LEU
0,4,2,2024-11-01,0,1,0,LEU
0,9,1,2025-02-01,0,2,0,RGTI
0,8,1,2025-01-01,0,2,0,RGTI
0,8,1,2024-12-01,0,2,0,RGTI
0,8,1,2024-11-01,0,2,0,RGTI
0,8,3,2025-02-01,0,5,0,PRCT
0,8,3,2025-01-01,0,5,0,PRCT
0,7,3,2024-12-01,0,5,0,PRCT
0,7,2,2024-11-01,0,4,0,PRCT
0,2,9,2025-02-01,3,0,2,OPEN
0,2,9,2025-01-01,3,0,2,OPEN
0,2,9,2024-12-01,3,0,2,OPEN
0,2,10,2024-11-01,3,0,2,OPEN
0,13,18,2025-02-01,1,5,0,ULTA
0,12,19,2025-01-01,2,4,0,ULTA
0,13,17,2024-12-01,2,5,0,ULTA
0,13,16,2024-11-01,2,6,0,ULTA
0,0,6,2025-02-01,3,1,2,PSFE
0,0,6,2025-01-01,3,1,2,PSFE
0,0,6,2024-12-01,3,1,2,PSFE
0,0,6,2024-11-01,3,1,2,PSFE
0,0,4,2025-02-01,1,0,2,SCOR
0,0,4,2025-01-01,1,0,2,SCOR
0,0,4,2024-12-01,1,0,2,SCOR
0,0,4,2024-11-01,1,0,2,SCOR
0,11,1,2025-02-01,0,4,0,ELET6.SA
0,11,1,2025-01-01,0,4,0,ELET6.SA
0,11,1,2024-12-01,0,4,0,ELET6.SA
0,11,1,2024-11-01,0,4,0,ELET6.SA
0,3,1,2025-02-01,0,3,0,TNC
0,3,1,2025-01-01,0,3,0,TNC
0,3,1,2024-12-01,0,2,0,TNC
0,3,1,2024-11-01,0,2,0,TNC
0,4,1,2025-02-01,0,2,0,SCWO
0,4,1,2025-01-01,0,2,0,SCWO
0,4,1,2024-12-01,0,2,0,SCWO
0,4,1,2024-11-01,0,2,0,SCWO
0,5,3,2025-02-01,1,6,0,ESAB
0,5,2,2025-01-01,1,7,0,ESAB
0,5,2,2024-12-01,1,6,0,ESAB
0,5,3,2024-11-01,0,6,0,ESAB
0,4,5,2025-02-01,0,2,0,FFWM
0,4,5,2025-01-01,0,2,0,FFWM
0,4,5,2024-12-01,0,2,0,FFWM
0,4,5,2024-11-01,0,2,0,FFWM
0,4,1,2025-02-01,1,2,0,INR.AX
0,4,1,2025-01-01,1,2,0,INR.AX
0,4,1,2024-12-01,1,1,0,INR.AX
0,5,1,2024-11-01,0,1,0,INR.AX
0,10,7,2025-02-01,1,5,0,HEI
0,11,7,2025-01-01,1,5,0,HEI
0,11,8,2024-12-01,0,5,0,HEI
0,11,8,2024-11-01,0,5,0,HEI
0,0,6,2025-02-01,1,0,2,SBSI
0,0,5,2025-01-01,1,0,2,SBSI
0,0,5,2024-12-01,1,0,2,SBSI
0,0,5,2024-11-01,1,0,2,SBSI
0,6,4,2025-02-01,1,2,0,IMG.TO
0,6,4,2025-01-01,1,2,0,IMG.TO
0,6,4,2024-12-01,1,2,0,IMG.TO
0,5,5,2024-11-01,1,2,0,IMG.TO
0,0,3,2024-01-01,1,0,2,BATL
0,0,3,2023-12-01,1,0,2,BATL
0,0,3,2023-11-01,1,0,2,BATL
0,0,3,2023-10-01,1,0,2,BATL
0,2,1,2024-12-01,0,2,0,RENX.L
0,2,1,2024-11-01,0,2,0,RENX.L
0,2,1,2024-10-01,0,2,0,RENX.L
0,2,1,2024-09-01,0,2,0,RENX.L
0,4,1,2022-02-01,0,2,0,KAYS
0,4,1,2022-01-01,0,2,0,KAYS
0,4,1,2021-12-01,0,2,0,KAYS
0,4,1,2021-11-01,0,2,0,KAYS
0,9,18,2025-02-01,0,8,0,TXRH
0,8,18,2025-01-01,0,9,0,TXRH
0,8,17,2024-12-01,0,9,0,TXRH
0,8,17,2024-11-01,0,9,0,TXRH
0,0,3,2024-10-01,1,0,2,SQFT
0,0,3,2024-09-01,1,0,2,SQFT
0,0,3,2024-08-01,1,0,2,SQFT
0,0,3,2024-07-01,1,0,2,SQFT
0,5,3,2025-02-01,0,2,0,SHYF
0,4,4,2025-01-01,0,2,0,SHYF
0,5,3,2024-12-01,0,2,0,SHYF
0,5,3,2024-11-01,0,2,0,SHYF
0,4,2,2025-02-01,0,3,0,GOCO
0,4,2,2025-01-01,0,3,0,GOCO
0,4,2,2024-12-01,0,3,0,GOCO
0,4,2,2024-11-01,0,3,0,GOCO
0,5,3,2025-02-01,0,4,0,PRCH
0,6,3,2025-01-01,0,4,0,PRCH
0,6,3,2024-12-01,0,4,0,PRCH
0,6,3,2024-11-01,0,4,0,PRCH
0,9,3,2025-02-01,1,6,0,TWST
0,9,3,2025-01-01,1,6,0,TWST
0,9,3,2024-12-01,1,5,0,TWST
0,9,3,2024-11-01,1,5,0,TWST
0,8,1,2025-02-01,0,6,0,SMWB
0,8,1,2025-01-01,0,6,0,SMWB
0,7,1,2024-12-01,0,6,0,SMWB
0,8,1,2024-11-01,0,6,0,SMWB
0,4,6,2025-02-01,0,4,0,CSWC
0,4,6,2025-01-01,0,4,0,CSWC
0,4,5,2024-12-01,0,4,0,CSWC
0,4,5,2024-11-01,0,4,0,CSWC
0,4,1,2024-08-01,0,2,0,ARBB
0,4,1,2024-07-01,0,2,0,ARBB
0,4,1,2024-06-01,0,2,0,ARBB
0,4,1,2024-05-01,0,2,0,ARBB
0,1,2,2025-02-01,5,0,1,OPI
0,1,2,2025-01-01,5,0,1,OPI
0,1,2,2024-12-01,5,0,1,OPI
0,1,2,2024-11-01,5,0,1,OPI
0,3,1,2025-02-01,0,1,0,HNI
0,3,1,2025-01-01,0,1,0,HNI
0,3,1,2024-12-01,0,1,0,HNI
0,3,1,2024-11-01,0,1,0,HNI
0,4,1,2025-02-01,0,2,0,RFIL
0,4,1,2025-01-01,0,2,0,RFIL
0,4,1,2024-12-01,0,2,0,RFIL
0,4,1,2024-11-01,0,2,0,RFIL
0,4,8,2025-02-01,0,3,0,VLY
0,4,8,2025-01-01,0,3,0,VLY
0,4,8,2024-12-01,0,3,0,VLY
0,3,9,2024-11-01,0,3,0,VLY
0,5,7,2025-02-01,0,3,0,BYON
0,5,7,2025-01-01,0,4,1,BYON
0,5,8,2024-12-01,0,4,0,BYON
0,5,8,2024-11-01,1,4,0,BYON
0,6,8,2025-02-01,2,2,0,TSN
0,6,7,2025-01-01,2,2,0,TSN
0,5,8,2024-12-01,2,2,0,TSN
0,4,9,2024-11-01,2,2,0,TSN
0,10,9,2025-02-01,0,8,0,RSG
0,9,10,2025-01-01,0,8,0,RSG
0,7,12,2024-12-01,0,8,0,RSG
0,7,12,2024-11-01,0,8,0,RSG
0,4,1,2021-12-01,0,2,0,KTCC
0,4,1,2021-11-01,0,2,0,KTCC
0,5,1,2022-02-01,0,3,0,PAIYY
0,5,1,2022-01-01,0,3,0,PAIYY
0,5,1,2021-12-01,0,3,0,PAIYY
0,5,1,2021-11-01,0,3,0,PAIYY
0,11,18,2025-02-01,2,8,1,ROKU
0,10,19,2025-01-01,1,8,1,ROKU
0,11,18,2024-12-01,1,8,1,ROKU
0,11,18,2024-11-01,1,7,1,ROKU
0,10,1,2025-02-01,0,3,0,ITR.V
0,10,1,2025-01-01,0,3,0,ITR.V
0,10,1,2025-01-01,0,3,0,ITR.V
0,10,1,2024-12-01,0,3,0,ITR.V
0,12,2,2025-02-01,0,6,0,EVH
0,11,2,2025-01-01,0,6,0,EVH
0,12,2,2024-12-01,0,6,0,EVH
0,11,2,2024-11-01,0,7,0,EVH
0,0,3,2025-02-01,1,0,2,HOUR
0,0,3,2025-01-01,1,0,2,HOUR
0,0,3,2024-12-01,1,0,2,HOUR
0,0,3,2024-11-01,1,0,2,HOUR
0,4,1,2023-09-01,0,2,0,PIKM
0,4,1,2023-08-01,0,2,0,PIKM
0,4,1,2023-07-01,0,2,0,PIKM
0,4,1,2023-06-01,0,2,0,PIKM
0,5,1,2025-02-01,0,3,0,METC
0,5,1,2025-01-01,0,3,0,METC
0,5,1,2024-12-01,0,3,0,METC
0,5,1,2024-11-01,0,3,0,METC
0,8,9,2025-02-01,1,6,0,GDRX
0,8,9,2025-01-01,1,6,0,GDRX
0,9,8,2024-12-01,1,6,0,GDRX
0,9,8,2024-11-01,1,6,0,GDRX
0,7,3,2025-02-01,0,5,0,UMBF
0,7,3,2025-01-01,0,5,0,UMBF
0,7,3,2024-12-01,0,5,0,UMBF
0,6,2,2024-11-01,0,5,0,UMBF
0,4,9,2025-02-01,0,1,0,AQN.TO
0,3,9,2025-01-01,0,1,0,AQN.TO
0,3,8,2024-12-01,0,1,0,AQN.TO
0,3,8,2024-11-01,0,1,0,AQN.TO
0,8,7,2025-02-01,0,5,0,BG
0,8,6,2025-01-01,0,5,0,BG
0,9,5,2024-12-01,0,5,0,BG
0,9,5,2024-11-01,0,5,0,BG
0,28,7,2025-02-01,0,12,0,V
0,27,8,2025-01-01,0,13,0,V
0,26,9,2024-12-01,0,13,0,V
0,26,9,2024-11-01,0,13,0,V
0,4,1,2024-07-01,0,2,0,DYNT
0,4,1,2024-06-01,0,2,0,DYNT
0,4,1,2024-05-01,0,2,0,DYNT
0,4,1,2024-04-01,0,2,0,DYNT
0,14,10,2025-02-01,0,6,0,AVTR
0,15,9,2025-01-01,0,6,0,AVTR
0,15,9,2024-12-01,0,6,0,AVTR
0,15,9,2024-11-01,0,6,0,AVTR
0,8,10,2025-02-01,1,4,0,ABEV3.SA
0,9,7,2025-01-01,1,6,0,ABEV3.SA
0,8,8,2024-12-01,1,6,0,ABEV3.SA
0,8,8,2024-11-01,1,6,0,ABEV3.SA
0,0,7,2021-12-01,2,0,3,BPYPP
0,0,7,2021-11-01,2,0,4,BPYPP
0,0,6,2021-10-01,2,0,4,BPYPP
0,0,7,2021-09-01,2,0,4,BPYPP
0,0,2,2025-02-01,2,0,2,CLPR
0,0,3,2025-01-01,2,0,2,CLPR
0,0,3,2024-12-01,2,0,2,CLPR
0,0,3,2024-11-01,2,0,2,CLPR
0,0,3,2025-02-01,1,0,2,SYTA
0,4,2,2025-01-01,0,2,0,SYTA
0,4,2,2024-12-01,0,2,0,SYTA
0,4,2,2024-11-01,0,2,0,SYTA
0,7,10,2025-02-01,3,4,0,IBM
0,7,12,2025-01-01,3,4,0,IBM
0,7,12,2024-12-01,3,4,0,IBM
0,7,11,2024-11-01,3,5,0,IBM
0,0,4,2025-02-01,4,0,2,TILT.NE
0,0,4,2025-01-01,4,0,2,TILT.NE
0,0,4,2024-12-01,4,0,2,TILT.NE
0,0,4,2024-11-01,4,0,2,TILT.NE
0,4,10,2025-02-01,0,7,0,PNW
0,4,10,2025-01-01,0,7,0,PNW
0,3,11,2024-12-01,0,7,0,PNW
0,4,10,2024-11-01,0,7,0,PNW
0,5,1,2025-02-01,0,2,0,IMMR
0,5,1,2025-01-01,0,2,0,IMMR
0,5,1,2024-12-01,0,2,0,IMMR
0,5,1,2024-11-01,0,2,0,IMMR
0,6,2,2025-02-01,0,6,0,ZURA
0,6,2,2025-01-01,0,6,0,ZURA
0,6,2,2024-12-01,0,7,0,ZURA
0,6,2,2024-11-01,0,6,0,ZURA
0,1,9,2025-02-01,4,1,3,IART
0,1,9,2025-01-01,4,1,3,IART
0,2,9,2024-12-01,4,1,3,IART
0,2,9,2024-11-01,4,1,3,IART
0,3,1,2022-10-01,0,3,0,DRUG.CN
0,3,1,2022-09-01,0,3,0,DRUG.CN
0,3,1,2022-08-01,0,3,0,DRUG.CN
0,3,1,2022-07-01,0,3,0,DRUG.CN
0,16,6,2025-02-01,1,8,0,AKAM
0,16,6,2025-01-01,1,8,0,AKAM
0,15,7,2024-12-01,1,7,0,AKAM
0,14,8,2024-11-01,1,7,0,AKAM
0,8,9,2025-02-01,1,4,0,WRB
0,9,8,2025-01-01,1,4,0,WRB
0,9,7,2024-12-01,1,4,0,WRB
0,8,8,2024-11-01,1,4,0,WRB
0,4,1,2025-02-01,0,3,0,MGIC
0,4,1,2025-01-01,0,3,0,MGIC
0,4,1,2024-12-01,0,3,0,MGIC
0,4,1,2024-11-01,0,3,0,MGIC
0,4,2,2025-02-01,0,3,0,BOLD
0,4,2,2025-01-01,0,3,0,BOLD
0,4,1,2024-12-01,0,4,0,BOLD
0,4,1,2024-11-01,0,4,0,BOLD
0,5,9,2025-02-01,1,6,0,SEE
0,5,9,2025-01-01,1,6,0,SEE
0,5,9,2024-12-01,1,6,0,SEE
0,5,10,2024-11-01,0,6,0,SEE
0,0,3,2025-02-01,1,0,2,NECB
0,0,3,2025-01-01,1,0,2,NECB
0,0,3,2024-12-01,1,0,2,NECB
0,0,3,2024-11-01,1,0,2,NECB
0,0,4,2025-02-01,3,0,2,CRCT
0,0,4,2025-01-01,3,0,2,CRCT
0,0,4,2024-12-01,3,0,2,CRCT
0,0,4,2024-11-01,3,0,2,CRCT
0,6,4,2025-02-01,0,2,0,BHLB
0,6,4,2025-01-01,0,2,0,BHLB
0,4,6,2024-12-01,0,2,0,BHLB
0,4,6,2024-11-01,0,2,0,BHLB
0,4,4,2025-02-01,0,1,0,FVI.TO
0,4,4,2025-01-01,0,1,0,FVI.TO
0,4,4,2024-12-01,0,1,0,FVI.TO
0,4,4,2024-11-01,0,1,0,FVI.TO
0,3,1,2025-02-01,0,1,0,WLY
0,3,1,2025-01-01,0,1,0,WLY
0,3,1,2024-12-01,0,1,0,WLY
0,3,1,2024-11-01,0,1,0,WLY
0,3,3,2025-02-01,0,2,0,KRT
0,3,2,2025-01-01,0,3,0,KRT
0,3,2,2024-12-01,0,3,0,KRT
0,3,2,2024-11-01,0,3,0,KRT
0,14,5,2025-02-01,1,8,0,XPO
0,13,5,2025-01-01,1,9,0,XPO
0,14,4,2024-12-01,1,9,0,XPO
0,14,4,2024-11-01,1,9,0,XPO
0,0,17,2025-02-01,2,0,2,LSTR
0,0,17,2025-01-01,2,0,2,LSTR
0,0,17,2024-12-01,2,0,2,LSTR
0,1,16,2024-11-01,2,0,2,LSTR
0,0,3,2025-02-01,4,0,1,HOV
0,0,3,2025-01-01,4,0,1,HOV
0,0,3,2021-12-01,4,0,1,HOV
0,0,3,2021-11-01,4,0,1,HOV
0,4,1,2022-07-01,0,2,0,AMST
0,4,1,2022-06-01,0,2,0,AMST
0,4,1,2022-05-01,0,2,0,AMST
0,4,1,2022-04-01,0,2,0,AMST
0,1,3,2025-02-01,2,0,2,AUDC
0,1,3,2025-01-01,2,0,2,AUDC
0,1,3,2024-12-01,2,0,2,AUDC
0,1,3,2024-11-01,2,0,2,AUDC
0,8,2,2025-02-01,0,7,0,SLGN
0,9,2,2025-01-01,0,6,0,SLGN
0,9,2,2024-12-01,0,6,0,SLGN
0,9,2,2024-11-01,0,6,0,SLGN
0,9,2,2025-02-01,0,4,0,9688.HK
0,9,2,2025-01-01,0,4,0,9688.HK
0,9,2,2024-12-01,0,4,0,9688.HK
0,9,2,2024-11-01,0,4,0,9688.HK
0,5,1,2023-12-01,0,3,0,BU.TO
0,5,1,2023-11-01,0,3,0,BU.TO
0,5,1,2023-10-01,0,3,0,BU.TO
0,5,1,2023-09-01,0,3,0,BU.TO
0,9,1,2025-02-01,0,3,0,AMPX
0,8,2,2025-01-01,0,3,0,AMPX
0,8,2,2024-12-01,0,3,0,AMPX
0,8,2,2024-11-01,0,3,0,AMPX
0,13,9,2025-02-01,0,8,0,GS
0,15,9,2025-01-01,0,8,0,GS
0,14,9,2024-12-01,0,8,0,GS
0,15,8,2024-11-01,0,8,0,GS
0,4,1,2025-02-01,0,3,0,RCAT
0,4,1,2025-01-01,0,3,0,RCAT
0,4,1,2024-12-01,0,3,0,RCAT
0,4,1,2024-11-01,0,3,0,RCAT
0,5,3,2025-02-01,0,3,0,EQBK
0,5,3,2025-01-01,0,3,0,EQBK
0,5,3,2024-12-01,0,3,0,EQBK
0,5,3,2024-11-01,0,3,0,EQBK
0,5,8,2025-02-01,0,3,0,PLAY
0,5,8,2025-01-01,0,3,0,PLAY
0,6,5,2024-12-01,0,5,0,PLAY
0,6,5,2024-11-01,0,5,0,PLAY
0,2,1,2023-11-01,0,2,0,LGI
0,2,1,2023-10-01,0,2,0,LGI
0,2,1,2023-09-01,0,2,0,LGI
0,2,1,2023-08-01,0,2,0,LGI
0,8,2,2025-02-01,0,3,0,OOMA
0,8,2,2025-01-01,0,3,0,OOMA
0,8,2,2024-12-01,0,3,0,OOMA
0,8,2,2024-11-01,0,3,0,OOMA
0,5,5,2025-02-01,2,4,0,TEN.MI
0,5,5,2025-01-01,1,5,0,TEN.MI
0,5,6,2024-12-01,1,4,0,TEN.MI
0,5,6,2024-11-01,1,4,0,TEN.MI
0,9,13,2025-02-01,1,7,0,CVNA
0,8,15,2025-01-01,1,6,0,CVNA
0,8,15,2024-12-01,1,6,0,CVNA
0,7,14,2024-11-01,2,6,0,CVNA
0,4,1,2024-10-01,0,2,0,G.TO
0,4,1,2024-09-01,0,2,0,G.TO
0,4,1,2024-08-01,0,2,0,G.TO
0,4,1,2024-07-01,0,2,0,G.TO
0,11,13,2025-02-01,0,4,3,2303.TW
0,11,14,2025-01-01,0,5,1,2303.TW
0,10,14,2024-12-01,0,5,1,2303.TW
0,12,10,2024-11-01,0,7,1,2303.TW
0,7,7,2025-02-01,1,3,0,CHILE.SN
0,7,7,2025-01-01,1,3,0,CHILE.SN
0,7,7,2024-12-01,1,3,0,CHILE.SN
0,7,7,2024-11-01,1,3,0,CHILE.SN
0,2,6,2025-02-01,6,0,2,HLI
0,2,6,2025-01-01,6,0,2,HLI
0,2,7,2024-12-01,5,0,2,HLI
0,2,7,2024-11-01,5,0,2,HLI
0,0,3,2024-06-01,2,0,3,LIANY
0,0,3,2024-05-01,2,0,3,LIANY
0,0,3,2024-04-01,2,0,3,LIANY
0,0,3,2024-03-01,2,0,3,LIANY
0,8,4,2025-02-01,2,9,0,TE.PA
0,9,3,2025-01-01,2,9,0,TE.PA
0,9,4,2024-12-01,1,9,0,TE.PA
0,9,4,2024-11-01,1,9,0,TE.PA
0,0,3,2025-02-01,5,0,1,DHC
0,1,3,2025-01-01,5,0,1,DHC
0,1,3,2024-12-01,5,0,1,DHC
0,1,3,2024-11-01,5,0,1,DHC
0,11,2,2025-02-01,0,8,0,BOOT
0,9,4,2025-01-01,0,7,0,BOOT
0,9,4,2024-12-01,0,7,0,BOOT
0,9,4,2024-11-01,0,7,0,BOOT
0,4,5,2025-02-01,0,1,0,DDD
0,4,5,2025-01-01,0,1,0,DDD
0,4,5,2024-12-01,0,1,0,DDD
0,4,5,2024-11-01,0,1,0,DDD
0,4,1,2025-02-01,0,2,0,CCEL
0,4,1,2025-01-01,0,2,0,CCEL
0,4,1,2024-12-01,0,2,0,CCEL
0,4,1,2024-11-01,0,2,0,CCEL
0,5,3,2025-02-01,0,4,0,FCFS
0,5,3,2025-01-01,0,4,0,FCFS
0,5,3,2024-12-01,0,4,0,FCFS
0,5,3,2024-11-01,0,3,0,FCFS
0,8,13,2025-02-01,3,5,0,CF
0,9,13,2025-01-01,2,5,0,CF
0,9,13,2024-12-01,2,4,0,CF
0,9,13,2024-11-01,2,4,0,CF
0,0,7,2025-02-01,1,0,2,NKLA
0,0,7,2025-01-01,1,0,2,NKLA
0,3,6,2024-12-01,0,3,0,NKLA
0,4,5,2024-11-01,0,3,0,NKLA
0,0,3,2025-02-01,1,0,2,FVCB
0,4,2,2025-01-01,0,2,0,FVCB
0,4,2,2024-12-01,0,2,0,FVCB
0,4,2,2024-11-01,0,2,0,FVCB
0,0,3,2025-02-01,5,0,1,DHC
0,1,3,2025-01-01,5,0,1,DHC
0,1,3,2024-12-01,5,0,1,DHC
0,1,3,2024-11-01,5,0,1,DHC
0,0,3,2024-01-01,1,0,2,WSBF
