date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2021-12-31,MAA-PI,USD,0000912595,2022-02-17,2022-02-17 16:11:36,2021,FY,1778082000.0,1260330000.0,517752000.0,0.323,0.0,52884000.0,0.0,52884000.0,0,52884000.0,1313214000.0,0.0,156881000.0,534415000.0,1254424000.0,0.2805101227,464868000.0,-0.020046882,98260000.0,563128000.0,0.3167053038,13637000.0,533791000.0,0.3002060647,4.62,4.61,114717000.0,115039000.0,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/0000950170-22-001423-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/maa-20211231.htm
2020-12-31,MAA-PI,USD,0000912595,2021-02-18,2021-02-18 16:13:26,2020,FY,1677984000.0,1151313000.0,526671000.0,0.3138712884,0.15842880504224116,99158000.0,0.0,99158000.0,4857000,99158000.0,1250471000.0,167562000.0,167562000.0,1271809000.0,944245000.0,0.257672302,-79308000.0,-0.0472638595,-672514000.0,265841000.0,0.158428805,3327000.0,254962000.0,0.1519454298,2.2,2.19,114188000.0,114500000.0,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/0001564590-21-006666-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/maa-10k_20201231.htm
2023-12-31,SNSE,USD,0001829802,2024-02-29,2024-02-29 16:30:47,2023,FY,0.0,571000.0,-571000.0,0.0,18299000.0,18665000.0,100000.0,18765000.0,0,37064000.0,37064000.0,3624000.0,144000.0,3678000.0,-33386000.0,0.0,-37064000.0,0.0,2963000.0,-34101000.0,0.0,0.0,-34101000.0,0.0,-1.22,-1.22,27952000.0,27952857.0,https://www.sec.gov/Archives/edgar/data/1829802/000095017024023148/0000950170-24-023148-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000095017024023148/snse-20231231.htm
2022-12-31,SNSE,USD,0001829802,2023-05-01,2023-05-01 16:18:14,2022,FY,0.0,1808000.0,-1808000.0,0.0,30383000.0,19805000.0,0.0,19805000.0,1600000,50188000.0,50188000.0,1783000.0,219000.0,1808000.0,-46561000.0,0.0,-50188000.0,0.0,1600000.0,-48588000.0,0.0,219000.0,-48807000.0,0.0,-1.59,-1.59,30703295.0,30703295.0,https://www.sec.gov/Archives/edgar/data/1829802/000095017023016251/0000950170-23-016251-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000095017023016251/snse-20221231.htm
2021-12-31,SNSE,USD,0001829802,2022-03-15,2022-03-15 07:01:25,2021,FY,0.0,685000.0,-685000.0,0.0,21662000.0,15820000.0,0.0,15820000.0,688000,37482000.0,37482000.0,800000.0,670000.0,685000.0,-36797000.0,0.0,-37482000.0,0.0,688000.0,-36794000.0,0.0,670000.0,-37464000.0,0.0,-1.35,-1.35,27710686.0,27710686.0,https://www.sec.gov/Archives/edgar/data/1829802/000095017022003646/0000950170-22-003646-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000095017022003646/snse-20211231.htm
2020-12-31,SNSE,USD,0001829802,2021-03-30,2021-03-30 06:15:03,2020,FY,0.0,209000.0,-209000.0,0.0,11185000.0,7528000.0,0.0,7528000.0,-649000,18713000.0,18713000.0,1689.0,1689000.0,209000.0,-18504000.0,0.0,-19451000.0,0.0,-649000.0,-20100000.0,0.0,529000.0,-20629000.0,0.0,-0.67,-0.67,30588495.0,30588495.0,https://www.sec.gov/Archives/edgar/data/1829802/000156459021016297/0001564590-21-016297-index.htm,https://www.sec.gov/Archives/edgar/data/1829802/000156459021016297/snse-10k_20201231.htm
2019-12-31,SNSE,USD,0001829802,2019-12-31,2019-12-31 00:00:00,2019,FY,0.0,73000.0,-73000.0,0.0,8350000.0,4085000.0,0.0,4085000.0,-1000,12435000.0,12435000.0,2256.0,2256000.0,73000.0,-12362000.0,0.0,-12435000.0,0.0,-4305000.0,-16740000.0,0.0,2255000.0,-18995000.0,0.0,-0.65,-0.65,29325950.0,29325950.0,,
2024-12-31,CRSR,USD,0001743759,2025-02-26,2025-02-26 16:45:02,2024,FY,1316379000.0,988782000.0,327597000.0,0.2488622198,67543000.0,0.0,0.0,310008000.0,0,377551000.0,1366333000.0,3347000.0,13207000.0,0.0,-49954000.0,-0.0379480378,-49954000.0,-0.0379480378,-11704000.0,-61658000.0,-0.0468390942,21736000.0,-85181000.0,-0.064708568,-0.82,-0.82,104164000.0,104164000.0,https://www.sec.gov/Archives/edgar/data/1743759/000095017025027856/0000950170-25-027856-index.htm,https://www.sec.gov/Archives/edgar/data/1743759/000095017025027856/crsr-20241231.htm
2023-12-31,CRSR,USD,0001743759,2024-02-27,2024-02-27 17:20:19,2023,FY,1459875000.0,1099612000.0,360263000.0,0.247,65261000.0,264113000.0,21200000.0,285313000.0,0,350574000.0,1450186000.0,6839000.0,17420000.0,50698000.0,64639000.0,0.0442770785,9689000.0,0.0066368696,-13168000.0,-3479000.0,-0.0023830807,-2442000.0,-2590000.0,-0.0017741245,0.0311,0.03,102482000.0,106276000.0,https://www.sec.gov/Archives/edgar/data/1743759/000095017024021415/0000950170-24-021415-index.htm,https://www.sec.gov/Archives/edgar/data/1743759/000095017024021415/crsr-20231231.htm
2022-12-31,CRSR,USD,0001743759,2023-02-27,2023-02-27 17:08:44,2022,FY,1375098000.0,1078466000.0,296632000.0,0.2157169889,66493000.0,267632000.0,17300000.0,284932000.0,213000,351425000.0,1429891000.0,374000.0,9186000.0,53523000.0,-1057000.0,-0.0007686725,-54793000.0,-0.0398466146,-8973000.0,-63766000.0,-0.0463719677,-9820000.0,-53946000.0,-0.0392306585,-0.56,-0.56,96280000.0,96280000.0,https://www.sec.gov/Archives/edgar/data/1743759/000156459023002592/0001564590-23-002592-index.htm,https://www.sec.gov/Archives/edgar/data/1743759/000156459023002592/crsr-10k_20221231.htm
2021-12-31,CRSR,USD,0001743759,2022-03-01,2022-02-28 20:31:25,2021,FY,1904060000.0,1390206000.0,513854000.0,0.27,60288000.0,295872000.0,19800000.0,315672000.0,-5661000,375960000.0,1766166000.0,12769000.0,17673000.0,45094000.0,182988000.0,0.0931309938,137894000.0,0.0724210372,-23334000.0,114560000.0,0.0601661712,13600000.0,100960000.0,0.0530235392,1.08,1.01,93260000.0,100004000.0,https://www.sec.gov/Archives/edgar/data/1743759/000156459022007822/0001564590-22-007822-index.htm,https://www.sec.gov/Archives/edgar/data/1743759/000156459022007822/crsr-10k_20211231.htm
2020-12-31,CRSR,USD,0001743759,2021-03-11,2021-03-11 16:11:10,2020,FY,1702367000.0,1236938000.0,465429000.0,0.2734010939,50064000.0,237904000.0,19100000.0,257004000.0,-1182000,307068000.0,1544006000.0,31023000.0,35137000.0,43234000.0,201595000.0,0.1177260837,158361000.0,0.0930240072,-36319000.0,122042000.0,0.0716895945,18825000.0,103217000.0,0.060631462,1.12,1.12,91935000.0,91935000.0,https://www.sec.gov/Archives/edgar/data/1743759/000156459021012507/0001564590-21-012507-index.htm,https://www.sec.gov/Archives/edgar/data/1743759/000156459021012507/crsr-10k_20201231.htm
2024-03-31,BTCY,USD,0001630113,2024-06-28,2024-06-27 19:55:56,2024,FY,12063345.0,3707064.0,8356281.0,0.693,2571826.0,14612724.0,0.0,14612724.0,0,17184550.0,20891614.0,0.0,5191723.0,5953.0,-8896607.0,-0.7374908866,-8828269.0,-0.7318259571,-5266014.0,-14094283.0,-1.1683561234,0.0,-14094283.0,-1.1683561234,-1.66,-1.66,8991766.0,8991766.0,https://www.sec.gov/Archives/edgar/data/1630113/000149315224025493/0001493152-24-025493-index.htm,https://www.sec.gov/Archives/edgar/data/1630113/000149315224025493/form10-ka.htm
2023-03-31,BTCY,USD,0001630113,2023-06-29,2023-06-29 17:29:39,2023,FY,9639057.0,4197024.0,5442033.0,0.565,3229879.0,17621865.0,0.0,17621865.0,-181941,20851744.0,25048768.0,0.0,2582618.0,346260.0,-15403758.0,-1.616931926,-15591652.0,-1.6175495176,-3248432.0,-18658143.0,-1.9356813639,2400677.0,-18658143.0,-1.9356813639,-2.15,-2.15,8659640.0,8659640.0,https://www.sec.gov/Archives/edgar/data/1630113/000149315223022974/0001493152-23-022974-index.htm,https://www.sec.gov/Archives/edgar/data/1630113/000149315223022974/form10-k.htm
2022-03-31,BTCY,USD,0001630113,2022-07-14,2022-07-14 11:46:04,2022,FY,7650269.0,3080116.0,4570153.0,0.5973846148,2744587.0,18562369.0,0.0,18562369.0,-1140522,21306956.0,24387072.0,0.0,10569593.0,68339.0,-18020373.0,-2.3365213694,-17877325.0,-2.3368230581,-12393675.0,-29130477.0,-3.807771596,9429071.0,-29130477.0,-3.807771596,-3.85,-3.85,7574953.0,7574953.0,https://www.sec.gov/Archives/edgar/data/1630113/000149315222019256/0001493152-22-019256-index.htm,https://www.sec.gov/Archives/edgar/data/1630113/000149315222019256/form10-k.htm
2021-03-31,BTCY,USD,0001630113,2021-06-22,2021-06-21 21:10:37,2021,FY,3384767.0,2112035.0,1272732.0,0.376,2059130.0,12565396.0,0.0,12565396.0,-67099,14624526.0,16736561.0,0.0,2481155.0,347116.0,-13351794.0,-3.9644953404,-13418893.0,-3.9644953404,-2779365.0,-15491176.0,-4.5767333468,2066940.0,-15491176.0,-4.5767333468,-2.48,-2.48,6253829.0,6253829.0,https://www.sec.gov/Archives/edgar/data/1630113/000149315221014912/0001493152-21-014912-index.htm,https://www.sec.gov/Archives/edgar/data/1630113/000149315221014912/form10-k.htm
2020-03-31,BTCY,USD,0001630113,2020-07-15,2020-07-15 09:32:54,2020,FY,1417725.0,931951.0,485774.0,0.3426433194,1363235.0,10053223.0,0.0,10053223.0,16939,11416458.0,12348409.0,0.0,92416.0,148764.0,-10930684.0,-7.6980690896,-10913745.0,-7.6980690896,-136258.0,-11066942.0,-7.8061274225,-39409.0,-11066942.0,-7.8061274225,-1.85,-1.85,5992696.0,5992696.0,https://www.sec.gov/Archives/edgar/data/1630113/000149315220013313/0001493152-20-013313-index.htm,https://www.sec.gov/Archives/edgar/data/1630113/000149315220013313/form10-k.htm
2023-12-31,BKUCF,CAD,0001463978,2023-12-31,2023-12-29 19:00:00,2023,FY,0.0,46542.0,-46542.0,0.0,0.0,1180429.0,1341261.0,2521690.0,1609143,4130833.0,4177375.0,179382.0,0.0,4096752.0,0.0,0.0,-4177375.0,0.0,521735.0,-3655640.0,0.0,0.0,-3655640.0,0.0,-0.0157,-0.0157,232991000.0,232986000.0,,
2022-12-31,BKUCF,CAD,0001463978,2022-12-31,2022-12-31 00:00:00,2022,FY,0.0,86.073,-86.073,0.0,0.0,707495.0,0.0,707495.0,5317289,6024784.0,6024784.0,11643.0,0.0,7190954.0,0.0,0.0,-7265208.0,0.0,1692782.0,-5572426.0,0.0,-1692782.0,-3879644.0,0.0,-0.02,-0.02,193858978.0,193858978.0,,
2021-12-31,BKUCF,CAD,0001463978,2021-12-31,2021-12-31 00:00:00,2021,FY,0.0,56.067,-56.067,0.0,1887390.0,1933461.0,0.0,1933461.0,3559961,7380812.0,7380812.0,6635.0,1984.0,7287785.0,0.0,0.0,-7380812.0,0.0,910192.0,-6470620.0,0.0,-4651.0,-6465969.0,0.0,-0.0388,-0.0388,166687095.0,166687095.0,,
2020-12-31,BKUCF,CAD,0001463978,2020-12-31,2020-12-31 00:00:00,2020,FY,0.0,61.752,-61.752,0.0,130071.0,731882.0,0.0,731882.0,1387507,2249460.0,2249460.0,55.074,55074.0,2208128.0,0.0,0.0,-2249460.0,0.0,320542.0,-1928918.0,0.0,55074.0,-1983992.0,0.0,-0.0165,-0.0165,120110232.0,120110232.0,,
2019-12-31,BKUCF,CAD,0001463978,2019-12-31,2019-12-31 00:00:00,2019,FY,0.0,47.9,-47.9,0.0,661282.0,679300.0,0.0,679300.0,1469230,2809812.0,2809812.0,6698.0,3544.0,3277.0,-2759605.0,0.0,-2809812.0,0.0,26496.0,-2783316.0,0.0,-3154.0,-2780162.0,0.0,-0.0246,-0.0246,113008224.0,113008224.0,,
2024-06-30,BIOX,USD,0001769484,2024-10-30,2024-10-30 15:19:38,2024,FY,464828548.0,283239676.0,181588872.0,0.3906577442,17183041.0,77449565.0,16817005.0,94266570.0,25318665,136768276.0,420007952.0,0.0,26871698.0,21295312.0,55455336.0,0.1193027757,44820596.0,0.0964239313,-34785325.0,10035271.0,0.0215891882,3778615.0,3243361.0,0.0069775426,0.0516,0.0511,62840129.0,63485432.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465924112589/0001104659-24-112589-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465924112589/biox-20230630x20f.htm
2023-06-30,BIOX,USD,0001769484,2023-06-30,2023-06-29 20:00:00,2023,FY,419446439.0,239197932.0,180248507.0,0.43,15345315.0,70226083.0,16711281.0,86937364.0,-221010,125935785.0,365133717.0,0.0,21229743.0,19390601.0,61086009.0,0.1724740093,54183965.0,0.1291796996,-35078018.0,19105947.0,0.0455503855,-1068652.0,18779876.0,0.0447730014,0.3,0.3,62146082.0,63185508.0,,
2022-06-30,BIOX,USD,0001769484,2022-10-28,2022-10-28 17:21:00,2022,FY,328455588.0,202018588.0,126437000.0,0.384943976,6947460.0,42989595.0,16031401.0,59020996.0,-292729,86113450.0,288132038.0,0.0,14952990.0,9187935.0,40033345.0,0.1451724304,39869926.0,0.1213860487,-25806296.0,14063630.0,0.0428174478,17972534.0,-7199618.0,-0.0219196088,-0.17,-0.17,42302318.0,42302318.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465922112548/0001104659-22-112548-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465922112548/biox-20220630x20f.htm
2021-06-30,BIOX,USD,0001769484,2021-10-29,2021-10-29 13:51:02,2021,FY,206697620.0,115815548.0,90882072.0,0.44,5617655.0,29828717.0,7409618.0,37238335.0,0,52935682.0,168751230.0,0.0,18922546.0,6264841.0,37038194.0,0.2075058726,38382888.0,0.1856958392,-27852340.0,10530548.0,0.050946634,14351170.0,-6870163.0,-0.033237746,-0.18,-0.18,39218632.0,39218632.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465921131663/0001104659-21-131663-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465921131663/biox-20210630x20f.htm
2020-06-30,BIOX,USD,0001769484,2020-10-21,2020-10-21 16:55:24,2020,FY,172350699.0,92858847.0,79491852.0,0.4612215237,4195270.0,23745634.0,5730615.0,29476249.0,0,41323767.0,134182614.0,7733256.0,19397098.0,4733567.0,29580236.0,0.3081629567,39145980.0,0.2271298012,-32702642.0,6443338.0,0.0373850413,2206710.0,3359175.0,0.0194903474,0.093,0.0922,36120447.0,36416988.0,https://www.sec.gov/Archives/edgar/data/1769484/000110465920116812/0001104659-20-116812-index.htm,https://www.sec.gov/Archives/edgar/data/1769484/000110465920116812/tm2029786-1_20f.htm
2024-11-30,PFD,USD,0000868578,2024-11-30,2024-11-30 00:00:00,2024,FY,28930655.0,0.0,28930655.0,1.0,0.0,758015.0,0.0,758015.0,28172640,28930655.0,28930655.0,11249211.0,5664624.0,0.0,0.0,0.0,-67622288.0,-2.3373922229,95768808.0,28146520.0,0.9728960509,0.0,28146520.0,0.9728960509,2.19,2.19,12852564.0,12852556.0,,
2023-11-30,PFD,USD,0000868578,2023-11-30,2023-11-29 19:00:00,2023,FY,15863483.0,13271480.0,2592003.0,0.163,0.0,1862718.0,89878.0,1952596.0,0,1952596.0,1952596.0,10006084.0,5339380.0,-13910887.0,0.0,0.0,13910887.0,0.8769125292,-11984111.0,1926776.0,0.1214598333,0.0,1926776.0,0.1214598333,0.15,0.15,12564128.0,12564128.0,,
2022-11-30,PFD,USD,0000868578,2022-11-30,2022-11-30 00:00:00,2022,FY,-28226839.0,0.0,-28226839.0,1.0,0.0,644280.0,0.0,644280.0,26375,670655.0,670655.0,9342425.0,2007926.0,-13140002.0,-68927064.0,0.9526241319,-26889568.0,0.9526241319,-2007926.0,-28897494.0,1.0237594794,13140002.0,-28897494.0,1.0237594794,-2.3,-2.3,12564128.0,12564128.0,,
2021-11-30,PFD,USD,0000868578,2021-11-30,2021-11-30 00:00:00,2021,FY,12926940.0,0.0,12926940.0,1.0,0.0,649351.0,0.0,649351.0,30179,679530.0,679530.0,8203166.0,771048.0,-12019900.0,0.0,0.9474330352,12247410.0,0.9474330352,227509.0,12247410.0,0.9474330352,12247410.0,12247410.0,0.9474330352,1.1,1.1,11134009.0,11134009.0,,
2020-11-30,PFD,USD,0000868578,2020-11-30,2020-11-30 00:00:00,2020,FY,12786204.0,1610011.0,11176193.0,0.8740821748,0.8703653851158505,618765.0,0.0,618765.0,27110,645875.0,645875.0,7741672.0,1225797.0,-12219458.0,0.0,0.9494865716,12140329.0,0.9494865716,-79129.0,12140329.0,0.9494865716,10993667.0,12140329.0,0.9494865716,1.07,1.07,11305381.0,11305381.0,,
2025-01-03,KBR,USD,0001357615,2025-02-25,2025-02-25 14:55:18,2024,FY,7742000000.0,6639000000.0,1103000000.0,0.1424696461,0.0,0.0,0.0,544000000.0,-103000000,441000000.0,7080000000.0,0.0,144000000.0,0.0,662000000.0,0.0855076208,662000000.0,0.0855076208,-151000000.0,511000000.0,0.0660036166,130000000.0,375000000.0,0.0484370964,2.8,2.8,134000000.0,134000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761525000018/0001357615-25-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761525000018/kbr-20250103.htm
2023-12-29,KBR,USD,0001357615,2024-02-20,2024-02-20 12:11:23,2023,FY,6956000000.0,5979000000.0,977000000.0,0.14,0.0,0.0,0.0,488000000.0,41000000,529000000.0,6508000000.0,0.0,115000000.0,141000000.0,90000000.0,0.0129384704,448000000.0,0.0644048304,-614000000.0,-166000000.0,-0.0238642898,95000000.0,-265000000.0,-0.0380966072,-1.96,-1.96,135000000.0,135000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761524000016/0001357615-24-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761524000016/kbr-20231229.htm
2022-12-31,KBR,USD,0001357615,2023-02-17,2023-02-17 17:14:54,2022,FY,6564000000.0,5736000000.0,828000000.0,0.126142596,0.0,0.0,0.0,420000000.0,2000000,422000000.0,6158000000.0,87000000.0,87000000.0,137000000.0,508000000.0,0.0723644119,343000000.0,0.0522547227,-59000000.0,284000000.0,0.043266301,92000000.0,190000000.0,0.0289457648,1.36,1.26,139000000.0,156000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761523000030/0001357615-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761523000030/kbr-20221231.htm
2021-12-31,KBR,USD,0001357615,2022-02-22,2022-02-22 17:02:34,2021,FY,7339000000.0,6533000000.0,806000000.0,0.11,0.0,0.0,0.0,393000000.0,-5000000,393000000.0,6926000000.0,80000000.0,92000000.0,146000000.0,372000000.0,0.0523232048,231000000.0,0.0314756779,-85000000.0,134000000.0,0.0182586183,108000000.0,27000000.0,0.0036789753,0.19,0.19,140000000.0,141000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761522000012/0001357615-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761522000012/kbr-20211231.htm
2020-12-31,KBR,USD,0001357615,2021-02-25,2021-02-25 06:08:54,2020,FY,5767000000.0,5101000000.0,666000000.0,0.1154846541,0.0,0.0,0.0,335000000.0,1000000,335000000.0,5436000000.0,72000000.0,83000000.0,115000000.0,173000000.0,0.082711982,362000000.0,0.0627709381,-82000000.0,-25000000.0,-0.0043350095,26000000.0,-51000000.0,-0.0088434195,-0.36,-0.36,142000000.0,142000000.0,https://www.sec.gov/Archives/edgar/data/1357615/000135761521000040/0001357615-21-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1357615/000135761521000040/kbr-20201231.htm
2024-12-31,NBBK,USD,0001979330,2025-03-07,2025-03-07 08:01:03,2024,FY,-1868000.0,0.0,-1868000.0,1.0,0.0,83926000.0,3459000.0,87385000.0,85345000,172730000.0,172730000.0,292516000.0,131318000.0,2964000.0,0.0,0.0,45478000.0,-24.3458244111,-3329000.0,42149000.0,-22.5637044968,0.0,42149000.0,-22.5637044968,1.07,1.07,39389829.0,39389829.0,https://www.sec.gov/Archives/edgar/data/1979330/000155837025002457/0001558370-25-002457-index.htm,https://www.sec.gov/Archives/edgar/data/1979330/000155837025002457/nbbk-20241231x10k.htm
2023-12-31,NBBK,USD,0000000000,2024-03-28,2024-03-28 11:22:04,2023,FY,145634000.0,0.0,145634000.0,1.0,0.0,84131000.0,2747000.0,86878000.0,58756000,145634000.0,145634000.0,220501000.0,90444000.0,2827000.0,0.0,0.0,11844000.0,0.0813271626,0.0,11844000.0,0.0813271626,2019000.0,9825000.0,0.0674636417,0.23,0.23,42018229.0,42018229.0,https://www.sec.gov/Archives/edgar/data/1979330/000155837024004193/0001558370-24-004193-index.htm,https://www.sec.gov/Archives/edgar/data/1979330/000155837024004193/nbbk-20231231x10k.htm
2022-12-31,NBBK,USD,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,113169000.0,0.0,113169000.0,1.0,0.0,57736000.0,2338000.0,60074000.0,-19331000,19331000.0,93380000.0,120512000.0,15548000.0,2474000.0,38862000.0,0.343397927,36388000.0,0.3215368166,-1825000.0,36388000.0,0.3215368166,6323000.0,30065000.0,0.2656646255,0.7,0.7,42705729.0,42705729.0,,
2021-12-31,NBBK,USD,0000000000,2021-12-31,2021-12-30 19:00:00,2021,FY,86169000.0,0.0,86169000.0,1.0,0.0,45502000.0,2822000.0,48324000.0,-15092000,15092000.0,71655000.0,90641000.0,12630000.0,2100000.0,29732000.0,0.3450428809,27632000.0,0.3206721675,-1398000.0,27632000.0,0.3206721675,6057000.0,21575000.0,0.2503800671,0.51,0.51,42705729.0,42705729.0,,
2023-12-31,MSSAR,USD,0001882464,2024-08-30,2024-08-29 20:51:23,2023,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798508.0,0,798508.0,798508.0,0.0,0.0,-1496083.0,-697575.0,0.0,798508.0,0.0,1353652.0,2152160.0,0.0,0.0,2152160.0,0.0,0.67,0.67,3210000.0,3205000.0,https://www.sec.gov/Archives/edgar/data/1882464/000149315224034449/0001493152-24-034449-index.htm,https://www.sec.gov/Archives/edgar/data/1882464/000149315224034449/form10-k.htm
2022-12-31,MSSAR,USD,0001882464,2024-07-29,2024-07-26 21:38:03,2022,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398812.0,398812,398812.0,398812.0,1295815.0,0.0,117817.0,-280995.0,0.0,-398812.0,0.0,1673481.0,1274669.0,0.0,-875857.0,1270000.0,0.0,0.75,0.75,3120000.0,11660000.0,https://www.sec.gov/Archives/edgar/data/1882464/000149315224029333/0001493152-24-029333-index.htm,https://www.sec.gov/Archives/edgar/data/1882464/000149315224029333/form10-ka.htm
2021-12-31,MSSAR,USD,0001882464,2021-12-31,2021-12-30 19:00:00,2021,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24850.0,0,24850.0,24850.0,0.0,0.0,37275.0,0.0,0.0,-24850.0,0.0,0.0,-24850.0,0.0,-37.275000000001455,-24850.0,0.0,0.0,0.0,2500000.0,2500000.0,,
2024-04-30,AOUT,USD,0001808997,2024-06-27,2024-06-27 16:15:35,2024,FY,201099000.0,112673000.0,88426000.0,0.4397137728,6851000.0,39022000.0,55050000.0,94072000.0,0,100923000.0,213596000.0,39000.0,0.0,16101000.0,3604000.0,0.0179215212,-12497000.0,-0.0621435214,179000.0,-12318000.0,-0.0612534125,-70000.0,-12248000.0,-0.0609053252,-0.94,-0.94,12967000.0,12967000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017024078463/0000950170-24-078463-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017024078463/aout-20240430.htm
2023-04-30,AOUT,USD,0001808997,2023-06-28,2023-06-28 16:16:08,2023,FY,191209000.0,103145000.0,88064000.0,0.461,6361000.0,42612000.0,51791000.0,94403000.0,1188000,100764000.0,203909000.0,761000.0,761000.0,16511000.0,4999000.0,0.0261441669,-11512000.0,-0.060206371,427000.0,-12273000.0,-0.0641863092,-249000.0,-12024000.0,-0.0628840693,-0.9,-0.9,13360000.0,13372000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017023030394/0000950170-23-030394-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017023030394/aout-20230430.htm
2022-04-30,AOUT,USD,0001808997,2022-07-14,2022-07-14 16:17:52,2022,FY,247526000.0,133287000.0,114239000.0,0.4615232339,5501000.0,41244000.0,56168000.0,97412000.0,1311000,102913000.0,236200000.0,324000.0,324000.0,16967000.0,-38245000.0,0.1195995572,12637000.0,0.0510532227,987000.0,-55536000.0,-0.2243643092,9344000.0,-64880000.0,-0.2621138789,-4.66,-4.66,13922746.0,13930000.0,https://www.sec.gov/Archives/edgar/data/1808997/000095017022012698/0000950170-22-012698-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000095017022012698/aout-20220430.htm
2021-04-30,AOUT,USD,0001808997,2021-07-15,2021-07-15 16:16:44,2021,FY,276687000.0,149859000.0,126828000.0,0.458,5378000.0,41182000.0,56773000.0,97955000.0,497000,103333000.0,253192000.0,300000.0,300000.0,19826000.0,43322000.0,0.1565740349,23495000.0,0.084915446,797000.0,24292000.0,0.0877959572,5887000.0,18405000.0,0.0665192076,1.31,1.29,13997000.0,14225000.0,https://www.sec.gov/Archives/edgar/data/1808997/000156459021036740/0001564590-21-036740-index.htm,https://www.sec.gov/Archives/edgar/data/1808997/000156459021036740/aout-10k_20210430.htm
2020-04-30,AOUT,USD,0001808997,2020-04-30,2020-04-30 00:00:00,2020,FY,167379000.0,96363000.0,71016000.0,0.4242826161,4995000.0,41292000.0,38596000.0,79888000.0,-21000,84883000.0,181246000.0,4963000.0,0.0,23909000.0,9772000.0,0.6494303347,85062000.0,0.5081999534,-88363000.0,-107854000.0,-0.6443699628,-11653000.0,-96201000.0,-0.5747495205,-6.93,-6.93,13883522.0,13884000.0,,
2024-12-31,VLYPO,USD,0000714310,2025-02-28,2025-02-27 18:01:13,2024,FY,1842804000.0,-10405000.0,1853209000.0,1.0056462869,0.0,609275000.0,0.0,609275000.0,1233529000,1842804000.0,1842804000.0,3357497000.0,1728789000.0,78834000.0,0.0,0.0,-1623213000.0,-0.8808386567,2061732000.0,438519000.0,0.2379629087,58248000.0,380271000.0,0.2063545553,0.78,0.78,515755365.0,517991801.0,https://www.sec.gov/Archives/edgar/data/714310/000071431025000068/0000714310-25-000068-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431025000068/vly-20241231.htm
2023-12-31,VLYPO,USD,0000714310,2024-02-29,2024-02-29 17:16:06,2023,FY,1823014000.0,0.0,1823014000.0,1.0,0.0,77027000.0,791700000.0,868727000.0,0,868727000.0,868727000.0,3138891000.0,1473413000.0,83205000.0,0.0,0.0,689196000.0,0.3780530484,-10864000.0,678332000.0,0.3720936866,179821000.0,498511000.0,0.2734542905,0.95,0.95,507532365.0,509245768.0,https://www.sec.gov/Archives/edgar/data/714310/000071431024000065/0000714310-24-000065-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431024000065/vly-20231231.htm
